timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Пыльная (песчаная) буря, слабая или умеренная, ослабела","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,,,,,,,,10,748,,,22.9,,54.0,16.6,,восточный,5.0,,,3
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,,,10,747,,,30.3,,28.0,,,восточный,5.0,,,6
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,,,10,747,,,32.8,,23.1,,,юго-восточный,7.0,,,6
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,12.0,,,,,,,,,10,745,,,35.5,,13.2,,,восточный,7.0,,,8
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,12.0,,,,,,,,,10,744,,,31.2,,27.5,,,восточный,7.0,,35.7,5
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,12.0,,,,,,,,,10,745,,,23.5,,42.1,,,восточный,7.0,,,5
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,,,10,745,,,21.4,,52.2,,,восточный,7.0,,,5
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,,10,744,,,20.1,,54.0,,,восточный,0.0,,,5
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,,,,,,,10,744,,,22.4,,51.8,19.3,,восточный,0.0,,,4
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,,10,744,,,30.0,,29.1,,,восточный,5.0,,,7
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,10,744,,,34.3,,15.6,,,восточный,5.0,,,8
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,11.0,,,,,,,,,10,743,,,35.6,,13.9,,,восточный,6.0,,,8
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,11.0,,,,,,,,,10,742,,,33.9,,22.0,,,восточный,6.0,,35.8,5
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,11.0,,,,,,,,,10,742,,,27.1,,28.7,,,восточный,5.0,,,5
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,12.0,,,,,,,,,10,742,,,25.7,,36.7,,,восточный,2.0,,,6
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,12.0,,,,,,,,,10,742,,,21.7,,46.7,,,восточный,0.0,,,6
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,,,,,,,10,742,,,22.5,,51.4,19.3,,восточный,2.0,,,6
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,,10,742,,,28.0,,38.3,,,восточный,2.0,,,6
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,,10,742,,,34.2,,21.3,,,восточный,5.0,,,6
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,,,10,741,,,35.4,,15.2,,,восточный,4.0,,,7
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,11.0,,,,,,,,,10,740,,,34.3,,18.9,,,восточный,6.0,,36.6,5
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,11.0,,,,,,,,,10,740,,,25.2,,36.5,,,восточный,6.0,,,3
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,10,741,,,26.3,,36.1,,,восточный,6.0,,,6
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,11.0,,,,,,,,,10,742,,,24.6,,48.7,,,восточный,5.0,,,7
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,14.0,,,,,,,,,10,743,,,22.4,,56.4,21.9,,восточный,7.0,,,8
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,19.0,,,,,,,,,10,745,,,25.1,,44.9,,,восточный,7.0,,,13
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,16.0,,,,,,,,,10,746,,,30.3,,33.1,,,восточный,7.0,,,12
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,17.0,,,,,,,,,10,745,,,32.6,,24.4,,,восточный,6.0,,,12
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,18.0,,,,,,,,,10,745,,,29.7,,23.7,,,восточный,6.0,,33.1,12
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,18.0,,,,,,,,,10,747,,,25.6,,29.3,,,восточный,6.0,,,9
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,15.0,,,,,,,,,10,748,,,23.0,,28.3,,,восточный,7.0,,,10
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,15.0,,,,,,,,,10,748,,,20.7,,35.7,,,восточный,7.0,,,9
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,15.0,,,,,,,,,10,748,,,19.2,,46.3,18.7,,восточный,5.0,,,11
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,18.0,,,,,,,,,10,750,,,23.9,,30.0,,,восточный,7.0,,,12
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,18.0,,,,,,,,,10,749,,,27.5,,22.9,,,восточный,7.0,,,11
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,18.0,,,,,,,,,10,749,,,29.9,,19.4,,,восточный,6.0,,,11
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,16.0,,,,,,,,,10,748,,,28.8,,16.2,,,восточный,4.0,,30.3,10
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,10,749,,,22.1,,22.8,,,восточный,2.0,,,5
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,10,749,,,19.3,,28.1,,,восточный,0.0,,,6
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,10,749,,,17.3,,31.4,,,восточный,5.0,,,6
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,,,10,749,,,17.9,,34.2,15.8,,восточный,5.0,,,7
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,11.0,,,,,,,,,10,750,,,25.7,,21.1,,,восточный,2.0,,,8
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,14.0,,,,,,,,,10,749,,,29.2,,14.8,,,восточный,2.0,,,8
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,14.0,,,,,,,,,10,748,,,30.2,,14.5,,,юго-восточный,2.0,,,7
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,10.0,,,,,,,,,10,748,,,29.3,,15.3,,,юго-восточный,2.0,,30.7,5
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,10.0,,,,,,,,,10,748,,,20.6,,32.6,,,восточный,2.0,,,4
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,10,748,,,18.9,,32.8,,,восточный,0.0,,,5
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,10,748,,,17.2,,44.5,,,восточный,0.0,,,6
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,,,10,748,,,19.2,,45.3,16.7,,восточный,0.0,,,6
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,10,748,,,27.5,,24.8,,,восточный,0.0,,,6
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,10,748,,,30.5,,15.8,,,юго-восточный,2.0,,,6
1592395200,"Среда, 17 июня
12:00 (UTC)",,,11.0,,,,,,,,,10,747,,,31.6,,15.2,,,восточный,2.0,,,5
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,,,,10,747,,,31.5,,15.3,,,восточный,0.0,,32.5,2
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,10,747,,,24.9,,26.9,,,восточный,2.0,,,5
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,10,747,,,22.8,,35.6,,,юго-восточный,0.0,,,6
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,10,747,,,19.1,,47.2,,,восточный,0.0,,,4
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,,,10,746,,,20.6,,47.3,17.1,,восточный,2.0,,,5
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,10,746,,,29.7,,29.0,,,восточный,5.0,,,4
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,10,746,,,32.5,,16.9,,,восточный,5.0,,,5
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,12.0,,,,,,,,,10,745,,,33.8,,14.4,,,юго-восточный,5.0,,,5
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,,,10,745,,,33.0,,13.4,,,восточный,2.0,,34.3,4
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,10,745,,,27.5,,30.2,,,северо-восточный,2.0,,,5
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,10,745,,,24.2,,48.3,,,восточный,0.0,,,6
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,10,745,,,20.1,,65.3,,,восточный,0.0,,,4
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,,,10,745,,,,,,19.8,,восточный,0.0,,,6
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,10,745,,,27.7,,40.3,,,восточный,6.0,,,7
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,10,745,,,33.6,,20.7,,,восточный,7.0,,,6
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,11.0,,,,,,,,,10,744,,,34.9,,18.3,,,юго-восточный,5.0,,,5
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,10.0,,,,,,,,,10,744,,,30.8,,29.3,,,северо-восточный,5.0,,35.5,5
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,10.0,,,,,,,,,10,745,,,27.9,,34.4,,,восточный,7.0,,,5
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,10,744,,,24.1,,43.1,,,восточный,6.0,,,5
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,10,744,,,23.5,,34.1,,,восточный,5.0,,,5
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,,,10,744,,,22.4,,35.2,22.3,,восточный,9.0,,,6
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,10,745,,,27.7,,25.3,,,восточный,9.0,,,9
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,11.0,,,,,,,,,10,744,,,33.8,,20.6,,,восточный,7.0,,,7
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,11.0,,,,,,,,,10,743,,,34.4,,19.8,,,восточный,7.0,,,6
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,16.0,,,,,,,,,10,743,,,31.5,,23.0,,,восточный,9.0,,35.0,4
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,16.0,,,,,,,,,10,743,,,29.1,,24.5,,,северо-восточный,9.0,,,5
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,10,743,,,25.9,,34.8,,,восточный,7.0,,,5
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,11.0,,,,,,,,,10,742,,,23.9,,37.7,,,восточный,7.0,,,8
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,10.0,,,,,,,,,10,742,,,25.6,,34.7,22.7,,восточный,5.0,,,8
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,11.0,,,,,,,,,10,743,,,27.5,,33.2,,,восточный,6.0,,,6
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,10.0,,,,,,,,,10,743,,,30.5,,27.0,,True,восточный,7.0,,,7
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,11.0,,,,,,,,,10,742,,,31.6,,25.9,,True,северо-восточный,7.0,,,7
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,10.0,,,,,,,,,10,742,,,32.1,,25.8,,,северо-восточный,6.0,,33.0,7
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,17.0,,,,,,,,,10,743,,,23.1,,56.2,,,северо-восточный,7.0,,,9
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,13.0,,,,,,,,,10,743,,,22.7,,61.0,,,восточный,7.0,,,10
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,14.0,,,,,,,,,10,744,,,20.2,,70.6,,,северо-восточный,7.0,,,4
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,12.0,,,,,,,,,10,744,,,20.3,,54.4,19.0,,восточный,7.0,,,11
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,14.0,,,,,,,,,10,745,,,24.6,,37.6,,,восточный,7.0,,,9
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,12.0,,,,,,,,,10,745,,,27.7,,32.8,,,восточный,7.0,,,10
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,13.0,,,,,,,,,10,745,,,30.1,,28.0,,,восточный,6.0,,,8
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,,,,10,745,,,29.8,,27.5,,,восточный,5.0,,31.3,7
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,10,746,,,24.1,,32.9,,,восточный,5.0,,,6
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,13.0,,,,,,,,,10,746,,,21.8,,27.6,,,восточный,7.0,,,10
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,13.0,,,,,,,,,10,748,,,20.3,,26.6,,,восточный,7.0,,,5
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,11.0,,,,,,,,,10,748,,,19.2,,32.4,18.5,,восточный,7.0,,,7
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,11.0,,,,,,,,,10,749,,,21.4,,36.2,,,юго-восточный,7.0,,,6
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,,10,749,,,23.9,,31.1,,,юго-восточный,7.0,,,6
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,11.0,,,,,,,,,10,748,,,27.6,,24.5,,True,юго-восточный,7.0,,,7
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,10.0,,,,,,,,,10,747,,,26.2,,28.8,,,восточный,7.0,,28.3,6
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,11.0,,,,,,,,,10,747,,,25.3,,29.8,,,юго-восточный,7.0,,,6
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,11.0,,,,,,,,,10,746,,,23.5,,31.4,,,юго-восточный,7.0,,,6
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,,,10,746,,,22.2,,32.4,,,юго-восточный,7.0,,,3
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,,,10,746,,True,21.5,,39.1,20.6,,восточный,9.0,,,4
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,,10,746,,,25.8,,28.9,,True,юго-восточный,6.0,,,5
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,,10,745,,True,28.3,,28.8,,,восточный,9.0,,,4
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,,,,,,,,10,744,,True,30.4,,28.8,,,северный,9.0,,,6
1593010800,"Среда, 24 июня
15:00 (UTC)",,,13.0,,,,,,,,,10,744,,,27.4,,41.8,,,северный,5.0,,32.1,9
1593021600,"Среда, 24 июня
18:00 (UTC)",,,14.0,,,,,,,,,10,745,,True,21.1,,60.2,,,северный,6.0,,,6
1593032400,"Среда, 24 июня
21:00 (UTC)",,,11.0,,,,,,,,,10,745,,,16.4,,79.3,,True,северный,0.0,,,7
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,11.0,,,,,,,,,10,746,,,14.9,,90.1,,True,северный,0.0,,,6
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,,,10,747,,,17.0,,77.3,14.4,,северо-восточный,0.0,,,6
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,11.0,,,,,,,,,10,748,,,22.9,,51.2,,,северо-восточный,2.0,,,8
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,12.0,,,,,,,,,10,748,,,25.9,,37.7,,,северо-восточный,5.0,,,9
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,16.0,,,,,,,,,10,749,,,26.3,,33.3,,,северный,6.0,,,9
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,17.0,,,,,,,,,10,750,,,23.6,,28.1,,,северо-восточный,4.0,,27.3,8
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,17.0,,,,,,,,,10,751,,,15.6,,46.9,,,северный,2.0,,,4
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,10,752,,,12.6,,55.0,,,северный,2.0,,,3
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,,10,752,,,10.9,,64.6,,,северо-западный,0.0,,,2
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,,,,,,,10,753,,,13.7,,58.8,9.4,,северо-западный,4.0,,,1
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,,10,753,,,20.5,,35.4,,,северо-западный,6.0,,,3
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,,10,752,,,22.7,,33.9,,,северный,5.0,,,4
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,10.0,,,,,,,,,10,752,,,24.5,,32.4,,,северо-западный,7.0,,,3
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,,,,,,,,10,751,,,26.1,,29.8,,,северный,4.0,,26.5,4
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,,10,751,,,19.9,,47.4,,,восточный,2.0,,,3
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,,10,752,,,18.3,,50.7,,,северо-восточный,2.0,,,5
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,,,10,752,,,13.8,,70.8,,,восточный,0.0,,,4
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,,,,,,,10,752,,,19.7,,56.1,13.2,,,0.0,,,0
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,,,10,752,,,23.9,,35.9,,,северный,0.0,,,2
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,,,10,751,,,26.3,,28.5,,,северный,0.0,,,3
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,,,,,,,,,10,750,,,28.8,,20.0,,,северо-западный,0.0,,,4
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,,,,,,,,10,749,,,29.2,,19.8,,,северо-западный,0.0,,30.0,3
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,,,10,748,,,23.0,,33.5,,,северный,0.0,,,2
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,10,748,,,18.8,,42.2,,,,0.0,,,0
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,,10,747,,,15.5,,50.6,,,,0.0,,,0
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,,,,,,,,10,747,,,19.6,,43.6,14.0,,западный,0.0,,,2
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,,10,746,,,27.3,,29.3,,,северо-западный,0.0,,,4
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,11.0,,,,,,,,,10,745,,,30.0,,23.9,,,западный,0.0,,,5
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,11.0,,,,,,,,,10,744,,,31.9,,21.5,,,северо-западный,2.0,,,6
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,12.0,,,,,,,,,10,743,,,31.5,,22.7,,,западный,5.0,,33.2,4
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,12.0,,,,,,,,,10,743,,,25.4,,35.6,,,западный,5.0,,,3
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,,10,742,,,19.1,,51.2,,,,5.0,,,0
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,10.0,,,,,,,,,10,742,,,21.3,,61.5,,,северный,6.0,,,6
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,,,,,,,,10,741,,,21.2,,60.7,18.2,,западный,6.0,,,5
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,15.0,,,,,,,,,10,740,,,26.8,,45.6,,,северо-западный,6.0,,,12
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,16.0,,,,,,,,,10,741,,,24.9,,53.4,,True,северный,7.0,,,8
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,16.0,,,,,,,,,10,740,,,24.6,,52.3,,True,западный,7.0,,,7
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,11.0,,,,,,,,,10,740,,,24.9,,55.2,,,северо-западный,7.0,,29.3,5
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,11.0,,,,,,,,,10,741,,,18.9,,93.3,,True,северный,7.0,,,2
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,,,10,742,,,16.7,,93.8,,,северо-восточный,4.0,,,3
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,,,10,742,,,15.6,,94.4,,,северо-восточный,4.0,,,3
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,,,,,,,10,743,,,16.4,,92.0,14.8,,восточный,7.0,,,5
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,,10,744,,,20.6,,53.4,,,восточный,0.0,,,6
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,10.0,,,,,,,,,10,744,,,24.2,,34.8,,,восточный,0.0,,,6
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,10.0,,,,,,,,,10,744,,,26.6,,27.0,,,восточный,0.0,,,5
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,,,,,,,,10,744,,,27.0,,25.2,,,южный,0.0,,27.7,3
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,,10,745,,,20.6,,46.0,,,юго-восточный,2.0,,,3
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,,10,745,,,18.0,,51.6,,,восточный,0.0,,,4
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,,,10,745,,,14.6,,66.3,,,юго-восточный,5.0,,,4
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,,,,,,,10,746,,,20.9,,45.2,14.3,,юго-восточный,2.0,,,4
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,,10,747,,,26.2,,26.6,,,юго-восточный,2.0,,,6
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,,10,747,,,28.3,,22.7,,,восточный,6.0,,,3
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,,,,,,,,,10,746,,,30.1,,21.4,,,юго-восточный,6.0,,,4
1593615600,"Среда, 1 июля
15:00 (UTC)",,,,,,,,,,,,10,746,,,29.8,,24.0,,,восточный,6.0,,31.1,5
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,,,10,746,,,23.8,,39.2,,,восточный,6.0,,,5
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,,,10,746,,,22.3,,42.9,,,юго-восточный,2.0,,,5
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,,,,,,,,10,746,,,21.8,,62.8,,,южный,0.0,,,4
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,,,,,,,,10,746,,,23.7,,56.0,20.8,,южный,5.0,,,6
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,10.0,,,,,,,,,10,747,,,29.4,,37.0,,,юго-западный,5.0,,,7
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,10.0,,,,,,,,,10,746,,,33.6,,28.9,,,юго-западный,6.0,,,6
1593691200,"Четверг, 2 июля
12:00 (UTC)",,,14.0,,,,,,,,,10,746,,True,31.4,,36.8,,,юго-западный,7.0,,,11
1593702000,"Четверг, 2 июля
15:00 (UTC)",,,16.0,,,,,,,,,10,746,,True,27.9,,46.2,,,южный,7.0,,35.0,6
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,16.0,,,,,,,,,10,746,,,25.7,,56.8,,True,южный,7.0,,,3
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,,,10,747,,,23.9,,45.4,,,южный,7.0,,,4
1593734400,"Пятница, 3 июля
00:00 (UTC)",,,,,,,,,,,,10,747,,,21.2,,42.9,,,южный,0.0,,,3
1593745200,"Пятница, 3 июля
03:00 (UTC)",,,,,,,,,,,,10,748,,,23.3,,42.6,19.4,,юго-западный,4.0,,,5
1593756000,"Пятница, 3 июля
06:00 (UTC)",,,,,,,,,,,,10,749,,,28.8,,29.0,,,юго-западный,4.0,,,4
1593766800,"Пятница, 3 июля
09:00 (UTC)",,,,,,,,,,,,10,749,,,32.8,,22.3,,,юго-восточный,4.0,,,4
1593777600,"Пятница, 3 июля
12:00 (UTC)",,,10.0,,,,,,,,,10,748,,,34.0,,20.4,,,южный,2.0,,,5
