timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь со снегом,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Изменение количества облаков неизвестно,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой снег умеренный или сильный,Снежная крупа (возможно с дождем) слабая,Дождь (незамерзающий) слабый с перерывами
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,,,10,741,,,28.7,,33.1,,,юго-западный,4,,,,,3,,,,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,5,,,,,,,,,10,740,,,27.1,,37.3,,,юго-западный,10,,,,29.1,3,,,,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,10.0,,,,,,,,,,,10,740,,,22.9,,48.6,,,южный,10,,,,,1,,,,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,,,,10,740,,,21.8,,42.8,,,,10,,,,,0,,,,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,,10,739,,,20.8,,52.0,,,южный,10,,,,,1,,,,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,0,,,,5,,,,,10,739,,,19.8,,59.5,19.6,,юго-западный,10,,,,,1,,,,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,,,,,,,,10,740,,,19.1,,73.7,19.0,True,северо-западный,9,,,,,3,,,,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,,,,10,742,,,16.7,,56.1,,True,северо-западный,10,,,,,2,,,,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,,,,10,743,,,19.5,,36.1,,,северо-западный,10,,,,,2,,,,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,менее 0.1,,,,,,,,,10,744,,,19.8,,32.4,,,северо-западный,0,,,,20.4,2,,,,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,,,,,,,,10,745,,,16.5,,39.5,,,северо-западный,4,,,,,2,,,,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,,,,10,746,,,13.3,,49.6,,,северный,4,,,,,1,,,,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,,,10,747,,,11.5,,56.3,,,северо-западный,9,,,,,1,,,,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,0,,,,менее 0.1,,,,,10,748,,,11.3,,63.4,10.2,,северо-западный,0,,,,,1,,,,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,,,,10,748,,,15.0,,49.1,,,западный,1,,,,,2,,,,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,,10,748,,,16.2,,38.6,,,западный,9,,,,,2,,,,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,10.0,,,,,,,,,,,10,748,,,16.8,,37.2,,,северо-западный,7,,,,,2,,,,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,0,,,,,,,,,10,748,,,17.2,,37.0,,,северо-западный,6,,,,17.6,2,,,,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,,,,,,,,10,749,,,14.0,,53.8,,,северный,6,,,,,1,,,,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,,10,749,,,10.7,,74.2,,,,0,,,,,0,,,,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,,10,749,,,10.1,,76.7,,,северо-западный,0,,,,,1,,,,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,750,,,11.3,,74.8,8.8,,восточный,6,,,,,1,,,,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,,,,10,750,,,15.5,,50.3,,,северный,7,,,,,1,,,,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,,10,750,,,17.8,,38.5,,,восточный,7,,,,,2,,,,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,,10,749,,,17.7,,37.4,,,восточный,9,,,,,1,,,,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,0,,,,,,,,,10,749,,,18.6,,35.6,,,восточный,7,,,,20.4,2,,,,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,,,,10,748,,,16.0,,42.9,,,восточный,2,,,,,1,,,,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,,,10,748,,,13.4,,53.3,,,восточный,2,,,,,1,,,,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,,10,747,,,11.7,,58.3,,,восточный,0,,,,,1,,,,
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,747,,,13.2,,57.1,11.0,,восточный,7,,,,,1,,,,
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,,,,10,746,,,17.2,,39.7,,,восточный,7,,,,,2,,,,
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,,10,744,,,21.9,,35.6,,,восточный,6,,,,,2,,,,
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,,10,742,,,23.5,,34.6,,,восточный,2,,,,,3,,,,
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,0,,,,,,,,,10,741,,,24.1,,31.8,,,восточный,1,,,,24.5,2,,,,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,,,,,10,740,,,20.6,,41.9,,,восточный,1,,,,,1,,,,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,,10,739,,,17.8,,49.5,,,,2,,,,,0,,,,
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,,10,738,,,15.2,,64.7,,,,7,,,,,0,,,,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,737,,,17.1,,58.9,15.1,,,10,,,,,0,,,,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,,,,10,738,,,17.4,,64.3,,True,северо-западный,10,,,,,1,,,,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,,10,738,,,18.1,,71.2,,True,южный,10,,,,,1,,,,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,,10,738,,,21.7,,56.6,,True,юго-западный,10,,,,,2,,,,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,менее 0.1,,,,,,,,,10,738,,,20.6,,58.9,,True,юго-западный,6,,,,22.5,1,,,,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,,,,10,739,,,18.7,,72.2,,,юго-западный,7,,,,,1,,,,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,,10,739,,,17.3,,60.9,,,западный,7,,,,,1,,,,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,,10,739,,,15.2,,78.0,,,западный,10,,,,,1,,,,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,2,,,,2,,,True,,4,740,,,14.3,,89.5,14.1,,западный,10,,,,,1,,,,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,,,,10,742,,,11.8,,80.2,11.6,True,северо-западный,10,,,,,3,,,,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,True,,,,,,10,744,,,11.6,,79.6,,,западный,10,,,,,2,,,,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,,10,745,,,13.6,,53.4,,,западный,9,,,,,1,,,,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,0.9,,,,,,,,,10,745,,,14.3,,48.9,,,восточный,9,,,,15.2,1,,,,
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,,,,,,,,10,746,,,13.1,,48.9,,,северо-западный,7,,,,,1,,,,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,,10,747,,,10.0,,65.8,,,западный,2,,,,,1,,,,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,,10,747,,,7.8,,79.1,,,западный,6,,,,,1,,,,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,0,,,,0.9,,,True,,4,747,,,8.6,,75.9,7.0,,,6,,,,,0,,,,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,,,,10,746,,,15.1,,46.4,,,южный,4,,,,,1,,,,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,,10,746,,,15.0,,44.2,,,западный,9,,,,,3,,,,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,True,,,4,747,,,11.8,,69.5,,,юго-западный,10,,,,,2,,,,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,1,,,,,,,,,10,747,,,14.5,,54.3,,True,,9,,,,16.0,0,,,,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,,True,,,4,749,,,11.1,,76.9,,,северо-западный,10,,,,,2,,,,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,,,,10,749,,,10.7,,85.7,,True,,10,,,,,0,,,,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,,10,750,,,8.1,,89.6,,,,2,,,,,0,,,,
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,7,,,,9,,,True,,4,750,,,9.3,,89.7,6.9,,,0,,,,,0,,,,
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,,,,,,10,751,,,14.3,,57.8,,,юго-западный,2,,,,,1,,,,
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,,,,10,750,,,17.2,,41.8,,,юго-западный,7,,,,,2,,,,
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,,10,750,,,18.8,,38.3,,,южный,7,,,,,2,,,,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,0,,,,,,,,,10,750,,,18.7,,37.7,,,юго-западный,6,,,,19.4,3,,,,
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,,,,,,,,,10,749,,,16.3,,44.8,,,,6,,,,,0,,,,
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,,,,10,749,,,14.6,,54.4,,,,0,,,,,0,,,,
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,,,10,748,,,13.8,,54.2,,,южный,7,,,,,1,,,,
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,748,,,14.0,,53.5,13.3,,южный,10,,,,,1,,,,
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,,,,,10,748,,,19.6,,37.5,,,южный,9,,,,,1,,,,
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,,,10,747,,,22.7,,33.0,,,южный,7,,,,,2,,,,
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,,10,747,,,25.1,,24.6,,,юго-восточный,6,,,,,2,,,,
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,0,,,,,,,,,10,747,,,25.4,,26.9,,,южный,2,,,,26.1,1,,,,
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,,,,,10,746,,,22.1,,36.6,,,юго-восточный,7,,,,,1,,,,
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,,10,746,,,18.3,,50.0,,,юго-восточный,6,,,,,1,,,,
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,,10,745,,,15.8,,60.2,,,,7,,,,,0,,,,
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,746,,,16.6,,59.6,13.8,,восточный,6,,,,,1,,,,
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,,,,,10,745,,,21.1,,45.9,,,восточный,2,,,,,1,,,,
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,,,10,745,,,24.3,,39.1,,,восточный,1,,,,,2,,,,
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,,,10,744,,,26.2,,37.1,,,восточный,6,,,,,2,,,,
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,0,,,,,,,,,10,743,,,25.9,,34.8,,,восточный,6,,,,26.6,2,,,,
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,,,,,,,,10,743,,,22.4,,46.5,,,,1,,,,,0,,,,
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,,,10,743,,,19.8,,58.4,,,,0,,,,,0,,,,
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,,,10,743,,,15.2,,80.1,,,,2,,,,,0,,,,
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,0,,,,0,,,True,,4,743,,,18.4,,70.3,14.1,,,4,,,,,0,,,,
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,,,,10,743,,,23.5,,49.7,,,северо-западный,6,,,,,1,,,,
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,,,10,743,,,26.2,,43.2,,,северо-западный,6,,,,,1,,,,
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,,,10,743,,,27.1,,34.9,,,северный,6,,,,,1,,,,
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,0,,,,,,,,,10,743,,,26.8,,34.4,,,северо-западный,6,,,,27.9,2,,,,
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,,,,,,,,,,10,744,,,23.4,,38.8,,,северо-западный,6,,,,,1,,,,
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,,,,10,744,,,19.7,,55.7,,,северо-западный,0,,,,,1,,,,
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,,,10,744,,,15.7,,74.6,,,,0,,,,,0,,,,
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,744,,,17.6,,65.2,14.5,,западный,10,,,,,1,,,,
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,,,,10,744,,,21.3,,55.4,,,западный,9,,,,,1,,,,
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,,,10,745,,,23.8,,37.1,,,юго-западный,6,,,,,2,,,,
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,,,10,744,,,26.5,,27.0,,,западный,2,,,,,2,,,,
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,0,,,,,,,,,10,744,,,27.0,,26.8,,,юго-западный,2,,,,27.5,1,,,,
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,,,,,,,,,,10,744,,,21.9,,42.2,,,,6,,,,,0,,,,
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,,,10,744,,,18.8,,54.0,,,восточный,4,,,,,1,,,,
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,,10,743,,,16.7,,60.4,,,восточный,7,,,,,1,,,,
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,742,,,18.2,,61.6,16.0,,восточный,7,,,,,1,,,,
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,,,,,,,,10,742,,,23.2,,46.2,,,юго-восточный,10,,,,,1,,,,
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,,,10,741,,,27.9,,32.2,,,юго-западный,9,,,,,3,,,,
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,,,10,741,,True,27.9,,32.2,,,юго-западный,9,,,,,2,,,,
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,менее 0.1,,,,,,,,,10,741,,,24.2,,49.6,,True,восточный,7,,,,29.7,2,,,,
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,,,,,,,,,10,740,,,21.8,,62.8,,,восточный,7,,,,,1,,,,
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,,,10,740,,,19.6,,73.8,,,восточный,0,,,,,1,,,,
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,,,10,738,,,18.7,,64.6,,,восточный,0,,,,,2,,,,
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,0,,,,менее 0.1,,,,,10,737,,,19.4,,63.9,18.0,,восточный,2,,,,,2,,,,
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,,,,,,,,10,736,,,25.6,,49.0,,,юго-восточный,6,,,,,2,,,,
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,,,,10,735,,,30.8,,29.3,,,юго-восточный,7,,,,,3,,,,
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,,,,10,734,,,31.3,,28.7,,,восточный,10,,,,,4,,,,
1593259200,"Суббота, 27 июня
12:00 (UTC)",,11.0,,0,,,,,,,,,10,734,,True,27.1,,44.8,,,восточный,10,,,,31.5,1,,,,
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,,,,,,,,,10,735,,,26.2,,45.2,,,юго-восточный,10,,,,,1,,,,
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,,,,10,736,,,22.0,,60.8,,,,7,,,,,0,,,,
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,,10,736,,,21.6,,50.9,,,южный,7,,,,,1,,,,
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,10.0,,0,,,,0,,,,,10,739,,,19.7,,42.8,19.7,,юго-западный,10,,,,,4,,,,
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,12.0,,,,,,,,,,,10,741,,,16.6,,46.8,16.6,,юго-западный,7,,,,,6,,,,
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,15.0,,,,,,,,,,,10,744,,,16.9,,45.3,,,юго-западный,9,,,,,5,,,,
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,14.0,,,,,,,,,,,10,745,,,18.3,,44.2,,,юго-западный,10,,,,,4,,,,
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,13.0,,менее 0.1,,,,,,,,,10,746,,,18.6,,45.8,,True,юго-западный,7,,,,19.7,3,,,,
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,,,,,,,,,,10,748,,,15.3,,54.9,,,юго-западный,6,,,,,1,,,,
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,,,,10,748,,,15.1,,58.0,,,юго-западный,0,,,,,1,,,,
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,,,10,747,,,15.0,,58.4,,,южный,6,,,,,1,,,,
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,0,,,,менее 0.1,,,,,10,747,,,17.1,,50.7,14.0,,юго-восточный,4,,,,,1,,,,
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,,,,,,,,,10,746,,,20.9,,36.0,,,южный,1,,,,,2,,,,
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,12.0,,,,,,,,,,,10,745,,,24.6,,26.5,,,южный,1,,,,,2,,,,
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,15.0,,,,,,,,,,,10,744,,,25.8,,19.2,,,юго-западный,7,,,,,2,,,,
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,10.0,,0,,,,,,,,,10,744,,,25.7,,21.7,,,южный,9,,,,26.6,1,,,,
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,,,,,,,,,,10,743,,,23.6,,25.1,,,южный,10,,,,,1,,,,
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,,,,10,743,,,21.5,,32.9,,,южный,7,,,,,1,,,,
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,,,,10,744,,,18.6,,46.1,,,,6,,,,,0,,,,
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,0,,,,0,,,,,10,746,,,19.4,,56.0,17.0,,,0,,,,,0,,,,
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,,,,,,,,10,747,,,21.9,,44.3,,,западный,0,,,,,2,,,,
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,,,10,748,,,24.6,,27.6,,,западный,4,,,,,2,,,,
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,,,,10,748,,,25.6,,25.7,,,юго-западный,7,,,,,1,,,,
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,0,,,,,,,,,10,748,,,25.3,,25.8,,,,10,,,,26.8,0,,,,
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,,,,,,,,,10,748,,,22.6,,32.9,,,восточный,10,,,,,1,,,,
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,,,10,748,,,19.4,,51.0,,,восточный,10,,,,,1,,,,
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,,,10,748,,,18.6,,53.6,,,восточный,10,,,,,1,,,,
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,0,,,,0,,,,,10,748,,,19.3,,47.3,17.8,,восточный,10,,,,,1,,,,
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,,,,,,,,10,747,,,23.0,,40.3,,,восточный,10,,,,,2,,,,
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,,,10,746,,,25.7,,42.2,,,северо-восточный,10,,,,,1,,,,
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,,,10,745,,,26.7,,41.6,,,северный,10,,,,,1,,,,
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,0,,,,,,,,,10,745,,,26.9,,32.2,,,северо-восточный,10,,,,27.6,1,,,,
1593615600,"Среда, 1 июля
15:00 (UTC)",,,,,,,,,,,,,10,744,,,25.3,,39.1,,,северо-восточный,10,,,,,1,,,,
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,True,,,4,744,,,19.8,,73.8,,,северо-западный,10,,,,,2,,,,
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,,,,10,743,,,18.6,,80.1,,True,северо-западный,7,,,,,1,,,,
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,1,,,,1,,,,,10,742,,,18.8,,80.6,18.4,True,,10,,,,,0,,,,
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,,,,,,,,,10,742,,,22.1,,69.2,,,северный,6,,,,,1,,,,
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,,,True,4,742,,,26.4,,53.5,,,северо-западный,7,,,,,1,,,,
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,,,,,,,,,,True,4,741,,,27.5,,51.1,,,западный,10,,,,,1,,,,
1593691200,"Четверг, 2 июля
12:00 (UTC)",,,,15,,,True,,,,,,10,742,,,22.3,,75.2,,,западный,10,,,,28.8,1,,,,
1593702000,"Четверг, 2 июля
15:00 (UTC)",,,,,,,,,,,,,10,742,,,20.3,,87.2,,,юго-западный,6,,True,,,1,,,,
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,,,,,,,,,,,10,742,,,19.4,,89.3,,True,,7,,,,,0,,,,
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,,,,10,742,,,18.7,,90.4,,,,6,,,,,0,,,,
1593734400,"Пятница, 3 июля
00:00 (UTC)",,,,2,,,,18,,,True,,4,742,,,19.3,,88.2,18.7,,южный,10,,,,,1,,,,
1593745200,"Пятница, 3 июля
03:00 (UTC)",,,,,,,,,,,True,,4,742,,,21.2,,75.5,,,западный,7,,,,,2,,,,
1593756000,"Пятница, 3 июля
06:00 (UTC)",,,,,,,,,,,,True,4,743,,,23.7,,65.3,,,западный,7,,,,,1,,,,
1593766800,"Пятница, 3 июля
09:00 (UTC)",,,,,,,,,,,,True,4,742,,,26.4,,52.1,,,юго-западный,6,,,,,1,,,,
1593777600,"Пятница, 3 июля
12:00 (UTC)",,,,0,,,,,,,,,10,743,,,25.2,,58.9,,,северо-западный,7,,,,27.1,2,,,,
1593788400,"Пятница, 3 июля
15:00 (UTC)",,,,,,,,,,,,,10,743,,,22.9,,64.7,,,,6,,,,,0,,,,
1593799200,"Пятница, 3 июля
18:00 (UTC)",,,,,,,,,,,,,10,743,,,20.0,,80.3,,,,7,,,,,0,,,,
1593810000,"Пятница, 3 июля
21:00 (UTC)",,,,,,,,,,,,,10,743,,,20.0,,82.9,,,,7,,,,,0,,,,
1593820800,"Суббота, 4 июля
00:00 (UTC)",,,,0,,,,0,,,,,10,743,,,20.1,,73.9,19.2,,юго-западный,6,,,,,1,,,,
1593831600,"Суббота, 4 июля
03:00 (UTC)",,,,,,,,,,,,,10,743,,,22.0,,64.1,,,южный,7,,,,,1,,,,
1593842400,"Суббота, 4 июля
06:00 (UTC)",,,,,,,,,,,,,10,743,,,27.0,,36.3,,,юго-западный,7,,,,,1,,,,
1593853200,"Суббота, 4 июля
09:00 (UTC)",,10.0,,,,,,,,,,,10,743,,,27.4,,33.6,,,юго-западный,6,,,,,3,,,,
1593864000,"Суббота, 4 июля
12:00 (UTC)",,,,0,,,,,,,,,10,743,,,27.4,,33.2,,,юго-западный,7,,,,28.0,2,,,,
1593874800,"Суббота, 4 июля
15:00 (UTC)",,,,,,,,,,,,,10,743,,,25.0,,43.7,,,южный,10,,,,,1,,,,
1593885600,"Суббота, 4 июля
18:00 (UTC)",,,,,,,,,,,,,10,743,,,22.3,,56.7,,,восточный,9,,,,,1,,,,
1593896400,"Суббота, 4 июля
21:00 (UTC)",,,,,,,,,,,,,10,743,,,20.1,,72.0,,,восточный,10,,,,,1,,,,
1593907200,"Воскресенье, 5 июля
00:00 (UTC)",,,,0.3,,,True,0.3,,,,,10,743,,,19.0,,76.6,19.0,,,9,,,,,0,,,,
1593918000,"Воскресенье, 5 июля
03:00 (UTC)",,,,,,,,,,,,,10,743,,,24.2,,50.6,,,южный,4,,,,,1,,,,
1593928800,"Воскресенье, 5 июля
06:00 (UTC)",,,,,,,,,,,,,10,742,,,26.4,,36.4,,,южный,9,,,,,1,,,,
1593939600,"Воскресенье, 5 июля
09:00 (UTC)",,,,,,,,,,,,,10,742,,,27.0,,30.3,,,западный,9,,,,,1,,,,
1593950400,"Воскресенье, 5 июля
12:00 (UTC)",,,,0.3,,,,,,True,,,4,742,,,21.2,,71.3,,,северо-восточный,10,,,,28.2,1,,,,
1593961200,"Воскресенье, 5 июля
15:00 (UTC)",,,,,,,,,,,,,10,742,,,20.1,,70.6,,True,северо-западный,10,,,,,1,,,,
1593972000,"Воскресенье, 5 июля
18:00 (UTC)",,,,,,,,,,,,,10,742,,,18.6,,75.1,,True,,7,,,,,0,,,,
1593982800,"Воскресенье, 5 июля
21:00 (UTC)",,,,,,,,,,,,,10,742,,,17.1,,82.5,,,восточный,9,,,,,1,,,,
1593993600,"Понедельник, 6 июля
00:00 (UTC)",,,,менее 0.1,,,,0.3,,,,,10,742,,,17.5,,85.3,16.7,,,10,,,,,0,,,,
