timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),Дождь (незамерзающий) сильный непрерывный,"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Дождь (незамерзающий) сильный с перерывами,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный с перерывами,Дождь (незамерзающий) умеренный непрерывный,В окрестности станции местами туман,Гроза сильная (возможен град),"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Снег,Изменение количества облаков неизвестно,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Морось с дождем слабая,Дождь (незамерзающий),"Осадки за 12 часов, мм",Ливневой дождь очень сильный,"Высота снежного покрова, см",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Гроза, дождь со снегом слабые","Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Морось (незамерзающая) умеренная с перерывами,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Балл общей облачности,Туман ослабел (небо не видно)
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,,,,,,,,,,,,53.9,,,,западный,,,,,3.0,,,,,,,,,,,,,10.0,737.0,,,,19.9,,,,,,7.0,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,,,,,,,,57.4,,,,западный,,,,,3.0,,,0,,,,,,,,,,10.0,737.0,,,,17.5,,,,,,10.0,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,,,,,,,87.6,,,,западный,,,,,1.0,,,,,,,,,,,,,10.0,736.0,,,,12.4,,,,,,2.0,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,,,,,,,85.9,,,,западный,,,,,1.0,,,,,,,,,,,,,10.0,735.0,,,,12.9,,,,,,10.0,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,,,,,,,88.8,,,11.8,юго-западный,,,,,1.0,,,0,,,,,0,,,,,10.0,734.0,,,,12.4,,,,,,9.0,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,,,,,,80.7,,,11.8,юго-западный,,,,,1.0,,,менее 0.1,,,,,,,,,,10.0,734.0,,,,15.6,,,,True,,9.0,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,,,,,,66.5,,,,юго-западный,,,,,2.0,,,,,,,,,,,,,10.0,734.0,,,,17.3,,,,,,9.0,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,,,,,,,,,,50.5,,,,южный,,,,,1.0,,,,,,,,,,,,,10.0,734.0,,,,19.1,,,,,,6.0,
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,,,,,,,,,,,,,54.6,,,,северный,,,,,1.0,,,0,,,,,,,,,,10.0,734.0,,,,19.9,,,,,,5.0,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,,,,,,,,,,,80.7,,,,северо-западный,,,,21.0,1.0,,,0,,,,,,,,,,10.0,735.0,,,,15.3,,,,,,7.0,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,,,,,,88.2,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,735.0,,,,13.1,,,,,,2.0,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,,,,,,,93.0,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,735.0,,,,12.2,,,,,,0.0,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,,,,,,,93.0,,,12.1,северо-западный,,,,,2.0,,,0,,,,,0,,,,,10.0,736.0,,,,13.0,,,,,,10.0,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,True,,,,,,,89.0,,,11.1,северо-западный,,,,,1.0,,,0.4,,,,,,,,,,10.0,737.0,,,,14.9,,,,,,9.0,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,,,,,,93.1,,,,северный,,,,,1.0,,,,,,,,,True,,,,10.0,738.0,,,,15.0,,,,,,9.0,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,,,,,,,62.8,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,739.0,,,,18.3,,,,True,,9.0,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,,,,,,,60.7,,,,северо-западный,,,,,1.0,,,7,,,,,,,,,,10.0,739.0,,,,17.9,,,,,,9.0,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,,,,,,82.6,,,,северо-западный,,,,18.7,1.0,,,6,,,,,,,,,,10.0,740.0,,,,13.5,,,,,,5.0,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,,,,,91.1,,,,западный,,,,,1.0,,,,,,,,,,,,,10.0,741.0,,,,11.4,,,,,,7.0,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,,,,,91.7,,,,,,,,,0.0,,,,,,,,,,,,,10.0,742.0,,,,11.6,,,,,,9.0,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,,,,,,,94.8,,,10.2,западный,,,,,1.0,,,0,,,,,7,,,,,10.0,743.0,,,,10.4,,,,,,2.0,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,,,,,,57.5,,,10.2,южный,,,,,1.0,,,0,,,,,,,,,,10.0,743.0,,,,17.7,,,,,,0.0,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,,,,43.2,,,,юго-западный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,20.3,,,,,,4.0,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,,,,,38.2,,,,юго-западный,,,,,3.0,,,,,,,,,,,,,10.0,743.0,,,,22.2,,,,,,2.0,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,,,,,,,44.7,,,,юго-западный,,,,,3.0,,,0,,,,,,,,,,10.0,743.0,,,,21.3,,,,,,2.0,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,,,,,71.7,,,,,,,,22.7,0.0,,,0,,,,,,,,,,10.0,743.0,,,,15.8,,,,,,0.0,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,,,,88.3,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,13.3,,,,,,0.0,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,,,,,91.7,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,745.0,,,,11.8,,,,,,0.0,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,,,,,,,91.7,,,11.0,северо-восточный,,,,,1.0,,,0,,,,,0,,,,,10.0,745.0,,,,11.8,,,,,,0.0,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,,,,,62.2,,,11.0,южный,,,,,1.0,,,0,,,,,,,,,,10.0,745.0,,,,19.2,,,,,,1.0,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,,,,,43.8,,,,южный,,,,,2.0,,,,,,,,,,,,,10.0,745.0,,,,23.4,,,,,,2.0,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,,,,,44.6,,,,южный,,,,,2.0,,,,,,,,,,,,,10.0,745.0,,,,23.2,,,,,,6.0,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,,,,,,,,,,46.0,,,,юго-восточный,,,,,3.0,,,0,,,,,,,,,,10.0,744.0,,,,23.8,,,,,,2.0,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,,,,,77.8,,,,северо-восточный,,,,24.2,1.0,,,0,,,,,,,,,,10.0,745.0,,,,17.2,,,,,,0.0,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,,,,,81.7,,,,северо-восточный,,,,,2.0,,,,,,,,,,,,,10.0,745.0,,,,15.2,,,,,,0.0,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,,,,,82.1,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,745.0,,,,14.1,,,,,,1.0,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,,,,,,,82.1,,,13.6,восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,746.0,,,,14.0,,,,,,9.0,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,,,,,62.7,,,13.6,юго-восточный,,,,,2.0,,,0,,,,,,,,,,10.0,746.0,,,,19.7,,,,,,7.0,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,,,,41.5,,,,южный,,,,,3.0,,,,,,,,,,,,,10.0,746.0,,,,25.1,,,,,,9.0,
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,,,,,,,37.8,,,,южный,,,,,3.0,,,,,,,,,,,,,10.0,746.0,,,,26.3,,,,,,7.0,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,,,,,,,39.8,,,,южный,,,,,2.0,,,0,,,,,,,,,,10.0,745.0,,,,25.8,,,,,,2.0,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,,,,,66.5,,,,северный,,,,26.7,1.0,,,0,,,,,,,,,,10.0,746.0,,,,19.7,,,,,,2.0,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,,,,80.4,,,,северный,,,,,1.0,,,,,,,,,,,,,10.0,746.0,,,,17.3,,,,,,1.0,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,,,,,85.1,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,747.0,,,,15.7,,,,,,0.0,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,,,,,,,87.9,,,14.7,,,,,,0.0,,,0,,,,,0,,,,,10.0,747.0,,,,15.4,,,,,,6.0,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,,,,,63.3,,,14.7,южный,,,,,1.0,,,0,,,,,,,,,,10.0,748.0,,,,22.1,,,,,,9.0,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,,,,,40.0,,,,западный,,,,,1.0,,,,,,,,,,,,,10.0,748.0,,,,27.7,,,,,,9.0,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,,,,,39.3,,,,западный,,,,,2.0,,,,,,,,,,,,,10.0,747.0,,,,28.9,,,,,,6.0,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,,,,,,,,,,,55.7,,,,северо-западный,,,,,2.0,,,0,,,,,,,,,,10.0,747.0,,,,26.9,,,,,,9.0,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,,,,79.4,,,,северо-западный,,,,29.1,1.0,,,0,,,,,,,,,,10.0,748.0,,,,21.1,,,,,,4.0,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,,,,84.3,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,749.0,,,,18.2,,,,,,0.0,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,,,,,80.8,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,749.0,,,,15.9,,,,,,2.0,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,,,,,,,80.1,,,14.7,северо-западный,,,,,1.0,,,0,,,,,0,,,,,10.0,749.0,,,,15.0,,,,,,5.0,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,,,,,58.4,,,14.7,северо-восточный,,,,,2.0,,,0,,,,,,,,,,10.0,750.0,,,,21.6,,,,,,2.0,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,,,,41.9,,,,северный,,,,,2.0,,,,,,,,,,,,,10.0,750.0,,,,23.9,,,,,,4.0,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,,,,,50.0,,,,северный,,,,,2.0,,,,,,,,,,,,,10.0,749.0,,,,23.3,,,,,,7.0,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,,,,,,,61.6,,,,северный,,,,,1.0,,,0,,,,,,,,,,10.0,749.0,,,,21.9,,,,,,9.0,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,,,,,74.6,,,,северо-западный,,,,24.8,1.0,,,0,,,,,,,,,,10.0,749.0,,,,18.9,,,,,,10.0,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,,,,77.4,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,749.0,,,,17.8,,,,,,0.0,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,,,,,82.4,,,,северный,,,,,1.0,,,,,,,,,,,,,10.0,749.0,,,,16.6,,,,,,10.0,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,,,,,,,86.7,,,15.2,северо-западный,,,,,1.0,,,0,,,,,0,,,,,10.0,749.0,,,,15.6,,,,,,0.0,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,,,,,63.9,,,15.1,северный,,,,,1.0,,,0,,,,,,,,,,10.0,749.0,,,,21.3,,,,,,0.0,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,,,,,55.2,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,748.0,,,,22.0,,,,,,5.0,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,,,,,45.7,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,747.0,,,,23.9,,,,,,6.0,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,,,,,,,,50.1,,,,северный,,,,,1.0,,,0,,,,,,,,,,10.0,746.0,,,,23.6,,,,,,5.0,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,,,,,72.8,,,,северо-западный,,,,25.0,1.0,,,0,,,,,,,,,,10.0,745.0,,,,19.3,,,,,,10.0,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,,,,85.2,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,745.0,,,,16.8,,,,,,1.0,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,,,,,90.8,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,745.0,,,,16.0,,,,,,0.0,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,,,,,,,89.0,,,15.1,северо-западный,,,,,2.0,,,0,,,,,0,,,,,10.0,744.0,,,,15.5,,,,,,0.0,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,,,,,65.6,,,15.1,северо-западный,,,,,1.0,,,0,,,,,,,,,,10.0,744.0,,,,21.3,,,,,,0.0,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,,,,,59.0,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,22.5,,,,,,6.0,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,,,,,,58.0,,,,северный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,23.0,,,,,,7.0,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,,,,,,,,46.5,,,,северо-западный,,,,,2.0,,,0,,,,,,,,,,10.0,742.0,,,,24.5,,,,,,2.0,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,,,,,71.8,,,,северо-западный,,,,25.8,1.0,,,0,,,,,,,,,,10.0,743.0,,,,18.8,,,,,,1.0,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,,,,74.8,,,,северный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,16.7,,,,,,0.0,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,,,,,78.1,,,,северный,,,,,1.0,,,,,,,,,,,,,,743.0,,,,15.3,,,,,,,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,,,,,,,86.0,,,13.6,западный,,,,,1.0,,,0,,,,,0,,,,,10.0,743.0,,,,13.7,,,,,,0.0,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,,,,,55.4,,,13.6,северо-западный,,,,,1.0,,,0,,,,,,,,,,10.0,743.0,,,,21.6,,,,,,0.0,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,,,,47.7,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,23.3,,,,,,4.0,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,,,,,42.5,,,,северный,,,,,1.0,,,,,,,,,,,,,10.0,742.0,,,,25.8,,,,,,2.0,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,,,,,,,43.6,,,,северо-западный,,,,,1.0,,,0,,,,,,,,,,10.0,742.0,,,,25.6,,,,,,0.0,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,,,,70.6,,,,северный,,,,26.1,2.0,,,0.3,,,,,,,,,,10.0,742.0,,,,19.8,,,,,,0.0,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,,,,93.8,,,,западный,,,,,1.0,,,,,,,,,,,,,10.0,741.0,,,,16.3,,,,,,0.0,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,,,,,93.2,,,,западный,,,,,1.0,,,,,,,,,,,,,,741.0,,,,15.9,,,,,,,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,,,,,,,93.2,,,15.2,западный,,,,,1.0,,,1,,,,,1,,,,,10.0,741.0,,,,15.6,,,,,,6.0,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,,,,,92.0,,,15.4,северо-западный,,,,,1.0,,,0.8,,,True,,,,,,,10.0,741.0,,,,16.6,,,,,,10.0,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,,,,82.1,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,741.0,,,,18.1,,,,,,9.0,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,,,,,65.4,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,741.0,,,,20.2,,,,,,9.0,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,,,,,,,63.3,,,,северный,,,,,1.0,,,0,,,,,,,,,,10.0,741.0,,,,18.7,,,,,,9.0,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,,,,,81.9,,,,северо-западный,,,,22.6,1.0,,,0,,,,,,,,,,10.0,742.0,,,,12.6,,,,,,1.0,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,,,,,,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,9.7,,,,,,2.0,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,,,,,92.9,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,10.9,,,,,,9.0,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,,,,,,,91.7,,,10.5,северо-западный,,,,,1.0,,,0,,,,,0,,,,,10.0,741.0,,,,11.1,,,,,,9.0,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,,,,,77.7,,,10.5,северо-западный,,,,,1.0,,,0,,,,,,,,,,10.0,741.0,,,,13.2,,,,,,10.0,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,,,,,66.2,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,16.1,,,,True,,7.0,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,,,,,86.6,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,True,,14.1,,,,,,10.0,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,,True,,,,,,,,91.3,,,,северо-западный,,,,,2.0,,,8,,,,,,,,,,10.0,741.0,,,,14.2,,,,,,6.0,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,,,,,89.4,,,,северо-западный,,,,18.6,2.0,,,8,,,,,,,,,,10.0,741.0,,,,13.1,,,,True,,10.0,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,,,,91.8,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,12.6,,,,,,10.0,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,,,,,92.4,,,,северо-западный,,,,,2.0,,,,,,,True,,,,,,10.0,741.0,,,,12.3,,,,,,10.0,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,,,,,,,93.6,,,11.8,северо-западный,,,,,2.0,,,0.6,,,,,9,,,,,10.0,741.0,,,,11.8,,,,True,,10.0,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,,,,87.6,,,11.8,северо-западный,,,,,2.0,,,1,,,,,,,,,,10.0,741.0,,,,12.8,,,,True,,10.0,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,,,,,73.8,,,,северо-западный,,,,,3.0,,,,,,,,,,,,,10.0,741.0,,,,14.3,,,,,,10.0,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,,,,,,,,74.8,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,14.1,,,,,,10.0,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,,,,,,,,73.7,,,,северный,,,,,2.0,,,0.5,,,,,,,,,,10.0,741.0,,,,13.7,,,,,,10.0,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,,,,,79.7,,,,северо-западный,,,,14.5,2.0,,,0,,,,,,,,,,10.0,742.0,,,,12.2,,,,,,10.0,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,,,,,88.7,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,742.0,,,,11.5,,,,,,10.0,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,,,,,91.7,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,741.0,,,,11.2,,,,,,10.0,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,,,,,,,94.2,,,11.1,северный,,,,,1.0,True,,0.7,,,,,1,,,,,10.0,742.0,,,,11.1,,,,,,10.0,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,,,,,84.8,,,11.1,северный,,,,,2.0,,,0.9,,,,,,,,,,10.0,742.0,,,,12.8,,,,True,,10.0,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,,,,,63.8,,,,северный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,15.2,,,,,,10.0,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,,,,,,65.6,,,,северный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,15.1,,,,,,10.0,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,,,,,,,67.0,,,,северный,,,,,1.0,,,0,,,,,,,,,,10.0,743.0,,,,15.4,,,,,,9.0,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,,,,,,83.0,,,,северо-западный,,,,17.5,1.0,,,0,,,,,,,,,,10.0,744.0,,,,12.2,,,,,,0.0,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,,,,,86.2,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,10.4,,,,,,2.0,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,,,,,90.3,,,,западный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,8.8,,,,,,0.0,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,,,,,,,90.9,,,8.0,северо-западный,,,,,2.0,,,0,,,,,0,,,,,10.0,744.0,,,,8.5,,,,,,0.0,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,,,,,67.9,,,8.0,западный,,,,,1.0,,,0,,,,,,,,,,10.0,745.0,,,,15.4,,,,,,5.0,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,,,,,52.0,,,,западный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,17.9,,,,,,9.0,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,,,,,51.8,,,,западный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,18.8,,,,,,9.0,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,,,,,,,54.6,,,,западный,,,,,1.0,,,0,,,,,,,,,,10.0,743.0,,,,18.5,,,,,,9.0,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,,,,,79.5,,,,,,,,20.1,0.0,,,0,,,,,,,,,,10.0,743.0,,,,14.5,,,,,,9.0,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,,,,,,,,,,,10.0,742.0,,,,12.4,,,,,,4.0,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,,,,,91.8,,,,,,,,,0.0,,,,,,,,,,,,,10.0,742.0,,,,12.1,,,,,,9.0,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,,,,,,,93.6,,,12.0,,,,,,0.0,,,0,,,,,0,,,,,10.0,741.0,,,,12.2,,,,,,9.0,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,,,,,79.8,,,12.0,северо-западный,,,,,1.0,,,0,,,,,,,,,,10.0,741.0,,,,16.6,,,,,,7.0,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,,,,,60.5,,,,юго-западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,20.6,,,,,,4.0,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,,,,,62.6,,,,западный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,20.8,,,,,,9.0,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,,,,,,,,,,66.0,,,,юго-западный,,,,,3.0,,,0,,,,,,,,,,10.0,740.0,,,,21.1,,,,,,2.0,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,,,,87.5,,,,юго-западный,,,,23.9,2.0,,,0,,,,,,,,,,10.0,740.0,,,,17.5,,,,,,0.0,
