timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Ливневой дождь со снегом слабый,Ливневый дождь,Количество облаков уменьшилось,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,Туман ослабел (небо видно),Количество облаков увеличилось,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Ливневой снег слабый,Ливневый дождь со снегом
1596186000,"Пятница, 31 июля
09:00 (UTC)",,,,,,,,,63.7,,,северный,,29.6,2,,,,0,,,,,,,,10,749,,,27.8,,,,,9.0,,
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,,,,,80.2,,,северо-восточный,,,2,,,,,,,,,,,,10,749,,,23.5,,,,,9.0,,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,90.1,,,восточный,,,2,,,,,,,,,,,,10,749,,,22.6,,,,,6.0,,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,93.5,,,северо-восточный,,,2,,,,,,,,,,,True,0,749,,,21.4,,,,,,,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,94.6,,20.3,южный,,,2,,,,менее 0.1,,,,менее 0.1,,,,10,749,,,20.7,,True,,,9.0,,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,85.3,,,южный,,,3,,,,,,,,,,True,,10,749,,,23.0,,,,,10.0,,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,91.2,,,южный,,,4,,,,,,,,,,True,,7,748,,,22.1,,,,,10.0,,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,80.4,,,южный,,,3,,,,,,,,,,,,10,748,,,24.9,,True,,,9.0,,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,76.2,,,южный,,26.1,3,,,,19,,,,,,,,10,748,,,25.8,,,,,6.0,,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,,,92.3,,,юго-восточный,,,1,,,True,,,,,,,,,8,748,,,21.9,,,,,9.0,,
1596294000,"Суббота, 1 августа
15:00 (UTC)",True,10.0,,,,,,,94.0,,,восточный,,,2,,,,,,,,,,,,10,749,,,19.5,,,,,10.0,,
1596304800,"Суббота, 1 августа
18:00 (UTC)",True,,,,,,,,94.0,,,юго-восточный,,,2,,,,,,,,,,,,10,748,,,20.6,,,,,10.0,,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,92.3,,19.4,южный,,,1,,,,33,,,,52,True,,,8,749,,,21.0,,,,,9.0,,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,86.4,,,северо-восточный,,,1,,,,,,,,,,,,10,749,,,23.8,,True,,,9.0,,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,82.0,,,юго-восточный,,,1,,,,,,,,,,,,10,749,,,25.6,,,,,9.0,,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,True,88.1,,,северный,,,4,,,,,,,,,,,,10,749,,,24.8,,,,,9.0,,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,89.5,,,северо-восточный,True,26.0,4,,,,0.8,,,,,,,,10,750,,,21.8,,,,,9.0,,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,89.9,,,северо-восточный,,,7,,,,,,,,,,,,10,751,,,19.3,,True,,,9.0,,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,10.0,,,,,,,90.3,,,северо-восточный,,,6,,,,,,,,,,,,10,752,,,16.3,,,,,10.0,,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,11.0,,,,,,,89.6,,,северо-восточный,,,8,,,,,,,,,,,,10,751,,,15.3,,,,,10.0,,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,11.0,,,,,,,89.0,,14.9,северо-восточный,,,8,,,,0,,,,0.8,,,,10,751,,,14.9,,,,,10.0,,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,12.0,,,,,,,89.0,,,северо-восточный,,,7,,,,,,,,,,,,10,751,,,14.9,,,,,10.0,,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,10.0,,,,,,,92.0,,,северо-восточный,,,6,,,,,,,,,,True,,7,750,,,15.4,,,,,10.0,,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,10.0,,,,,,,92.6,,,северо-восточный,,,7,,,,,,,,,,True,,10,750,,,15.6,,,,,10.0,,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,93.2,,,северо-восточный,,15.8,7,,,,15,,,,,,True,,9,749,,,15.6,,,,,10.0,,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,10.0,,,True,,,,93.8,,,северо-восточный,,,6,,,,,,,,,,,,10,749,,,15.6,,,,,10.0,,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,93.8,,,северо-восточный,,,6,,,,,,,,,,,,10,748,,,15.3,,,,,10.0,,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,94.4,True,,северо-восточный,,,5,,,,,,,,,,,,8,748,,,15.3,,,,,10.0,,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,93.8,,15.1,северо-восточный,,,5,,,,6,,,,21,,True,,10,749,,,15.3,,,,,10.0,,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,10.0,,,,,,,93.2,True,,северо-восточный,,,6,,,,,,,,,,,,10,749,,,15.5,,,,,10.0,,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,93.2,True,,северо-восточный,,,7,,,,,,,,,,,,10,750,,,16.0,,,,,,,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,11.0,,,,,,,92.0,True,,северо-восточный,,,6,,,,,,,,,,,,10,750,,,16.0,,,,,10.0,,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,93.2,True,,северо-восточный,,16.4,5,,,,3,,,,,,,,8,750,,,15.6,,,,,10.0,,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,10.0,,,,,,,93.2,,,северо-восточный,,,5,,,,,,,,,,True,,10,751,,,15.3,,,,,10.0,,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,True,,,,93.1,,,северо-восточный,,,6,,,,,,,,,,,,10,751,,,14.8,,,,,10.0,,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,92.5,,,северо-восточный,,,6,,,,,,,,,,,,10,750,,,14.6,,True,,,10.0,,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,11.0,,,,,,,93.7,,14.0,северо-восточный,,,5,,,,18,,,,22,,True,,2,751,,,14.1,,,,,10.0,,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,93.7,,,северо-восточный,,,5,,,,,,,,,,True,,9,752,,,14.8,,,,,10.0,,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,92.0,,,северо-восточный,,,6,,,,,,,,,,True,,9,752,,,15.7,,,,,10.0,,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,90.8,True,,северо-восточный,,,6,,,,,,,,,,,,10,752,,,16.3,,,,,10.0,,
1596618000,"Среда, 5 августа
09:00 (UTC)",,10.0,,,,,,,89.6,,,северо-восточный,,16.5,7,,,,11,,,,,,,,10,752,,,15.8,,,,,10.0,,
1596628800,"Среда, 5 августа
12:00 (UTC)",,10.0,,,,,,,91.3,True,,северо-восточный,,,6,,,,,,,,,,,,10,753,,,15.0,,,,,10.0,,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,91.9,True,,северо-восточный,,,6,,,,,,,,,,,,10,752,,,14.6,,,,,10.0,,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,92.5,True,,северо-восточный,,,6,,,,,,,,,,,,10,752,,,14.1,,,,,10.0,,
1596661200,"Среда, 5 августа
21:00 (UTC)",,10.0,,,,,,,93.1,True,13.5,северо-восточный,,,6,,,,0.6,,,,12,,,,9,752,,,13.5,,,,,10.0,,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,11.0,,,,,,,91.9,True,,северо-восточный,,,7,,,,,,,,,,,,10,752,,,13.9,,,,,10.0,,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,11.0,,,,,,,87.8,,,северо-восточный,,,8,,,,,,,,,,,,10,752,,,15.1,,True,,,10.0,,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,11.0,,,,,,,85.6,,,северо-восточный,,,9,,,,,,,,,,,,10,752,,,15.7,,True,,,10.0,,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,13.0,,,,,,,91.9,True,,северо-восточный,,15.8,8,,,,0.1,,,,,,,,9,751,,,14.5,,,,,10.0,,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,13.0,,,,,,,91.3,True,,северо-восточный,,,9,,,,,,,,,,,,10,752,,,14.2,,,,,10.0,,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,13.0,,,,,,,90.1,,,северо-восточный,,,7,,,,,,,,,,,,10,751,,,14.1,,,,,10.0,,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,13.0,,,,,,,88.9,,,северо-восточный,,,9,,,,,,,,,,,,10,750,,,13.7,,,,,10.0,,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,12.0,,,,,,,87.7,,13.3,северо-восточный,,,7,,,,менее 0.1,,,,0.1,,,,10,750,,,13.3,,,,,10.0,,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,83.3,,,северо-восточный,,,9,,,,,,,,,,,,10,750,,,14.3,,,,,10.0,,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,12.0,,,,,,,75.7,,,северо-восточный,,,6,,,,,,,,,,,,10,750,,,16.3,,True,,,10.0,,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,12.0,,,,,,,71.0,,,северо-восточный,,,6,,,,,,,,,,,,10,751,,,17.1,,True,,,10.0,,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,11.0,,,,,,,72.3,,,северо-восточный,,17.3,4,,,,менее 0.1,,,,,,,,10,751,,,16.3,,,,,9.0,,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,11.0,,,,,,,80.6,,,северный,,,2,,,,,,,,,,,,10,752,,,14.5,,,,,7.0,,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,89.3,,,северный,,,3,,,,,,,,,,,,10,752,,,11.8,,,,,5.0,,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,89.8,,,северный,,,3,,,,,,,,,,,,10,752,,,10.8,,,,,2.0,,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,89.9,,9.5,северный,,,2,,,,0,,,,менее 0.1,,,,10,752,,,11.7,,,,,7.0,,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,72.3,,,северо-восточный,,,3,,,,,,,,,,,,10,752,,,16.6,,,,,9.0,,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,55.2,,,северо-восточный,,,3,,,,,,,,,,,,10,751,,,19.3,,,,,9.0,,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,50.7,,,восточный,,,2,,,,,,,,,,,,10,750,,,20.8,,,,,9.0,,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,56.0,,,южный,,21.2,1,,,,0,,,,,,,,10,750,,,19.6,,,,,9.0,,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,74.1,,,,,,0,,,,,,,,,,,,10,750,,,15.7,,,,,9.0,,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,91.8,,,,,,0,,,,,,,,,,,,10,750,,,13.1,,,,,9.0,,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,91.2,,,южный,,,1,,,,,,,,,,,,10,749,,,12.7,,,True,,9.0,,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,91.8,,12.4,,,,0,,,,0,,,,0,,,,10,749,,,13.0,,,,,9.0,,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,76.0,,,восточный,,,2,,,,,,,,,,,,10,749,,,18.3,,,,,9.0,,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,66.8,,,юго-восточный,,,3,,,,,,,,,,,,10,748,,,21.1,,,,,9.0,,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,True,,,,76.5,,,южный,,,2,,,,,,,,,,,,10,748,,,21.3,,,,,9.0,,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,86.7,,,юго-восточный,,22.2,1,,,,менее 0.1,,,,,,,,10,748,,,20.9,,True,,,9.0,,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,90.5,,,восточный,,,2,,,,,,,,,,,,10,748,,,20.0,,,,,9.0,,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,92.2,,,восточный,,,1,,,,,,,,,,,,10,747,,,19.7,,,,,9.0,,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,93.4,,,восточный,,,2,,,,,,,,,,,,10,746,,,19.4,,,,,9.0,,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,91.6,,19.0,восточный,,,2,,,,0,,,,менее 0.1,,,,10,745,,,19.0,,,,,9.0,,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,90.5,,,южный,,,3,,,,,,,,,,True,,10,745,,,19.5,,,,,10.0,,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,89.3,,,южный,,,3,,,,,,,,,,True,,9,745,,,19.4,,,,,10.0,,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,True,,,,84.6,,,южный,,,3,,,,,,,,,,,,10,745,,,21.7,,,,,10.0,,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,84.7,,,южный,,23.0,1,,,,2,,,,,,,,10,745,,,22.2,,,,,9.0,,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,92.2,,,юго-восточный,,,1,,,,,,,,,,,,10,746,,,19.5,,,,,2.0,,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,94.5,,,южный,,,2,,,,,,,,,True,,,8,746,,,19.0,,,,,7.0,,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,94.5,,,юго-восточный,,,2,,,,,,,,,,,,10,746,,,18.6,,True,,,2.0,,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,94.0,,18.1,юго-восточный,,,1,,,,0.6,,,,2,,True,,10,746,,,19.9,,,,,9.0,,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,81.7,,,южный,,,1,,,,,,,,,,,,10,745,,,23.5,,True,,,9.0,,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,89.1,,,северо-восточный,,,3,,,,,,,,,,True,,10,745,,,23.0,,,,,10.0,,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,89.1,,,южный,,,2,,,,,,,,,,,,10,744,,,23.3,,True,,,9.0,,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,82.8,,,юго-восточный,,25.4,2,,,,5,,,,,,,,10,744,,,23.6,,,,,9.0,,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,92.8,,,южный,,,3,,,,,,,,,,,,10,745,,,20.5,,,,,9.0,,
1597158000,"Вторник, 11 августа
15:00 (UTC)",True,20.0,,,,,,,86.0,,,южный,,,4,,,,,,,,,,,,10,745,,,18.9,,,,,10.0,,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,91.5,,,восточный,,,2,,,,,,,,,,True,,10,745,,,17.4,,,,,10.0,,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,True,,,,92.1,,16.9,северо-западный,,,1,,,,2,,,,8,,,,10,745,,,17.8,,,,,10.0,,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,89.9,,,юго-восточный,True,,1,,,,,,,,,,,,10,745,,,19.8,,,,,10.0,,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,65.1,,,западный,,,9,,,,,,,,,,,,10,745,,,24.7,,,,,9.0,,
1597212000,"Среда, 12 августа
06:00 (UTC)",,11.0,,,,,,,56.7,,,западный,,,6,,,,,,,,,,,,10,745,,,25.3,,,,,6.0,,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,76.5,,,северо-западный,,25.8,3,,,,0.4,,,,,,True,,10,746,,,21.6,,,,,9.0,,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,90.5,,,северный,,,3,,,,,,,,,,,,10,748,,,19.4,,True,,,6.0,,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,,,91.6,,,северный,,,1,,,,,,,,,,,,10,749,,,19.1,,,,,9.0,,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,92.7,,,юго-западный,,,1,,,,,,,,,,,,10,749,,,18.4,,,,,10.0,,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,94.5,,17.9,юго-восточный,,,1,,,,0,,,,0.4,,,,1,750,,,18.0,,,,True,10.0,,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,83.4,,,восточный,,,4,,,,,,,,,,,,10,751,,,20.5,,True,,,7.0,,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,64.1,,,восточный,,,2,,,,,,,,,,,,10,751,,,23.9,,,,,7.0,,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,55.3,,,северо-восточный,,,4,,,,,,,,,,,,10,751,,,25.2,,,,,5.0,,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,66.5,,,северо-восточный,,25.5,2,,,,0,,,,,,,,10,750,,,23.4,,,,,6.0,,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,73.3,,,восточный,,,2,,,,,,,,,,,,10,750,,,19.4,,,,,9.0,,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,87.5,,,восточный,,,3,,,,,,,,,,,,10,749,,,17.6,,,,,9.0,,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,92.0,,,восточный,,,1,,,,,,,,,,,,10,747,,,16.9,,,,,9.0,,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,92.0,,16.3,восточный,,,2,,,,0,,,,0,,,,10,746,,,16.9,,,,,9.0,,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,88.7,,,юго-восточный,,,2,,,,,,,,,,True,,10,746,,,18.5,,,,,10.0,,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,True,,,,84.5,,,юго-восточный,,,4,,,,,,,,,,,,10,744,,,20.5,,,,,10.0,,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,10.0,,,,,,,97.5,,,юго-восточный,,,4,,,,,,,,,,True,,8,743,,,19.0,,,,,10.0,,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,88.7,,,юго-восточный,,20.8,2,,,,3,,,,,,,,10,742,,,18.8,,True,,,10.0,,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,87.5,,,юго-восточный,,,3,,,,,,,,,,,,10,742,,,17.9,,True,,,9.0,,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,89.1,,,восточный,,,3,,,,,,,,,,True,,10,741,,,16.9,,,,,10.0,,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,90.3,,,юго-восточный,,,3,,,,,,,,,,True,,10,740,,,16.8,,,,,10.0,,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,92.1,,16.3,южный,,,3,,,,4,,,,7,,True,,10,740,,,17.2,,,,,10.0,,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,91.5,,,южный,,,4,,,,,,,,,,True,,10,741,,,18.3,,,,,10.0,,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,78.7,,,юго-западный,,,3,,,,,,,,,,,,10,741,,,22.9,,,,,9.0,,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,64.0,,,юго-западный,,,8,,,,,,,,,,,,10,742,,,23.5,,True,,,9.0,,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,11.0,,,,,,,77.9,,,западный,,24.6,6,,,,2,,,,,,True,,6,743,,,20.7,,,,,10.0,,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,11.0,,,,,,,90.4,,,южный,,,3,,,,,,,,,,,,10,745,,,18.6,,True,,,9.0,,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,90.4,,,южный,,,2,,,,,,,,,,,,10,745,,,18.2,,,,,9.0,,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,85.9,,,юго-западный,,,3,,,,,,,,,,,,10,745,,,18.7,,,,,5.0,,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,87.0,,17.5,юго-западный,,,4,,,,менее 0.1,,,,2,,,,10,746,,,18.2,,,,,4.0,,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,65.6,,,юго-западный,,,7,,,,,,,,,,,,10,746,,,21.4,,,,,5.0,,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,13.0,,,,,,,58.0,,,западный,,,10,,,,,,,,,,,,10,747,,,21.6,,,,,7.0,,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,13.0,,,,,,,62.4,,,западный,,,7,,,,,,,,,,,,10,747,,,21.9,,,,,9.0,,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,11.0,,,,,,,67.7,,,западный,,23.0,6,,,,0,,,,,,,,10,747,,,21.2,,,,,9.0,,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,11.0,,,,,,,71.9,,,западный,,,5,,,,,,,,,,,,10,748,,,19.5,,,,,9.0,,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,,,78.8,,,западный,,,6,,,,,,,,,,,,10,748,,,16.8,,,,,4.0,,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,85.6,,,западный,,,5,,,,,,,,,,,,10,749,,,15.7,,,,,4.0,,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,85.7,,14.8,западный,,,5,,,,0,,,,0,,,,10,750,,,16.0,,,,,2.0,,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,69.6,,,западный,,,3,,,,,,,,,,,,10,751,,,19.6,,,,,6.0,,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,67.7,,,юго-западный,,,2,,,,,,,,,,,,10,752,,,21.0,,,,,9.0,,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,61.7,,,северо-западный,,,2,,,,,,,,,,,,10,752,,,22.3,,,,,9.0,,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,73.6,,,восточный,,22.6,1,,,,0,,,,,,,,10,752,,,21.4,,,,,9.0,,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,90.4,,,северо-восточный,,,2,,,,,,,,,,,,10,752,,,18.2,,,,,7.0,,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,,,93.2,,,юго-восточный,,,1,,,,,True,,,,,,,1,751,,,16.1,,,,,4.0,,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,94.3,,,юго-восточный,,,1,,,,,True,,,,,,,1,750,,,14.7,,,,,10.0,,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,True,,,,,,94.3,,14.1,юго-восточный,,,1,,,,0,,,,0,,,,10,749,,,14.6,,,,,9.0,,
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,89.2,,,юго-восточный,,,3,,,,,,,,,,,,10,747,,,18.1,,True,,,10.0,,
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,83.9,,,южный,,,3,,,,,,,,,,,,10,745,,,19.5,,,,,10.0,,
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,98.8,,,южный,,,4,,,,,,,,,,True,,8,743,,,19.1,,,,,10.0,,
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,91.8,,,западный,,22.3,6,,,,2,,,,,,,,10,743,,,22.2,,True,,,6.0,,
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,84.6,,,западный,,,6,,,,,,,,,,,,10,745,,,20.9,,True,,,6.0,,
1597762800,"Вторник, 18 августа
15:00 (UTC)",,10.0,,,,,,,83.2,,,западный,,,7,,,,,,,,,,,,10,745,,,18.0,,,,,9.0,,
1597773600,"Вторник, 18 августа
18:00 (UTC)",,10.0,,,,,,,81.3,,,западный,,,7,,,,,,,,,,,,10,746,,,16.2,,,,,9.0,,
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,84.0,,15.4,западный,,,7,,,,0,,,,2,,,,10,747,,,15.6,,,,,9.0,,
1597795200,"Среда, 19 августа
00:00 (UTC)",,11.0,,,,,,,68.9,,,западный,,,7,,,,,,,,,,,,10,747,,,18.3,,,,,9.0,,
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,,,47.0,,,западный,,,8,,,,,,,,,,,,10,748,,,20.6,,,,,7.0,,
1597816800,"Среда, 19 августа
06:00 (UTC)",,13.0,,,,,,,36.6,,,западный,,,8,,,,,,,,,,,,10,748,,,22.0,,,,,6.0,,
1597827600,"Среда, 19 августа
09:00 (UTC)",,12.0,,,,,,,40.8,,,западный,,22.3,5,,,,0,,,,,,,,10,748,,,20.9,,,,,2.0,,
1597838400,"Среда, 19 августа
12:00 (UTC)",,12.0,,,,,,,51.0,,,западный,,,5,,,,,,,,,,,,10,750,,,17.1,,,,,4.0,,
1597849200,"Среда, 19 августа
15:00 (UTC)",,10.0,,,,,,,60.7,,,северо-западный,,,5,,,,,,,,,,,,10,751,,,14.6,,,,,2.0,,
1597860000,"Среда, 19 августа
18:00 (UTC)",,10.0,,,,,,,71.1,,,западный,,,5,,,,,,,,,,,,10,752,,,12.6,,,,,2.0,,
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,80.2,,9.9,западный,,,4,,,,0,,,,0,,,,10,753,,,11.5,,,,,2.0,,
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,60.8,,,западный,,,5,,,,,,,,,,,,10,754,,,16.7,,,,,1.0,,
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,,,40.9,,,западный,,,6,,,,,,,,,,,,10,754,,,21.2,,,,,0.0,,
