timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь со снегом слабый,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Метель низовая (слабая или умеренная),"Минимальная температура, °C",Направление ветра,Снег,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Ливневой дождь со снегом умеренный или сильный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Количество облаков увеличилось,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Снег слабый непрерывный,Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1591282800,"Четверг, 4 июня
15:00 (UTC)",,12,,,,,,,,91.4,,,,юго-восточный,,,18.5,5,,,,11,,,,,,,4.0,743,True,,,15.4,,,,10.0,
1591293600,"Четверг, 4 июня
18:00 (UTC)",,9,,,,True,,,,92.6,,,,южный,,,,3,,,,,,,,,,,10.0,743,,,,15.6,,,,10.0,
1591304400,"Четверг, 4 июня
21:00 (UTC)",,6,,,,,,,,91.4,,,,южный,,,,3,,,,,,,,,,,10.0,744,,,,15.6,,,,10.0,
1591315200,"Пятница, 5 июня
00:00 (UTC)",,6,,,,,,,,91.9,,,,южный,,,,4,,,,,,,,,,,10.0,746,,,,14.8,,,,10.0,
1591326000,"Пятница, 5 июня
03:00 (UTC)",,5,,,,,,,,92.5,,,14.5,южный,,,,2,,,,5,,,16,,True,,1.0,747,,,,15.0,,,,10.0,
1591336800,"Пятница, 5 июня
06:00 (UTC)",,4,,,,,,,,76.6,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,748,,,,19.2,,,,7.0,
1591347600,"Пятница, 5 июня
09:00 (UTC)",,7,,,,,,,,56.0,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,748,,,,22.5,,,,7.0,
1591358400,"Пятница, 5 июня
12:00 (UTC)",,7,,,,,,,,54.6,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,747,,,,22.6,,,,7.0,
1591369200,"Пятница, 5 июня
15:00 (UTC)",,13,,,,,,,,90.2,,,,северный,,,23.8,2,,,,5,,,,True,,,10.0,748,,,,15.1,,,,9.0,
1591380000,"Пятница, 5 июня
18:00 (UTC)",,6,,,,,,,,87.8,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,747,,,,14.9,,,True,9.0,
1591390800,"Пятница, 5 июня
21:00 (UTC)",,7,,,,,,,,91.3,,,,юго-восточный,,,,1,,,,,,,,True,,,10.0,747,,,,14.4,,,,10.0,
1591401600,"Суббота, 6 июня
00:00 (UTC)",,5,,,,,,,,91.3,,,,юго-западный,,,,2,,,,,,,,True,,,10.0,747,,,,14.0,,,,10.0,
1591412400,"Суббота, 6 июня
03:00 (UTC)",,4,,,,,,,,91.9,,,13.8,юго-восточный,,,,2,,,,12,,,17,,,,4.0,747,True,,,13.9,,,,10.0,
1591423200,"Суббота, 6 июня
06:00 (UTC)",,3,,,,True,,,,83.4,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,747,,,,15.7,,,,7.0,
1591434000,"Суббота, 6 июня
09:00 (UTC)",,5,,,,,,,,63.6,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,747,,,,19.9,,,,7.0,
1591444800,"Суббота, 6 июня
12:00 (UTC)",,8,,,,,,,,70.6,,,,северный,,True,,4,,,,,,,,,,,10.0,747,,,,17.5,,,,7.0,
1591455600,"Суббота, 6 июня
15:00 (UTC)",True,7,,,,,,,,78.5,,,,западный,,,20.5,5,,,,4,,,,,,,10.0,747,,,,15.0,,,,9.0,
1591466400,"Суббота, 6 июня
18:00 (UTC)",,7,,,,,,,,92.4,,,,юго-западный,,,,3,,,,,,,,,,,10.0,748,,,,12.2,,,True,7.0,
1591477200,"Суббота, 6 июня
21:00 (UTC)",,4,,,,,,,,92.3,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,747,,,,11.1,,,,6.0,
1591488000,"Воскресенье, 7 июня
00:00 (UTC)",,3,,,,,,,,92.2,,,,восточный,,,,2,,,,,,,,,True,,1.0,748,,,,9.1,,,,,
1591498800,"Воскресенье, 7 июня
03:00 (UTC)",,3,,,,,,,,92.3,,,8.9,,,,,0,,,,10,,,14,,,True,0.0,748,,,,11.7,,,,,
1591509600,"Воскресенье, 7 июня
06:00 (UTC)",,4,,,,,,,,92.5,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,749,,,,14.7,,,True,7.0,
1591520400,"Воскресенье, 7 июня
09:00 (UTC)",,6,,,,,,,,67.4,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,749,,,,17.4,,,,7.0,
1591531200,"Воскресенье, 7 июня
12:00 (UTC)",,4,,,,,,,,65.4,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,749,,,,18.4,,,,7.0,
1591542000,"Воскресенье, 7 июня
15:00 (UTC)",,4,,,,,,,,73.0,,,,северо-восточный,,,18.7,2,,,,0,,,,,,,10.0,749,,,,17.5,,,,7.0,
1591552800,"Воскресенье, 7 июня
18:00 (UTC)",,2,,,,,,,,81.3,,,,южный,,,,1,,,,,,,,,,,10.0,750,,,,15.9,,,,7.0,
1591563600,"Воскресенье, 7 июня
21:00 (UTC)",,3,,,,,,,,83.3,,,,северный,,,,1,,,,,,,,,,,10.0,750,,,,14.4,,,,6.0,
1591574400,"Понедельник, 8 июня
00:00 (UTC)",,2,,,,,,,,91.2,,,,северо-западный,,,,2,,,,,,,,,,,10.0,750,,,,12.2,,,,6.0,
1591585200,"Понедельник, 8 июня
03:00 (UTC)",,4,,,,,,,,86.1,,,11.9,северный,,,,2,,,,0,,,0,,,,10.0,750,,,,14.5,,,,4.0,
1591596000,"Понедельник, 8 июня
06:00 (UTC)",,6,,,,,,,,66.7,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,751,,,,18.5,,,,6.0,
1591606800,"Понедельник, 8 июня
09:00 (UTC)",,7,,,,,,,,59.0,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,750,,,,19.4,,,,6.0,
1591617600,"Понедельник, 8 июня
12:00 (UTC)",,6,,,,,,,,71.7,,,,северо-восточный,,,,4,,,,,,,,True,,,10.0,751,,,,18.5,,,,7.0,
1591628400,"Понедельник, 8 июня
15:00 (UTC)",,5,,,,,True,,,64.9,,,,северо-восточный,,,21.2,2,,,,менее 0.1,,,,,,,10.0,750,,,,19.9,,,,4.0,
1591639200,"Понедельник, 8 июня
18:00 (UTC)",,3,,,,,,,,70.1,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,751,,,,17.5,,,True,2.0,
1591650000,"Понедельник, 8 июня
21:00 (UTC)",,2,,,,,,,,83.9,,,,северный,,,,2,,,,,,,,,,,10.0,751,,,,14.9,,,,0.0,
1591660800,"Вторник, 9 июня
00:00 (UTC)",,3,,,,,,,,88.8,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,752,,,,13.3,,,,0.0,
1591671600,"Вторник, 9 июня
03:00 (UTC)",,3,,,,,,,,81.9,,,12.8,восточный,,,,1,,,,0,,,менее 0.1,,,,10.0,752,,,,16.7,,,,0.0,
1591682400,"Вторник, 9 июня
06:00 (UTC)",,5,,,,,,,,64.3,,,,северо-восточный,,,,3,,,,,,,,,,,10.0,752,,,,21.2,,,,2.0,
1591693200,"Вторник, 9 июня
09:00 (UTC)",,7,,,,,,,,49.9,,,,восточный,,,,5,,,,,,,,,,,10.0,752,,,,23.0,,,,6.0,
1591704000,"Вторник, 9 июня
12:00 (UTC)",,12,,,,,,,,36.8,,,,восточный,,,,7,,,,,,,,,,,10.0,752,,,,24.3,,,,7.0,
1591714800,"Вторник, 9 июня
15:00 (UTC)",,12,,,,,,,,63.0,,,,восточный,,,25.9,2,,,,0,,,,,,,10.0,751,,,,20.9,,,,7.0,
1591725600,"Вторник, 9 июня
18:00 (UTC)",,4,,,,,,,,79.4,,,,восточный,,,,3,,,,,,,,,,,10.0,751,,,,17.2,,,,6.0,
1591736400,"Вторник, 9 июня
21:00 (UTC)",,4,,,,,,,,81.8,,,,восточный,,,,2,,,,,,,,,,,10.0,751,,,,16.0,,,,4.0,
1591747200,"Среда, 10 июня
00:00 (UTC)",,4,,,,,,,,88.3,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,751,,,,13.7,,,,2.0,
1591758000,"Среда, 10 июня
03:00 (UTC)",,4,,,,,,,,80.4,,,13.4,юго-восточный,,,,3,,,,0,,,0,,,,10.0,751,,,,16.8,,,,2.0,
1591768800,"Среда, 10 июня
06:00 (UTC)",,6,,,,,,,,63.4,,,,юго-восточный,,,,4,,,,,,,,,,,10.0,751,,,,20.7,,,,2.0,
1591779600,"Среда, 10 июня
09:00 (UTC)",,7,,,,,,,,54.1,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,750,,,,23.3,,,,7.0,
1591790400,"Среда, 10 июня
12:00 (UTC)",,7,,,,,,,True,58.9,,,,южный,,,,3,,,,,,,,,,,10.0,750,,,,22.2,,,,7.0,
1591801200,"Среда, 10 июня
15:00 (UTC)",,6,,,,,,,,55.4,,,,южный,,,23.5,3,,,,0,,,,,,,10.0,749,,,,22.8,,,True,7.0,
1591812000,"Среда, 10 июня
18:00 (UTC)",,4,,,,,True,,,77.0,,,,западный,,,,1,,,,,,,,,,,10.0,749,,,,18.4,,,,4.0,
1591822800,"Среда, 10 июня
21:00 (UTC)",,3,,,,,,,,81.8,,,,юго-западный,,,,1,,,,,,,,,,,10.0,748,,,,16.0,,,,2.0,
1591833600,"Четверг, 11 июня
00:00 (UTC)",,3,,,,,,,,87.8,,,,западный,,,,3,,,,,,,,,,,10.0,748,,,,14.2,,,,2.0,
1591844400,"Четверг, 11 июня
03:00 (UTC)",,4,,,,,,,,75.2,,,14.1,западный,,,,2,,,,0,,,0,,,,10.0,748,,,,19.4,,,,0.0,
1591855200,"Четверг, 11 июня
06:00 (UTC)",,4,,,,,,,,53.3,,,,западный,,,,2,,,,,,,,,,,10.0,748,,,,24.2,,,,0.0,
1591866000,"Четверг, 11 июня
09:00 (UTC)",,8,,,,,,,,44.1,,,,западный,,,,5,,,,,,,,,,,10.0,748,,,,25.4,,,,2.0,
1591876800,"Четверг, 11 июня
12:00 (UTC)",,9,,,,,,,,40.1,,,,западный,,,,5,,,,,,,,,,,10.0,747,,,,27.1,,,,4.0,
1591887600,"Четверг, 11 июня
15:00 (UTC)",,9,,,,,,,,47.2,,,,западный,,,27.3,5,,,,0,,,,,,,10.0,746,,,,25.9,,,,4.0,
1591898400,"Четверг, 11 июня
18:00 (UTC)",,7,,,,,,,,68.1,,,,юго-западный,,,,4,,,,,,,,,,,10.0,746,,,,20.9,,,,4.0,
1591909200,"Четверг, 11 июня
21:00 (UTC)",,6,,,,,,,,70.6,,,,юго-западный,,,,4,,,,,,,,,,,10.0,745,,,,19.8,,,,4.0,
1591920000,"Пятница, 12 июня
00:00 (UTC)",,10,,,,,,,,80.6,,,,западный,,,,4,,,,,,,,,,,10.0,744,,,,18.6,,,,4.0,
1591930800,"Пятница, 12 июня
03:00 (UTC)",,9,,,,,,,,77.3,,,18.6,северо-западный,,,,5,,,,0,,,0,,,,10.0,745,,,,20.0,,,,6.0,
1591941600,"Пятница, 12 июня
06:00 (UTC)",,8,,,,,,,,78.2,,,,северо-западный,,,,4,,,,,,,,,,,10.0,745,,,,19.5,,,,10.0,
1591952400,"Пятница, 12 июня
09:00 (UTC)",,11,,,,,,,,79.4,,,,северный,,,,7,,,,,,,,,,,10.0,747,,,,17.1,,,True,9.0,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,10,,,,,,,,73.7,,,,северный,,,,7,,,,,,,,,,,10.0,748,,,,16.3,,,True,9.0,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,10,,,,,,,,60.8,,,,северный,,,21.3,7,,,,0.6,,,,,,,10.0,748,,,,14.9,,,,7.0,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,10,,,,,,,,71.1,,,,северный,,,,2,,,,,,,,,,,10.0,749,,,,12.8,,,,7.0,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,5,,,,,,,,72.1,,,,северо-восточный,,,,3,,,,,,,,,,,10.0,749,,,,12.6,,,,7.0,
1592006400,"Суббота, 13 июня
00:00 (UTC)",,4,,,,,,,,82.7,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,750,,,,9.5,,,,6.0,
1592017200,"Суббота, 13 июня
03:00 (UTC)",,5,,,,,,,,66.4,,,9.0,северо-восточный,,,,3,,,,0,,,0,,,,10.0,750,,,,12.7,,,,4.0,
1592028000,"Суббота, 13 июня
06:00 (UTC)",,6,,,,,,,,55.7,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,751,,,,15.5,,,,7.0,
1592038800,"Суббота, 13 июня
09:00 (UTC)",,8,,,,,,,,52.4,,,,северо-восточный,,,,5,,,,,,,,,,,10.0,751,,,,15.7,,,,9.0,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,8,,,,,,,,56.5,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,751,,,,14.0,,,,9.0,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,9,,,,,,,,50.7,,,,северо-восточный,,,16.9,5,,,,0,,,,,,,10.0,751,,,,14.4,,,,7.0,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,9,,,,,,,,64.6,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,752,,,,11.0,,,,7.0,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,2,,,,,,,,72.4,,,,северный,,,,1,,,,,,,,,,,10.0,753,,,,9.1,,,,2.0,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,2,,,,,,,,76.5,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,754,,,,8.6,,,,0.0,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,3,,,,,,,,67.7,,,8.1,северо-восточный,,,,2,,,,0,,,0,,,,10.0,754,,,,12.2,,,,0.0,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,6,,,,,,,,37.3,,,,восточный,,,,3,,,,,,,,,,,10.0,755,,,,16.4,,,,4.0,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,7,,,,,,,,36.5,,,,южный,,,,1,,,,,,,,,,,10.0,756,,,,19.0,,,,2.0,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,6,,,,,,,,34.7,,,,восточный,,,,2,,,,,,,,,,,10.0,755,,,,20.4,,,,4.0,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,6,,,,,,,,35.0,,,,восточный,,,20.7,3,,,,0,,,,,,,10.0,754,,,,19.8,,,,2.0,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,4,,,,,,,,51.6,,,,восточный,,,,2,,,,,,,,,,,10.0,754,,,,15.2,,,,2.0,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,3,,,,,,,,68.5,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,755,,,,11.7,,,,0.0,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,2,,,,,,,,77.2,,,,юго-восточный,,,,1,,,,,,,,,,,10.0,755,,,,9.9,,,,2.0,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,3,,,,,,,,61.4,,,9.7,юго-западный,,,,1,,,,0,,,0,,,,10.0,756,,,,15.6,,,,0.0,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,3,,,,,,,,43.0,,,,восточный,,,,1,,,,,,,,,,,10.0,756,,,,19.6,,,,2.0,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,5,,,,,,,,39.6,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,755,,,,21.5,,,,2.0,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,6,,,,,,,,36.8,,,,юго-западный,,,,2,,,,,,,,,,,10.0,754,,,,22.8,,,,2.0,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,5,,,,,,,,41.5,,,,западный,,,23.1,3,,,,0,,,,,,,10.0,753,,,,22.2,,,,1.0,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,4,,,,,,,,61.9,,,,юго-западный,,,,3,,,,,,,,,,,10.0,753,,,,16.0,,,,0.0,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,4,,,,,,,,63.6,,,,западный,,,,2,,,,,,,,,,,10.0,752,,,,14.2,,,,0.0,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,4,,,,,,,,74.9,,,,юго-западный,,,,3,,,,,,,,,,,10.0,752,,,,11.6,,,,0.0,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,4,,,,,,,,61.0,,,11.2,юго-западный,,,,2,,,,0,,,0,,,,10.0,752,,,,17.5,,,,2.0,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,5,,,,,,,,44.5,,,,западный,,,,4,,,,,,,,,,,10.0,752,,,,21.7,,,,6.0,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,9,,,,,,,,41.0,,,,юго-западный,,,,3,,,,,,,,,,,10.0,751,,,,23.6,,,,6.0,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,10,,,,,,,,39.2,,,,западный,,,,5,,,,,,,,,,,10.0,750,,,,23.8,,,,5.0,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,9,,,,,,,,45.9,,,,западный,,,24.5,5,,,,0,,,,,,,10.0,749,,,,23.3,,,,7.0,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,8,,,,,,,,60.3,,,,западный,,,,4,,,,,,,,,,,10.0,748,,,,19.5,,,,4.0,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,6,,,,,,,,69.6,,,,западный,,,,3,,,,,,,,,,,10.0,748,,,,17.3,,,,4.0,
1592352000,"Среда, 17 июня
00:00 (UTC)",,6,,,,,,,,73.8,,,,западный,,,,3,,,,,,,,,,,10.0,748,,,,16.6,,,,0.0,
1592362800,"Среда, 17 июня
03:00 (UTC)",,5,,,,,,,,69.5,,,15.4,западный,,,,3,,,,0,,,0,,,,10.0,748,,,,18.9,,,,4.0,
1592373600,"Среда, 17 июня
06:00 (UTC)",,5,,,,,,,,56.8,,,,северо-западный,,,,2,,,,,,,,,,,10.0,748,,,,24.0,,,,2.0,
1592384400,"Среда, 17 июня
09:00 (UTC)",,6,,,,,,,,45.0,,,,северо-западный,,,,3,,,,,,,,,,,10.0,748,,,,26.5,,,,6.0,
1592395200,"Среда, 17 июня
12:00 (UTC)",,14,,,,,,,True,70.5,,,,северный,,,,1,,,,,,,,,,,10.0,748,,,,21.6,,,,7.0,
1592406000,"Среда, 17 июня
15:00 (UTC)",,6,,,,,,,,66.9,,,,северо-восточный,,,27.4,2,,,,менее 0.1,,,,,,,10.0,747,,,,23.7,,,True,7.0,
1592416800,"Среда, 17 июня
18:00 (UTC)",,4,,,,,,,,77.7,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,748,,,,19.8,,,True,7.0,
1592427600,"Среда, 17 июня
21:00 (UTC)",,6,,,,,,,,77.0,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,748,,,,18.2,,,,7.0,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,6,,,,,,,,77.0,,,,восточный,,,,3,,,,,,,,,,,10.0,749,,,,15.2,,,,7.0,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,5,,,,,,,,64.0,,,15.1,восточный,,,,3,,,,0,,,0,,,,10.0,749,,,,16.0,,,,7.0,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,7,,,,,,,,48.8,,,,восточный,,,,4,,,,,,,,,,,10.0,750,,,,18.8,,,,7.0,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,7,,,,,,,,40.4,,,,восточный,,,,3,,,,,,,,,,,10.0,750,,,,19.6,,,,6.0,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,6,,,,,,,,31.3,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,750,,,,22.4,,,,0.0,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,6,,,,,,,,33.6,,,,восточный,,,22.7,3,,,,0,,,,,,,10.0,750,,,,21.5,,,,0.0,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,5,,,,,,,,56.1,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,751,,,,15.2,,,,0.0,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,4,,,,,,,,62.1,,,,восточный,,,,3,,,,,,,,,,,10.0,751,,,,13.4,,,,0.0,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,3,,,,,,,,70.8,,,,юго-восточный,,,,1,,,,,,,,,,,10.0,752,,,,11.4,,,,0.0,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,3,,,,,,,,58.8,,,11.3,юго-восточный,,,,2,,,,0,,,0,,,,10.0,752,,,,15.2,,,,0.0,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,6,,,,,,,,45.1,,,,южный,,,,4,,,,,,,,,,,10.0,752,,,,19.4,,,,0.0,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,7,,,,,,,,37.4,,,,южный,,,,4,,,,,,,,,,,10.0,751,,,,21.1,,,,2.0,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,8,,,,,,,,36.9,,,,южный,,,,4,,,,,,,,,,,10.0,750,,,,22.2,,,,0.0,
1592578800,"Пятница, 19 июня
15:00 (UTC)",,7,,,,,,,,36.5,,,,южный,,,22.5,4,,,,0,,,,,,,10.0,748,,,,21.6,,,,0.0,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,6,,,,,,,,59.8,,,,южный,,,,3,,,,,,,,,,,10.0,748,,,,16.0,,,,2.0,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,7,,,,,,,,64.6,,,,юго-западный,,,,6,,,,,,,,,,,10.0,747,,,,14.6,,,,0.0,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,9,,,,,,,,63.8,,,,юго-западный,,,,6,,,,,,,,,,,10.0,746,,,,14.9,,,,0.0,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,9,,,,,,,,63.0,,,13.5,западный,,,,5,,,,0,,,0,,,,10.0,745,,,,19.2,,,,6.0,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,7,,,,,,,,65.4,,,,северо-западный,,,,3,,,,,,,,,,,10.0,745,,,,20.6,,,,7.0,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,6,,,,,,,,60.8,,,,северо-западный,,,,3,,,,,,,,,,,10.0,746,,,,22.0,,,,7.0,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,8,,,,True,,,,57.8,,,,северный,,,,2,,,,,,,,,,,10.0,745,,,,23.7,,,,6.0,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,8,,,,,,,,59.3,,,,северный,,,24.4,5,,,,менее 0.1,,,,,,,10.0,745,,,,22.0,,,,6.0,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,9,,,,,,,,63.3,,,,северо-восточный,,,,5,,,,,,,,,,,10.0,746,,,,18.6,,,,7.0,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,9,,,,,,,,61.7,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,747,,,,13.4,,,,4.0,
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,8,,,,,,,,67.3,,,,северо-восточный,,,,3,,,,,,,,,,,10.0,748,,,,10.3,,,,4.0,
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,7,,,,,,,,66.0,,,9.5,северо-восточный,,,,5,,,,0,,,менее 0.1,,,,10.0,748,,,,10.8,,,,6.0,
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,7,,,,,,,,50.3,,,,северный,,,,4,,,,,,,,,,,10.0,748,,,,14.3,,,,2.0,
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,9,,,,,,,,43.5,,,,северный,,,,5,,,,,,,,,,,10.0,748,,,,17.0,,,,2.0,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,10,,,,,,,,37.6,,,,северный,,,,6,,,,,,,,,,,10.0,748,,,,18.1,,,,2.0,
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,9,,,,,,,,38.2,,,,северный,,,18.3,5,,,,0,,,,,,,10.0,748,,,,17.4,,,,2.0,
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,8,,,,,,,,57.7,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,748,,,,12.4,,,,2.0,
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,3,,,,,,,,69.5,,,,северный,,,,2,,,,,,,,,,,10.0,748,,,,9.5,,,,0.0,
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,4,,,,,,,,76.8,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,749,,,,7.2,,,,0.0,
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,5,,,,,,,,72.0,,,7.2,северо-восточный,,,,3,,,,0,,,0,,,,10.0,750,,,,9.9,,,,0.0,
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,6,,,,,,,,54.8,,,,северный,,,,4,,,,,,,,,,,10.0,750,,,,13.5,,,,6.0,
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,7,,,,,,,,52.0,,,,северо-восточный,,,,3,,,,,,,,,,,10.0,750,,,,14.2,,,,6.0,
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,8,,,,,,,,44.3,,,,северный,,,,3,,,,,,,,,,,10.0,750,,,,17.6,,,,7.0,
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,6,,,,,,,,47.3,,,,восточный,,,17.8,3,,,,0,,,,,,,10.0,749,,,,16.9,,,,4.0,
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,5,,,,,,,,70.4,,,,южный,,,,3,,,,,,,,,,,10.0,749,,,,11.4,,,,2.0,
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,5,,,,,,,,76.6,,,,южный,,,,4,,,,,,,,,,,10.0,749,,,,9.5,,,,0.0,
1592870400,"Вторник, 23 июня
00:00 (UTC)",,6,,,,,,,,77.1,,,,юго-западный,,,,5,,,,,,,,,,,10.0,750,,,,9.3,,,,0.0,
1592881200,"Вторник, 23 июня
03:00 (UTC)",,6,,,,,,,,68.3,,,8.7,юго-западный,,,,3,,,,0,,,0,,,,10.0,749,,,,13.2,,,,2.0,
1592892000,"Вторник, 23 июня
06:00 (UTC)",,6,,,,,,,,51.3,,,,западный,,,,4,,,,,,,,,,,10.0,749,,,,19.3,,,,2.0,
1592902800,"Вторник, 23 июня
09:00 (UTC)",,10,,,,,,,,40.6,,,,западный,,,,4,,,,,,,,,,,10.0,749,,,,21.2,,,,7.0,
1592913600,"Вторник, 23 июня
12:00 (UTC)",,10,,,,,,,,48.7,,,,западный,,,,6,,,,,,,,,,,10.0,748,,,,19.6,,,,7.0,
1592924400,"Вторник, 23 июня
15:00 (UTC)",,9,,,,,,,,52.1,,,,западный,,,21.4,5,,,,0,,,,,,,10.0,747,,,,18.4,,,,7.0,
1592935200,"Вторник, 23 июня
18:00 (UTC)",,8,,,,,,,,65.7,,,,западный,,,,5,,,,,,,,,,,10.0,747,,,,15.7,,,,7.0,
1592946000,"Вторник, 23 июня
21:00 (UTC)",,8,,,,,,,,68.6,,,,западный,,,,5,,,,,,,,,,,10.0,747,,,,14.5,,,,6.0,
