timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,Гроза сильная (возможен град),"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Поземные туманы сплошным слоем (высота меньше 2 м от поверхности земли),"Минимальная температура, °C",Град,Направление ветра,Снег,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,Ливневой дождь очень сильный,"Высота снежного покрова, см",Количество облаков увеличилось,Туман ослабел (небо видно),"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C",Снег сильный непрерывный,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Снег (возможно с туманом). Отдельные снежные кристаллы в виде звездочек,Ливневой снег слабый
1595991600,"Среда, 29 июля
03:00 (UTC)",,,,,,,,,,,90.9,,,16.4,,южный,,,,1,,,13,,,,,,13,,,20,748,,,17.0,,,,,,10.0,,
1596002400,"Среда, 29 июля
06:00 (UTC)",,,,,,,,,,,75.4,,,,,юго-западный,,,,3,,,,,,,,,,,,20,747,,,20.8,,,,,,9.0,,
1596013200,"Среда, 29 июля
09:00 (UTC)",,,,,,,,,,,71.0,,,,,южный,,,,3,,,,,,,,,,,,20,747,,,22.0,,,,,,10.0,,
1596024000,"Среда, 29 июля
12:00 (UTC)",,,,,,,,,,,64.3,,,,,юго-западный,,,,2,,,,,,,,,,,,20,746,,,22.9,,,,,,9.0,,
1596034800,"Среда, 29 июля
15:00 (UTC)",,,,,,,,,,,67.6,,,,,южный,,,24.1,2,,,0,,,,,,,,,20,745,,,22.9,,,,,,10.0,,
1596045600,"Среда, 29 июля
18:00 (UTC)",,,,,,,,,,True,89.9,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,743,,,19.9,,,,,,10.0,,
1596056400,"Среда, 29 июля
21:00 (UTC)",,,,,,,,,,,92.1,,,,,юго-западный,,,,1,,,,,,,,,,,,20,743,,,17.6,,,True,,,10.0,,
1596067200,"Четверг, 30 июля
00:00 (UTC)",,,,,,,,,,,91.5,,,,,южный,,,,1,,,,,,,,,,,,20,742,,,17.9,,,True,,,10.0,,
1596078000,"Четверг, 30 июля
03:00 (UTC)",,,,,,,,,,,89.8,,,17.4,,юго-западный,,,,2,,,7,,,,,,7,,True,4,742,,,17.8,,,,,,10.0,,
1596088800,"Четверг, 30 июля
06:00 (UTC)",,,,,,,,,,,82.5,,,17.2,,западный,,,,2,,,,,,,,,,True,,10,742,,,17.3,,,,,,9.0,,
1596099600,"Четверг, 30 июля
09:00 (UTC)",,,,,,True,,,,,54.9,,,,,западный,,,,3,,,,,,,,,,,,20,743,,,20.9,,,,,,7.0,,
1596153600,"Пятница, 31 июля
00:00 (UTC)",,,,,,,,,,,89.9,,,,,южный,,,,1,,,,,,,,,,,,20,741,,,10.9,,,,,,6.0,,
1596164400,"Пятница, 31 июля
03:00 (UTC)",,,,,,,,,,,90.0,,,9.3,,южный,,,,2,,,0,,,,,,менее 0.1,,,20,741,,,12.5,,,,,,9.0,,
1596175200,"Пятница, 31 июля
06:00 (UTC)",,,,,True,,,,,,78.1,,,,,юго-западный,,,,3,,,,,,,,,,,,20,740,,,15.4,,,,,,9.0,,
1596186000,"Пятница, 31 июля
09:00 (UTC)",,,,,,,,,,True,83.8,,,,,юго-западный,,,,2,,,,,,,,,,,,20,740,,,13.9,,,,,,10.0,,
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,,,,,,,62.0,,,,,южный,,True,,1,,,,,,,,,,,,20,740,,,18.4,,,,,,10.0,,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,,,85.5,,,,,юго-западный,,,18.9,2,,,14,,,,,,,True,,10,740,,,14.1,,,,,,10.0,,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,,91.8,,,,,южный,,,,1,,,,,,,,,,,True,4,741,,,12.5,,,,,,9.0,,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,,93.0,,,,,,,,,0,,,,,,,,,,,,20,741,,,12.1,,,,True,,7.0,,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,,93.6,,,,,юго-восточный,,,,1,,,,,,,,,,,True,4,741,,,11.6,,,,,,10.0,,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,,94.3,,,11.5,,северо-западный,,,,1,,,0.7,,,,,,14,,True,4,742,,,13.1,,,,,,9.0,,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,80.2,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,742,,,16.0,,,,,,9.0,,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,70.5,,,,,северный,,,,3,,,,,,,,,,,,20,743,,,17.1,,,,,,9.0,,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,,,,,67.7,,,,,северный,,,,5,,,,,,,,,,,,20,744,,,16.8,,,,,,10.0,,
1596294000,"Суббота, 1 августа
15:00 (UTC)",,10.0,True,,,,,,,,78.5,,,,,северо-восточный,,,18.2,3,,,менее 0.1,,,,,,,,,10,745,,,14.9,,,,,,10.0,,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,True,,,,,83.6,,,,,северный,,,,1,,,,,,,,,,,,20,745,,,12.3,,,,,,6.0,,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,92.2,,,,,северный,,,,2,,,,,,,,,,,True,4,745,,,8.8,,,,,,0.0,,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,,92.1,,,,,северо-западный,,,,1,,,,,,,,,,,True,20,744,,,7.6,,,,,,7.0,,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,,88.5,,,7.1,,северо-западный,,,,2,,,менее 0.1,,,,,,менее 0.1,,True,4,744,,,9.6,,,,,,4.0,,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,,73.4,,,,,северо-западный,,,,2,,,,,,,,,,,,20,744,,,14.6,,,,,,9.0,,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,60.7,,,,,северный,,,,3,,,,,,,,,,,,20,744,,,16.3,,,,,,9.0,,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,,46.6,,,,,северо-западный,,,,4,,,,,,,,,,,,20,745,,,16.9,,,,,,7.0,,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,,52.2,,,,,северо-западный,,,17.9,3,,,0,,,,,,,,,20,745,,,17.3,,,,,,6.0,,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,84.7,,,,,западный,,,,1,,,,,,,,,,,,20,746,,,12.1,,,,,,9.0,,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,91.0,,,,,,,,,0,,,,,,,True,,,,,20,747,,,10.5,,,,,,10.0,,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,True,,,,,89.9,,,,,юго-западный,,,,1,,,,,,,,,,,,20,747,,,11.2,,,,,,9.0,,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,,89.3,,,10.2,,юго-западный,,,,2,,,менее 0.1,,,,,,менее 0.1,,,20,748,,,11.7,,,,,,9.0,,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,57.6,,,,,юго-западный,,,,2,,,,,,,,,,,,20,748,,,16.9,,,,,,7.0,,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,74.0,,,,,юго-западный,,,,3,,,,,,,,,,True,,10,748,,,15.0,,,,,,10.0,,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,88.3,,,,,южный,,,,2,,,,,,,,,,True,,10,748,,,14.3,,,,,,10.0,,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,True,,,,,,90.1,,,,,южный,,,19.1,2,,,7,,,,,,,,,20,748,,,14.9,,,,,,10.0,,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,True,,,,,87.8,,,,,южный,,,,2,,,,,,,,,,,,20,748,,,15.0,,,,,,9.0,,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,90.1,,,,,южный,,,,1,,,,,,,,,,,,20,748,,,14.7,,,,,,9.0,,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,91.8,,,,,южный,,,,1,,,,,,,,,,,,20,749,,,13.5,,,,,,9.0,,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,,90.7,,,13.1,,южный,,,,1,,,0,,,,,,7,,,20,750,,,14.4,,,,,,9.0,,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,76.0,,,,,южный,,,,3,,,,,,,,,,,,20,750,,,18.5,,,,,,9.0,,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,52.3,,,,,южный,,,,4,,,,,,,,,,,,20,751,,,23.2,,,,,,4.0,,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,46.0,,,,,южный,,,,3,,,,,,,,,,,,20,751,,,24.7,,,,,,7.0,,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,,,,,52.9,,,,,южный,,,24.9,2,,,0,,,,,,,,,20,752,,,22.8,,,,,,7.0,,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,80.9,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,752,,,16.7,,,,,,6.0,,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,90.7,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,14.4,,,,,,4.0,,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,91.8,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,753,,,13.2,,,,,,4.0,,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,,90.1,,,12.5,,юго-восточный,,,,2,,,0,,,,,,0,,,20,753,,,14.0,,,,,,7.0,,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,58.6,,,,,южный,,,,4,,,,,,,,,,,,20,753,,,20.7,,,,,,7.0,,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,51.1,,,,,южный,,,,4,,,,,,,,,,,,20,753,,,22.5,,,,,,10.0,,
1596628800,"Среда, 5 августа
12:00 (UTC)",,10.0,,,,,,,,,44.7,,,,,южный,,,,5,,,,,,,,,,,,20,753,,,23.5,,,,,,10.0,,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,,57.0,,,,,южный,,,24.2,3,,,0,,,,,,,,,20,752,,,22.0,,,,,,9.0,,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,67.4,,,,,южный,,,,2,,,,,,,,,,,,20,752,,,19.5,,,,,,7.0,,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,84.6,,,,,,,,,0,,,,,,,,,,,,20,753,,,16.5,,,,,,7.0,,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,89.7,,,,,юго-западный,,,,1,,,,,,,,,,True,,10,753,,,16.1,,,,,,10.0,,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,True,,,,,,90.9,,,15.8,,северо-западный,,,,1,,,0.8,,,,,,0.8,,,20,754,,,17.0,,,,,,10.0,,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,True,,,,,69.3,,,,,северный,,,,2,,,,,,,,,,,,20,754,,,20.3,,,,,,7.0,,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,56.1,,,,,северо-западный,,,,3,,,,,,,,,,,,20,755,,,21.4,,,,,,9.0,,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,47.0,,,,,северо-западный,,,,2,,,,,,,,,,,,20,755,,,22.8,,,,,,9.0,,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,,,,,,62.1,,,,,северо-западный,,,23.5,2,,,менее 0.1,,,,,,,,,20,755,,,20.7,,,,,,9.0,,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,74.6,,,,,западный,,,,1,,,,,,,,,,,,20,755,,,15.7,,,,,,2.0,,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,76.3,,,,,северо-западный,,,,1,,,,,,,,,,,,20,756,,,14.0,,,,,,0.0,,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,92.2,,,,,,,,,0,,,,,,,,,,,True,2,756,,,9.2,,,,,,2.0,,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,,92.4,,,8.9,,северо-западный,,,,1,,,0,,,,,,менее 0.1,,,20,757,,,13.2,,,,,,6.0,,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,67.3,,,,,северо-западный,,,,2,,,,,,,,,,,,20,757,,,19.1,,,,,,2.0,,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,51.9,,,,,западный,,,,3,,,,,,,,,,,,20,757,,,21.6,,,,,,7.0,,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,44.4,,,,,северо-западный,,,,4,,,,,,,,,,,,20,757,,,22.2,,,,,,6.0,,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,,53.8,,,,,северо-западный,,,22.5,3,,,0,,,,,,,,,20,756,,,20.9,,,,,,6.0,,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,72.8,,,,,северо-западный,,,,2,,,,,,,,,,,,20,756,,,16.8,,,,,,4.0,,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,80.1,,,,,западный,,,,2,,,,,,,,,,,,20,756,,,15.1,,,,,,2.0,,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,91.8,,,,,,,,,0,,,,,,,,,,,,20,756,,,12.9,,,,,,9.0,,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,,91.9,,,12.3,,,,,,0,,,0,,,,,,0,,,20,755,,,14.3,,,,,,9.0,,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,79.0,,,,,северо-западный,,,,3,,,,,,,,,,,,20,755,,,18.0,,,,,,9.0,,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,70.6,,,,,северо-западный,,,,3,,,,,,,,,,,,20,754,,,19.7,,,,,,9.0,,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,62.9,,,,,северо-западный,,,,4,,,,,,,,,,,,20,753,,,20.3,,,,,,9.0,,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,,,70.0,,,,,северо-западный,,,21.6,2,,,0,,,,,,,,,20,752,,,19.3,,,,,,7.0,,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,85.2,,,,,северо-западный,,,,2,,,,,,,,,,,,20,752,,,16.7,,,,,,10.0,,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,True,,,,,90.8,,,,,северо-западный,,,,1,,,,,,,,,,,,20,751,,,15.5,,,,,,7.0,,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,93.1,,,,,северный,,,,1,,,,,,,,,,,,1,751,,,14.3,,,,,True,7.0,,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,,93.7,,,13.9,,северный,,,,3,,,менее 0.1,,,,True,,менее 0.1,,,20,752,,,14.0,,,,,,9.0,,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,82.9,,,13.8,,северный,,,,3,,,,,,,True,,,,,20,752,,,15.6,,,,,,10.0,,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,61.2,,,,,восточный,,,,3,,,,,,,,,,,,20,752,,,18.5,,,,,,9.0,,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,52.6,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,751,,,20.4,,,,,,7.0,,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,,,52.9,,,,,северо-восточный,,,21.1,2,,,0,,,,,,,,,20,751,,,18.9,,,,,,4.0,,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,68.0,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,751,,,13.9,,,,,,7.0,,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,91.0,,,,,,,,,0,,,,,,,,,,,,20,751,,,10.5,,,,,,7.0,,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,92.8,,,,,южный,,,,1,,,,,,,,,,,True,4,751,,,8.7,,,,,,7.0,,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,,88.1,,,8.2,,южный,,,,1,,,0,,,,,,0,,,20,750,,,11.8,,,,,,9.0,,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,65.6,,,,,южный,,,,2,,,,,,,,,,,,20,749,,,15.2,,,,,,9.0,,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,64.9,,,,,юго-западный,,,,2,,,,,,,,,,,,20,749,,,18.3,,,,,,9.0,,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,62.6,,,,,южный,,,,3,,,,,,,,,,,,20,748,,,20.7,,,,,,9.0,,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,,78.6,,,,,южный,,,21.6,2,,,0.5,,,,True,,,,,20,747,,,18.9,,,,,,9.0,,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,86.8,,,,,южный,,,,1,,,,,,,,,,,,20,747,,,16.5,,,True,,,9.0,,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,True,,,,,69.8,,,,,северо-западный,,,,3,,,,,,,,,,,,20,747,,,15.6,,,,,,7.0,,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,84.3,,,,,северо-западный,,,,2,,,,,,,,,,True,,10,747,,,13.6,,,,,,9.0,,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,True,,,,,91.2,,,12.4,,северо-западный,,,,1,,,0.8,,,,,,1,,,20,747,,,12.4,,,,,,7.0,,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,True,,,,,75.6,,,,,северо-западный,,,,3,,,,,,,,,,,,20,747,,,16.0,,,,,,6.0,,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,57.5,,,,,северо-западный,,,,3,,,,,,,,,,,,20,747,,,18.0,,,,,,7.0,,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,52.0,,,,,северо-западный,,,,3,,,,,,,,,,,,20,747,,,19.3,,,,,,7.0,,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,,63.4,,,,,северо-западный,,,19.8,2,,,0,,,,,,,,,20,747,,,17.3,,,,,,9.0,,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,86.0,,,,,северо-западный,,,,2,,,,,,,,,,,,20,747,,,13.9,,,,,,9.0,,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,91.8,,,,,северный,,,,5,,,,,,,,,,True,,10,747,,,13.3,,,,,,10.0,,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,True,,,,,,,,91.8,,,,,северный,,,,4,,,,,,,,,,,,10,747,,,13.0,,,,,,10.0,,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,True,,,,,,,,91.2,,,12.4,,северо-восточный,,,,6,,,13,,,,,,13,,,10,748,,,12.5,,,,,,10.0,,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,88.2,,,,,северный,,,,5,,,,,,,True,,,,,20,749,,,12.5,,,,,,10.0,,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,True,,,,,,,,90.6,,,,,северный,,,,6,,,,,,,,,,,,10,749,,,12.3,,,,,,10.0,,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,True,,,,,,,,87.7,,,,,северо-восточный,,,,5,,,,,,,,,,,,10,750,,,13.1,,,,,,10.0,,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,,,,,80.3,,,,,северо-восточный,,,13.7,4,,,3,,,,,,,,,20,750,,,12.9,,,True,,,10.0,,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,True,,,,,,,,81.9,,,,,северный,,,,4,,,,,,,,,,,,10,751,,,12.2,,,,,,10.0,,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,80.7,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,751,,,11.6,,,True,,,10.0,,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,True,,,,,82.9,,,,,северный,,,,2,,,,,,,,,,,,20,750,,,11.0,,,,,,10.0,,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,True,,,,,,,,86.8,,,10.4,,северо-восточный,,,,4,,,0.6,,,,,,3,,,10,750,,,10.5,,,,,,10.0,,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,True,,,,,,,,88.6,,,10.2,,северо-восточный,,,,2,,,,,,,,,,,,10,750,,,10.9,,,,,,10.0,,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,True,,,,,58.3,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,750,,,14.9,,,,,,9.0,,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,True,,,,,56.1,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,750,,,15.2,,,,,,9.0,,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,,,60.7,,,,,северный,,,16.5,2,,,0.3,,,,,,,,,20,749,,,14.5,,,,,,9.0,,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,82.3,,,,,северный,,,,1,,,,,,,True,,,,,20,750,,,11.3,,,,,,9.0,,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,89.2,,,,,северный,,,,1,,,,,,,,,,,,20,750,,,10.2,,,,,,10.0,,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,90.9,,,,,северный,,,,2,,,,,,,,,,,,20,750,,,9.1,,,,,,9.0,,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,,89.8,,,8.9,,северный,,,,1,,,менее 0.1,,,,,,0.3,,,20,751,,,9.6,,,,,,9.0,,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,67.9,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,751,,,13.1,,,,,,9.0,,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,48.0,,,,,северный,,,,2,,,,,,,,,,,,20,751,,,15.9,,,,,,7.0,,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,44.6,,,,,северо-западный,,,,2,,,,,,,,,,,,20,750,,,16.7,,,,,,9.0,,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,,58.9,,,,,северо-западный,,,18.6,2,,,0,,,,,,,,,20,750,,,15.7,,,,,,9.0,,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,85.8,,,,,,,,,0,,,,,,,,,,,,20,751,,,12.0,,,True,,,9.0,,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,92.1,,,,,,,,,0,,,,,,,,,,,,1,750,,,8.0,,,,,True,7.0,,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,92.7,,,,,,,,,0,,,,,,,,,,,,1,750,,,7.2,,,,,True,6.0,,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,,92.8,,,6.3,,южный,,,,1,,,менее 0.1,,,,,,менее 0.1,,True,4,750,,,8.6,,,,,,7.0,,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,70.8,,,,,юго-западный,,,,1,,,,,,,True,,,,,20,750,,,15.9,,,,,,9.0,,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,50.9,,,,,юго-западный,,,,1,,,,,,,,,,,,20,750,,,18.0,,,,,,9.0,,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,55.5,,,,,юго-западный,,,,2,,,,,,,,,,,,20,750,,,19.1,,,,,,7.0,,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,,54.2,,,,,северо-западный,,,19.6,2,,,0,,,,,,,,,20,749,,,18.1,,,,,,7.0,,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,86.6,,,,,,,,,0,,,,,,,,,,,,20,749,,,13.6,,,,,,9.0,,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,91.2,,,,,юго-западный,,,,1,,,,,,,,,,,,20,749,,,12.8,,,,,,10.0,,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,91.7,,,,,,,,,0,,,,,,,,,,,True,4,748,,,11.4,,,,,,9.0,,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,,92.9,,,9.1,,юго-западный,,,,1,,,0,True,,,,,0,,,1,748,,,10.1,,,,,,6.0,,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,76.0,,,,,южный,,,,2,,,,,,,True,,,,,20,747,,,15.5,,,,,,9.0,,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,68.8,,,,,юго-западный,,,,2,,,,,,,,,,,,20,746,,,17.5,,,,,,10.0,,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,64.8,,,,,юго-западный,,,,3,,,,,,,,,,,,20,744,,,19.4,,,,,,9.0,,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,,,,,72.2,,,,,южный,,,20.2,2,,,0,,,,,,,,,20,743,,,18.7,,,,,,9.0,,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,True,,,,,,90.8,,,,,юго-западный,,,,1,,,,,,,,,,,,20,742,,,15.4,,,,,,9.0,,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,85.6,,,,,северо-западный,,,,2,,,,,,,,,,,,20,742,,,15.1,,,,,,2.0,,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,88.7,,,,,северо-западный,,,,2,,,,,,,,,,,,20,744,,,11.2,,,,,,2.0,,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,,89.8,,,9.7,,северо-западный,,,,2,,,6,,,,,,6,,,20,745,,,10.3,,,,,,1.0,,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,55.8,,,,,северный,,,,3,,,,,,,,,,,,20,745,,,14.3,,,,,,0.0,,
