timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C","Пыль, песок или брызги, поднятые ветром",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1594144800,"Вторник, 7 июля
18:00 (UTC)",,,,,,,,,,,10,702,,,14.8,,94.3,,,,северный,9,,,1.0
1594155600,"Вторник, 7 июля
21:00 (UTC)",,,,,,,,,,,20,702,,,14.5,,88.9,,,,северный,9,,,1.0
1594166400,"Среда, 8 июля
00:00 (UTC)",,,,,0,,,,2,,50,703,,,16.6,,87.4,14.1,,,,7,,,0.0
1594177200,"Среда, 8 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,22.3,,59.0,,,,западный,7,,,2.0
1594188000,"Среда, 8 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,25.4,,36.8,,,,северо-западный,9,,,3.0
1594198800,"Среда, 8 июля
09:00 (UTC)",,,,,,,,,,,50,700,,,26.3,,33.5,,,,северный,9,,,3.0
1594209600,"Среда, 8 июля
12:00 (UTC)",,,,,0,,,,,,50,701,,,24.4,,41.3,,,True,северный,9,,27.0,4.0
1594220400,"Среда, 8 июля
15:00 (UTC)",,,,,,,,,,,50,701,,,21.4,,48.2,,,,северный,5,,,2.0
1594231200,"Среда, 8 июля
18:00 (UTC)",,,,,,,,,,,10,701,,,17.8,,62.3,,,,юго-западный,2,,,1.0
1594242000,"Среда, 8 июля
21:00 (UTC)",,,,,,,,,,,50,702,,,16.8,,61.2,,,,западный,4,,,1.0
1594252800,"Четверг, 9 июля
00:00 (UTC)",,,,,0,,,,0,,50,702,,,16.3,,63.6,16.2,,,западный,4,,,2.0
1594263600,"Четверг, 9 июля
03:00 (UTC)",,,,,,,,,,,50,701,,,22.6,,43.3,,,,северный,5,,,3.0
1594274400,"Четверг, 9 июля
06:00 (UTC)",,,,,,,,,,,50,700,,,25.0,,33.2,,,,северо-западный,7,,,2.0
1594285200,"Четверг, 9 июля
09:00 (UTC)",,,10.0,,,,,,,,50,699,,,25.4,,32.6,,,,северный,9,,,4.0
1594296000,"Четверг, 9 июля
12:00 (UTC)",,,,,0,,,,,,50,699,,,26.0,,28.4,,,,северный,7,True,27.5,3.0
1594306800,"Четверг, 9 июля
15:00 (UTC)",,,,,,,,,,,50,699,,,21.8,,42.8,,,,северный,7,,,2.0
1594317600,"Четверг, 9 июля
18:00 (UTC)",,,,,,,,,,,10,699,,,17.4,,60.2,,,,,9,,,0.0
1594328400,"Четверг, 9 июля
21:00 (UTC)",,,,,,,,,,,20,699,,,16.2,,64.5,,,,восточный,9,,,1.0
1594339200,"Пятница, 10 июля
00:00 (UTC)",,,,,0,,,,0,,50,699,,,16.7,,73.8,15.8,,,восточный,9,,,1.0
1594350000,"Пятница, 10 июля
03:00 (UTC)",,,,,,,,,,,50,699,,,22.7,,52.2,,,,восточный,7,,,2.0
1594360800,"Пятница, 10 июля
06:00 (UTC)",,,,,,,,,,,50,697,,,26.4,,35.9,,,,восточный,7,,,3.0
1594371600,"Пятница, 10 июля
09:00 (UTC)",,,,,,,,,,,50,695,,,28.0,,34.2,,,,восточный,9,,,2.0
1594382400,"Пятница, 10 июля
12:00 (UTC)",,,,,0,,,,,,50,694,,,27.7,,31.1,,,,восточный,7,,29.8,2.0
1594393200,"Пятница, 10 июля
15:00 (UTC)",,,,,,,,,,,20,694,,,24.4,,40.4,,,,восточный,6,,,2.0
1594404000,"Пятница, 10 июля
18:00 (UTC)",,,,,,,,,,,10,695,,,20.6,,51.6,,,,северный,7,,,3.0
1594414800,"Пятница, 10 июля
21:00 (UTC)",,,,,,,,,,,20,696,,,19.5,,63.5,,,,южный,9,,,1.0
1594425600,"Суббота, 11 июля
00:00 (UTC)",,,,,0,,,,0,,50,697,,,20.5,,62.9,19.1,,,северный,9,,,1.0
1594436400,"Суббота, 11 июля
03:00 (UTC)",,,,,,,,,,,50,697,,,23.7,,56.0,,,,юго-восточный,9,,,2.0
1594447200,"Суббота, 11 июля
06:00 (UTC)",,,,,,,,,,,50,696,,,28.4,,34.4,,,,северо-западный,5,,,3.0
1594458000,"Суббота, 11 июля
09:00 (UTC)",,,,,,,,,,,50,697,,,28.0,,41.7,,,,северо-западный,9,,,4.0
1594468800,"Суббота, 11 июля
12:00 (UTC)",,,,,менее 0.1,,,,,True,50,697,,,26.8,,40.8,,,,северный,9,,29.5,3.0
1594479600,"Суббота, 11 июля
15:00 (UTC)",,True,,,,,,,,,20,699,,,22.2,,59.7,,,,северный,10,,,4.0
1594490400,"Суббота, 11 июля
18:00 (UTC)",,True,11.0,,,,,,,,10,699,,,19.0,,72.7,,,,западный,9,,,3.0
1594501200,"Суббота, 11 июля
21:00 (UTC)",,True,,,,,,,,,10,701,,,17.0,,83.6,,,,западный,10,,,2.0
1594512000,"Воскресенье, 12 июля
00:00 (UTC)",,,,,12,,,True,12,,50,702,,,16.4,,84.6,16.2,,,северо-восточный,10,,,1.0
1594522800,"Воскресенье, 12 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,20.3,,64.1,,,,северный,6,,,2.0
1594533600,"Воскресенье, 12 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,24.9,,51.1,,,,северо-западный,6,,,1.0
1594544400,"Воскресенье, 12 июля
09:00 (UTC)",,,,,,,,,,,50,700,,,27.0,,44.5,,,,западный,9,,,1.0
1594555200,"Воскресенье, 12 июля
12:00 (UTC)",,,,,0,,,,,,50,700,,,27.2,,40.2,,,,западный,9,,27.7,2.0
1594566000,"Воскресенье, 12 июля
15:00 (UTC)",,,,,,,,,,,50,700,,,22.0,,64.1,,,,южный,7,,,1.0
1594576800,"Воскресенье, 12 июля
18:00 (UTC)",,,,,,,,,,,10,700,,,20.6,,70.3,,,,юго-восточный,9,,,1.0
1594587600,"Воскресенье, 12 июля
21:00 (UTC)",,,,,,,,,,,20,700,,,20.2,,64.1,,,,западный,9,,,2.0
1594598400,"Понедельник, 13 июля
00:00 (UTC)",,,14.0,,менее 0.1,,,True,менее 0.1,,50,700,,,17.8,,78.9,17.8,,,западный,10,,,3.0
1594609200,"Понедельник, 13 июля
03:00 (UTC)",,,,,,,,True,,,50,701,,,18.3,,78.5,,,,северный,10,,,3.0
1594620000,"Понедельник, 13 июля
06:00 (UTC)",,,,,,,,,,,50,700,,,23.2,,59.2,,,True,северный,9,,,2.0
1594630800,"Понедельник, 13 июля
09:00 (UTC)",,,,,,,,,,,50,699,,,25.6,,54.0,,,,северо-западный,9,,,2.0
1594641600,"Понедельник, 13 июля
12:00 (UTC)",,,,,менее 0.1,,,,,,50,699,,,24.9,,55.2,,,,северный,9,,27.4,4.0
1594652400,"Понедельник, 13 июля
15:00 (UTC)",,,,,,,,,,,20,699,,,21.2,,70.8,,,,северо-западный,9,,,2.0
1594663200,"Понедельник, 13 июля
18:00 (UTC)",True,,,,,,,,,,10,699,,,19.3,,74.7,,,,северо-западный,6,,,2.0
1594674000,"Понедельник, 13 июля
21:00 (UTC)",,,,,,,,True,,,20,699,,,18.2,,79.5,,,,западный,6,,,1.0
1594684800,"Вторник, 14 июля
00:00 (UTC)",,,,,0.5,,,,0.5,,50,699,,,19.2,,70.9,17.9,,True,северо-западный,9,,,1.0
1594695600,"Вторник, 14 июля
03:00 (UTC)",,,,,,,,,,,50,698,,,23.2,,54.0,,,,северный,9,,,3.0
1594706400,"Вторник, 14 июля
06:00 (UTC)",,,,,,,,,,True,50,699,,,21.0,,64.3,,,,юго-западный,10,,,3.0
1594717200,"Вторник, 14 июля
09:00 (UTC)",,,12.0,,,,,,,,50,661,,,18.9,,67.2,,,True,западный,9,,,6.0
1594728000,"Вторник, 14 июля
12:00 (UTC)",,,,,2,,,True,,,50,700,,,18.9,,89.3,,,,юго-западный,9,,24.1,1.0
1594738800,"Вторник, 14 июля
15:00 (UTC)",,,,,,,,True,,,20,700,,,18.1,,89.2,,,,юго-западный,10,,,2.0
1594749600,"Вторник, 14 июля
18:00 (UTC)",,,,,,,,,,True,10,700,,,17.4,,93.9,,,,юго-западный,10,,,1.0
1594760400,"Вторник, 14 июля
21:00 (UTC)",,,,,,,,,,True,10,701,,,17.0,,95.7,,,,юго-западный,10,,,1.0
1594771200,"Среда, 15 июля
00:00 (UTC)",,,,,15,,,,17,,50,701,,,17.5,,88.1,17.0,,True,юго-западный,10,,,2.0
1594782000,"Среда, 15 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,23.0,,44.6,,,,северо-западный,9,,,3.0
1594792800,"Среда, 15 июля
06:00 (UTC)",,,13.0,,,,,,,,50,703,,,24.4,,38.6,,,,северный,9,,,5.0
1594803600,"Среда, 15 июля
09:00 (UTC)",,,12.0,,,,,,,,50,703,,,26.0,,37.3,,,,западный,9,,,5.0
1594814400,"Среда, 15 июля
12:00 (UTC)",,,12.0,,0,,,,,,50,704,,,24.4,,31.0,,,,северо-западный,5,,26.8,6.0
1594825200,"Среда, 15 июля
15:00 (UTC)",,,12.0,,,,,,,,20,706,,,19.8,,34.3,,,,северо-западный,1,,,3.0
1594836000,"Среда, 15 июля
18:00 (UTC)",,,,,,,,,,,10,707,,,14.2,,45.2,,,,юго-восточный,0,,,2.0
1594846800,"Среда, 15 июля
21:00 (UTC)",,,,,,,,,,,20,707,,,11.7,,64.4,,,,северо-западный,6,,,1.0
1594857600,"Четверг, 16 июля
00:00 (UTC)",,,,,0,,,,0,,50,707,,,14.5,,53.6,10.5,,,западный,6,,,2.0
1594868400,"Четверг, 16 июля
03:00 (UTC)",,,,,,,,,,,50,707,,,19.1,,45.6,,,,юго-восточный,1,,,1.0
1594879200,"Четверг, 16 июля
06:00 (UTC)",,,,,,,,,,,50,706,,,22.8,,26.7,,,,западный,9,,,2.0
1594890000,"Четверг, 16 июля
09:00 (UTC)",,,,,,,,,,,50,705,,,24.4,,27.4,,,,западный,4,,,2.0
1594900800,"Четверг, 16 июля
12:00 (UTC)",,,,,0,,,,,,50,704,,,23.6,,28.3,,,,северо-западный,9,,25.0,3.0
1594911600,"Четверг, 16 июля
15:00 (UTC)",,,,,,,,,,,20,705,,,19.4,,40.4,,,,северный,9,,,1.0
1594922400,"Четверг, 16 июля
18:00 (UTC)",,,,,,,,,,,10,706,,,16.0,,51.8,,,,юго-западный,4,,,1.0
1594933200,"Четверг, 16 июля
21:00 (UTC)",,,,,,,,,,,20,705,,,12.5,,69.6,,,,юго-восточный,5,,,1.0
1594944000,"Пятница, 17 июля
00:00 (UTC)",,,,,0,,,,0,,50,706,,,12.6,,71.1,12.4,,,северо-восточный,9,,,1.0
1594954800,"Пятница, 17 июля
03:00 (UTC)",,,,,,,,,,,50,706,,,15.5,,61.8,,,,восточный,9,,,2.0
1594965600,"Пятница, 17 июля
06:00 (UTC)",,,,,,,,,,,50,706,,,20.3,,42.1,,,,западный,9,,,2.0
1594976400,"Пятница, 17 июля
09:00 (UTC)",,,,,,,,,,,50,705,,,23.4,,45.9,,,,западный,7,,,1.0
1594987200,"Пятница, 17 июля
12:00 (UTC)",,,,,0,,,,,,50,704,,,25.0,,43.4,,,,юго-западный,7,,25.4,2.0
1594998000,"Пятница, 17 июля
15:00 (UTC)",,,,,,,,,,,10,704,,,21.4,,52.5,,,,восточный,9,,,1.0
1595008800,"Пятница, 17 июля
18:00 (UTC)",,,,,,,,,,,10,705,,,19.6,,59.5,,,,северный,9,,,3.0
1595019600,"Пятница, 17 июля
21:00 (UTC)",,,,,,,,,,True,4,705,,,16.8,,87.4,,,,юго-западный,10,,,1.0
1595030400,"Суббота, 18 июля
00:00 (UTC)",,,,,2,,,,2,,50,705,,,16.6,,83.5,16.5,,True,северный,9,,,2.0
1595041200,"Суббота, 18 июля
03:00 (UTC)",,,,,,,,,,,50,706,,,20.6,,62.9,,,,северо-западный,7,,,1.0
1595052000,"Суббота, 18 июля
06:00 (UTC)",,,,,,,,,,,50,704,,,24.5,,40.7,,,,западный,6,,,2.0
1595062800,"Суббота, 18 июля
09:00 (UTC)",,,,,,,,,,,50,703,,,25.1,,36.5,,,,юго-западный,7,,,1.0
1595073600,"Суббота, 18 июля
12:00 (UTC)",,,,,0,,,,,,50,703,,,26.7,,29.0,,,,северо-западный,4,,27.2,3.0
1595084400,"Суббота, 18 июля
15:00 (UTC)",,,,,,,,,,,20,703,,,22.3,,31.7,,,,северо-западный,6,,,2.0
1595095200,"Суббота, 18 июля
18:00 (UTC)",,,,,,,,,,,10,703,,,17.2,,49.3,,,,южный,2,,,1.0
1595106000,"Суббота, 18 июля
21:00 (UTC)",,,,,,,,,,,20,703,,,16.2,,45.1,,,,южный,6,,,1.0
1595116800,"Воскресенье, 19 июля
00:00 (UTC)",,,,,0,,,,0,,50,704,,,14.4,,62.4,11.0,,,северо-восточный,0,,,1.0
1595127600,"Воскресенье, 19 июля
03:00 (UTC)",,,,,,,,,,,50,704,,,19.6,,40.7,,,,северо-восточный,0,,,1.0
1595138400,"Воскресенье, 19 июля
06:00 (UTC)",,,,,,,,,,,50,702,,,24.2,,31.8,,,,западный,1,,,1.0
1595149200,"Воскресенье, 19 июля
09:00 (UTC)",,,,,,,,,,,50,700,,,28.4,,14.7,,,,южный,1,,,1.0
1595160000,"Воскресенье, 19 июля
12:00 (UTC)",,,,,0,,,,,,50,699,,,29.1,,21.3,,,,западный,2,,29.3,1.0
1595170800,"Воскресенье, 19 июля
15:00 (UTC)",,,,,,,,,,,20,699,,,18.5,,33.4,,,,восточный,0,,,1.0
1595181600,"Воскресенье, 19 июля
18:00 (UTC)",,,,,,,,,,,10,700,,,15.2,,42.4,,,,юго-западный,0,,,1.0
1595192400,"Воскресенье, 19 июля
21:00 (UTC)",,,,,,,,,,,10,700,,,12.0,,69.0,,,,северный,0,,,2.0
1595203200,"Понедельник, 20 июля
00:00 (UTC)",,,,,0,,,,0,,50,700,,,14.5,,61.5,11.8,,,северный,1,,,2.0
1595214000,"Понедельник, 20 июля
03:00 (UTC)",,,,,,,,,,,50,699,,,22.0,,37.4,,,,восточный,2,,,1.0
1595224800,"Понедельник, 20 июля
06:00 (UTC)",,,,,,,,,,,50,698,,,27.0,,25.5,,,,северо-восточный,1,,,1.0
1595235600,"Понедельник, 20 июля
09:00 (UTC)",,,,,,,,,,,50,696,,,29.2,,22.9,,,,северо-западный,2,,,1.0
1595246400,"Понедельник, 20 июля
12:00 (UTC)",,,,,0,,,,,,50,696,,,30.4,,29.2,,,,северо-западный,5,,31.0,1.0
1595257200,"Понедельник, 20 июля
15:00 (UTC)",,,,,,,,,,,20,695,,,21.5,,50.5,,,,северо-восточный,6,,,1.0
1595268000,"Понедельник, 20 июля
18:00 (UTC)",,,,,,,,,,,10,696,,,17.0,,67.3,,,,,4,,,0.0
1595278800,"Понедельник, 20 июля
21:00 (UTC)",,,,,,,,,,,20,696,,,15.7,,65.7,,,,северный,7,,,1.0
1595289600,"Вторник, 21 июля
00:00 (UTC)",,,,,0,,,,0,,50,696,,,16.4,,64.5,14.7,,,северо-восточный,9,,,1.0
1595300400,"Вторник, 21 июля
03:00 (UTC)",,,,,,,,True,,,50,696,,,19.8,,55.3,,,,южный,9,,,1.0
1595311200,"Вторник, 21 июля
06:00 (UTC)",,,,,,,,,,,50,695,,,26.2,,41.8,,,True,юго-восточный,9,,,1.0
1595322000,"Вторник, 21 июля
09:00 (UTC)",,,,,,,,,,,50,695,,,25.8,,47.5,,,,южный,10,,,3.0
1595332800,"Вторник, 21 июля
12:00 (UTC)",,,,,0.9,,,,,True,50,695,,,20.5,,82.4,,,,юго-восточный,10,,28.6,1.0
1595343600,"Вторник, 21 июля
15:00 (UTC)",,,,,,,,,,True,10,695,,,19.2,,83.8,,,,юго-западный,10,,,1.0
1595354400,"Вторник, 21 июля
18:00 (UTC)",,,,,,,,,,True,10,696,,,18.2,,92.1,,,,юго-западный,10,,,1.0
1595365200,"Вторник, 21 июля
21:00 (UTC)",,,,,,,,,,,2,696,True,,17.8,,93.9,,,,,10,,,0.0
1595376000,"Среда, 22 июля
00:00 (UTC)",,,,,7,,,,8,True,2,696,,,17.4,,92.1,17.4,,,,10,,,0.0
1595386800,"Среда, 22 июля
03:00 (UTC)",,,,,,,,True,,,20,696,,,18.1,,89.2,,,,западный,10,,,2.0
1595397600,"Среда, 22 июля
06:00 (UTC)",,,,,,,,,,True,50,697,,,20.3,,80.8,,,,северный,10,,,1.0
1595408400,"Среда, 22 июля
09:00 (UTC)",,,,,,,,,,,50,697,,,22.4,,52.4,,,True,северный,9,,,4.0
1595419200,"Среда, 22 июля
12:00 (UTC)",,,,,6,,,,,,50,698,,,21.9,,49.6,,,True,северный,7,,23.7,3.0
1595430000,"Среда, 22 июля
15:00 (UTC)",,,,,,,,,,,20,699,,,19.1,,64.7,,,,северный,7,,,2.0
1595440800,"Среда, 22 июля
18:00 (UTC)",,,,,,,,,,,10,700,,,15.4,,79.6,,,,юго-западный,2,,,1.0
1595451600,"Среда, 22 июля
21:00 (UTC)",,,,,,,,,,,20,701,,,15.7,,65.7,,,,северный,9,,,3.0
1595462400,"Четверг, 23 июля
00:00 (UTC)",,,,,0,,,,6,,50,702,,,15.1,,69.2,14.2,,,северный,9,,,3.0
1595473200,"Четверг, 23 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,19.4,,59.0,,,,северо-восточный,6,,,2.0
1595484000,"Четверг, 23 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,24.3,,28.3,,,,северо-западный,7,,,2.0
1595494800,"Четверг, 23 июля
09:00 (UTC)",,,,,,,,,,,50,700,,,25.6,,34.7,,,,северный,5,,,2.0
1595505600,"Четверг, 23 июля
12:00 (UTC)",,,,,0,,,,,,50,700,,,25.8,,37.4,,,,северо-западный,7,,26.5,1.0
1595516400,"Четверг, 23 июля
15:00 (UTC)",,,,,,,,,,,20,700,,,20.9,,47.4,,,,,5,,,0.0
1595527200,"Четверг, 23 июля
18:00 (UTC)",,,,,,,,,,,10,701,,,15.7,,81.8,,,,северо-восточный,6,,,1.0
1595538000,"Четверг, 23 июля
21:00 (UTC)",,,,,,,,,,,20,701,,,17.8,,57.1,,,,западный,7,,,1.0
1595548800,"Пятница, 24 июля
00:00 (UTC)",,,,,0,,,,0,,50,703,,,16.9,,71.9,14.5,,,,7,,,0.0
1595559600,"Пятница, 24 июля
03:00 (UTC)",,,,,,,,,,,50,703,,,21.0,,61.0,,,,западный,6,,,1.0
1595570400,"Пятница, 24 июля
06:00 (UTC)",,,,,,,,,,,50,703,,,25.6,,39.2,,,,северный,7,,,1.0
1595581200,"Пятница, 24 июля
09:00 (UTC)",,,,,,,,,,,50,702,,,27.4,,33.8,,,,северо-восточный,5,,,2.0
1595592000,"Пятница, 24 июля
12:00 (UTC)",,,,,0,,,,,,50,702,,,27.8,,31.1,,,,западный,4,,28.0,1.0
1595602800,"Пятница, 24 июля
15:00 (UTC)",,,,,,,,,,,10,702,,,20.0,,60.8,,,,северо-восточный,0,,,1.0
1595613600,"Пятница, 24 июля
18:00 (UTC)",,,,,,,,,,,10,703,,,16.7,,72.8,,,,северный,0,,,1.0
1595624400,"Пятница, 24 июля
21:00 (UTC)",,,,,,,,,,,10,703,,,14.8,,77.0,,,,восточный,1,,,1.0
1595635200,"Суббота, 25 июля
00:00 (UTC)",,,,,0,,,,0,,50,703,,,16.8,,70.0,13.6,,,,9,,,0.0
1595646000,"Суббота, 25 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,23.0,,49.6,,,,восточный,9,,,1.0
1595656800,"Суббота, 25 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,27.2,,40.7,,,,северный,9,,,2.0
1595667600,"Суббота, 25 июля
09:00 (UTC)",,,11.0,,,,,,,True,50,700,,,25.7,,43.0,,,,северный,10,,,6.0
1595678400,"Суббота, 25 июля
12:00 (UTC)",,,12.0,,0.5,,,,,True,50,702,,,19.6,,80.2,,,,западный,9,,29.0,2.0
1595689200,"Суббота, 25 июля
15:00 (UTC)",,,,,,,,,,True,10,703,,,18.7,,89.3,,,,,9,,,0.0
1595700000,"Суббота, 25 июля
18:00 (UTC)",,,,,,,,,,,10,703,,,16.5,,91.4,,,True,северо-западный,5,,,1.0
1595710800,"Суббота, 25 июля
21:00 (UTC)",,,,,,,,,,,10,703,,,16.2,,93.8,,,,западный,9,,,1.0
1595721600,"Воскресенье, 26 июля
00:00 (UTC)",,,,,1,,,,2,,50,703,,,16.6,,92.6,15.1,,,северо-восточный,6,,,1.0
1595732400,"Воскресенье, 26 июля
03:00 (UTC)",,,,,,,,,,,50,704,,,21.6,,65.2,,,,северо-восточный,7,,,1.0
1595743200,"Воскресенье, 26 июля
06:00 (UTC)",,,,,,,,,,,50,702,,,25.9,,41.4,,,,южный,7,,,1.0
1595754000,"Воскресенье, 26 июля
09:00 (UTC)",,,,,,,,,,,50,701,,,27.3,,33.8,,,,юго-восточный,7,,,2.0
1595764800,"Воскресенье, 26 июля
12:00 (UTC)",,,,,0,,,,,,50,700,,,26.7,,31.7,,,,южный,6,,27.6,1.0
1595775600,"Воскресенье, 26 июля
15:00 (UTC)",,,,,,,,,,,10,700,,True,21.4,,53.6,,,,,9,,,0.0
1595786400,"Воскресенье, 26 июля
18:00 (UTC)",,True,16.0,,,,,,,,10,701,,,17.1,,76.8,,,,северо-восточный,10,,,2.0
1595797200,"Воскресенье, 26 июля
21:00 (UTC)",,,,,,,,,,,20,701,,,16.9,,78.8,,,,южный,10,True,,1.0
1595808000,"Понедельник, 27 июля
00:00 (UTC)",,,,,4,,,,4,,50,702,,,17.9,,77.4,16.0,,True,юго-восточный,7,,,1.0
1595818800,"Понедельник, 27 июля
03:00 (UTC)",,,,,,,,,,,50,703,,,20.6,,61.3,,,,,6,,,0.0
1595829600,"Понедельник, 27 июля
06:00 (UTC)",,,,,,,,,,,50,702,,,24.5,,42.7,,,,северо-западный,6,,,2.0
1595840400,"Понедельник, 27 июля
09:00 (UTC)",,,,,,,,,,,50,702,,,24.8,,35.9,,,,юго-восточный,7,,,1.0
1595851200,"Понедельник, 27 июля
12:00 (UTC)",,,,,0,,,,,,50,701,,,25.2,,37.3,,,,северный,9,,26.5,1.0
1595862000,"Понедельник, 27 июля
15:00 (UTC)",,,,,,,,,,,10,702,,,20.2,,51.9,,,,восточный,7,,,1.0
1595872800,"Понедельник, 27 июля
18:00 (UTC)",,,,,,,,,,,10,702,,,16.6,,68.6,,,,северный,9,,,1.0
1595883600,"Понедельник, 27 июля
21:00 (UTC)",,,,,,,,,,,10,702,,,14.0,,83.2,,,,восточный,7,,,1.0
1595894400,"Вторник, 28 июля
00:00 (UTC)",,,,,0,,,,0,,50,702,,,14.8,,81.7,13.4,,,,9,,,0.0
1595905200,"Вторник, 28 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,18.1,,62.8,,,,юго-западный,10,,,2.0
1595916000,"Вторник, 28 июля
06:00 (UTC)",,,,,,,,,,,50,702,,,20.1,,55.1,,,True,западный,10,,,3.0
1595926800,"Вторник, 28 июля
09:00 (UTC)",,,,,,,,True,,,50,702,,,20.5,,49.9,,,,северный,10,,,3.0
1595937600,"Вторник, 28 июля
12:00 (UTC)",,,10.0,,менее 0.1,,,,,,50,702,,,19.2,,59.0,,,True,северный,10,,21.0,4.0
1595948400,"Вторник, 28 июля
15:00 (UTC)",,,,,,,,,,,50,702,,,18.0,,65.3,,,,,9,,,0.0
1595959200,"Вторник, 28 июля
18:00 (UTC)",,,,,,,,,,,10,702,,,14.2,,82.1,,,,юго-западный,2,,,1.0
1595970000,"Вторник, 28 июля
21:00 (UTC)",,,,,,,,,,,10,702,,,12.2,,88.2,,,,южный,2,,,1.0
1595980800,"Среда, 29 июля
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,703,,,14.1,,81.1,11.8,,,северо-западный,2,,,1.0
1595991600,"Среда, 29 июля
03:00 (UTC)",,,,,,,,,,,50,703,,,19.8,,60.3,,,,южный,4,,,1.0
1596002400,"Среда, 29 июля
06:00 (UTC)",,,,,,,,,,,50,702,,,23.6,,47.5,,,,северный,5,,,2.0
1596013200,"Среда, 29 июля
09:00 (UTC)",,,,,,,,,,,50,701,,,26.5,,33.1,,,,северный,7,,,2.0
1596024000,"Среда, 29 июля
12:00 (UTC)",,,,,0,,,,,,50,700,,,26.9,,35.6,,,,северо-западный,7,,28.0,1.0
1596034800,"Среда, 29 июля
15:00 (UTC)",,,,,,,,,,,10,700,,,19.1,,59.8,,,,,7,,,0.0
1596045600,"Среда, 29 июля
18:00 (UTC)",,,,,,,,,,,10,701,,,16.5,,63.7,,,,северный,9,,,1.0
1596056400,"Среда, 29 июля
21:00 (UTC)",,,,,,,,,,,10,701,,,15.8,,70.7,,,,,9,,,0.0
1596067200,"Четверг, 30 июля
00:00 (UTC)",,,,,менее 0.1,,,True,менее 0.1,,50,701,,,15.6,,77.6,15.2,,,восточный,9,,,1.0
1596078000,"Четверг, 30 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,20.2,,55.8,,,,северо-восточный,7,,,1.0
1596088800,"Четверг, 30 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,23.8,,41.6,,,,западный,7,,,1.0
1596099600,"Четверг, 30 июля
09:00 (UTC)",,,,,,,,,,,50,700,,,25.3,,41.8,,,,западный,9,,,3.0
1596153600,"Пятница, 31 июля
00:00 (UTC)",,,,,20,,,,20,,20,701,True,,14.1,,91.9,14.1,,,юго-западный,10,,,1.0
1596164400,"Пятница, 31 июля
03:00 (UTC)",,,,,,,,,,,10,701,True,,14.8,,87.8,14.0,,,северо-западный,10,,,1.0
1596175200,"Пятница, 31 июля
06:00 (UTC)",,,,,,,,,,,10,701,True,,13.9,,96.8,,,,юго-западный,10,,,1.0
1596186000,"Пятница, 31 июля
09:00 (UTC)",,,,,,,,,,True,10,702,,,13.3,,88.3,,,,западный,10,,,3.0
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,32,,,,,True,10,703,,,12.9,,85.9,,,,западный,10,,15.0,1.0
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,,True,10,705,,,11.7,,93.6,,,,юго-западный,10,,,1.0
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,True,10,705,,,11.6,,94.8,,,,,10,,,0.0
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,True,10,705,,,11.6,,94.8,,,,,10,,,0.0
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,11,,,,43,True,10,706,,,11.6,,94.8,11.5,,,,10,,,0.0
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,True,20,706,,,13.3,,88.3,,,,западный,10,,,1.0
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,50,707,,,16.6,,66.8,,,True,западный,9,,,1.0
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,True,,,50,707,,,17.5,,61.4,,,,западный,10,,,1.0
