timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь,Количество облаков уменьшилось,Мгла,Дождь (незамерзающий) слабый с перерывами,"Пыльная (песчаная) буря, слабая или умеренная",Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %","Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Пыльная (песчаная) буря, слабая или умеренная началась (усилилась)",Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности
1596013200,"Среда, 29 июля
09:00 (UTC)",,,,,,,,,,,40.6,,восточный,,,5.0,,,,,,,,,,20.0,723,,,25.8,,,6.0
1596024000,"Среда, 29 июля
12:00 (UTC)",,,,,,,,,,,28.1,,восточный,,,5.0,,,,,,,,,,20.0,722,,,29.1,,,7.0
1596034800,"Среда, 29 июля
15:00 (UTC)",,,,,,,,,,,33.3,,восточный,,29.1,4.0,,,0,,,,,,,20.0,723,,,26.9,,,9.0
1596045600,"Среда, 29 июля
18:00 (UTC)",,,,,,,,,,,54.7,,южный,,,3.0,,,,,,,,,,20.0,724,,,22.9,,,4.0
1596056400,"Среда, 29 июля
21:00 (UTC)",,,,,,,,,,,65.5,,,,,0.0,,,,,,,,,,20.0,724,,,21.0,,,0.0
1596067200,"Четверг, 30 июля
00:00 (UTC)",,,,,,,,,,,69.7,,восточный,,,2.0,,,,,,,,,,20.0,724,,,19.9,,,0.0
1596078000,"Четверг, 30 июля
03:00 (UTC)",,,,,,,,,,,72.8,18.4,восточный,,,2.0,,,0,,0,,,,,20.0,724,,,19.1,,,0.0
1596088800,"Четверг, 30 июля
06:00 (UTC)",,10.0,,,,,,,,,45.8,,восточный,,,6.0,,,,,,,,,,20.0,725,,,25.3,,,0.0
1596099600,"Четверг, 30 июля
09:00 (UTC)",,15.0,,,,,,,,,22.8,,юго-восточный,,,8.0,,,,,,,,,,20.0,724,,,29.9,,,0.0
1596153600,"Пятница, 31 июля
00:00 (UTC)",,,,,,,,,,,40.7,,южный,,,3.0,,,,,,,,,,20.0,722,,,20.4,,,0.0
1596164400,"Пятница, 31 июля
03:00 (UTC)",,,,,,,,,,,48.1,17.6,восточный,,,3.0,,,0,,0,,,,,20.0,722,,,20.0,,,0.0
1596175200,"Пятница, 31 июля
06:00 (UTC)",,,,,,,,,,,29.6,,юго-восточный,,,4.0,,,,,,,,,,20.0,721,,,27.3,,,0.0
1596186000,"Пятница, 31 июля
09:00 (UTC)",,12.0,,,,,,,,,17.2,,южный,,,6.0,,,,,,,,,,20.0,720,,,32.8,,,2.0
1596196800,"Пятница, 31 июля
12:00 (UTC)",,10.0,,,,,,,,,27.8,,юго-западный,,,4.0,,,,,,,,,,20.0,719,,,32.3,,,4.0
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,,,26.8,,западный,,33.3,4.0,,,0,,,,,,,20.0,718,,,30.6,,,2.0
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,,36.0,,западный,,,5.0,,,,,,,,,,20.0,718,,,25.2,,,2.0
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,,56.2,,западный,,,5.0,,,,,,,,,,20.0,717,,,23.2,,,2.0
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,,58.8,,западный,,,4.0,,,,,,,,,,20.0,716,,,21.5,,,0.0
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,,72.1,19.7,юго-западный,,,3.0,,,0,,0,,,,,20.0,715,,,20.7,,,0.0
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,45.5,,западный,,,3.0,,,,,,,,,,20.0,715,,,27.5,,,5.0
1596272400,"Суббота, 1 августа
09:00 (UTC)",,13.0,,,,,,,,,57.9,,западный,,,8.0,,,,,,,,,,20.0,715,,,25.6,,,7.0
1596283200,"Суббота, 1 августа
12:00 (UTC)",,12.0,,,,,,,,,65.1,,северо-западный,,,6.0,,,,,,,,,,20.0,716,,,22.7,,,7.0
1596294000,"Суббота, 1 августа
15:00 (UTC)",,10.0,,True,,,,,,,90.4,,западный,,28.7,2.0,,,3,,,,,,,20.0,716,,,18.1,,,7.0
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,,,,,,86.9,,западный,,,2.0,,,,,,,,,,20.0,717,,,17.6,,True,9.0
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,91.5,,западный,,,2.0,,,,,,,,,,20.0,717,,,17.1,,,7.0
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,,89.7,,западный,,,3.0,,,,,,,,,,20.0,717,,,17.1,,,7.0
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,,91.5,16.1,северо-западный,,,2.0,,,0,,3,,,,,10.0,717,,,17.2,,,7.0
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,,63.0,,северный,,,3.0,,,,,,,,,,20.0,718,,,20.9,,,7.0
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,43.4,,северо-западный,,,3.0,,,,,,,,,,20.0,718,,,23.0,,,7.0
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,,29.3,,северо-западный,,,3.0,,,,,,,,,,20.0,718,,,25.1,,,7.0
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,,27.2,,северный,,25.8,4.0,,,0,,,,,,,20.0,719,,,24.6,,,6.0
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,36.3,,северный,,,2.0,,,,,,,,,,20.0,720,,,21.0,,,6.0
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,48.7,,северо-западный,,,2.0,,,,,,,,,,20.0,721,,,18.6,,,7.0
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,59.1,,западный,,,3.0,,,,,,,,,,20.0,721,,,17.9,,,9.0
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,,67.7,16.5,западный,,,4.0,,,0,,0,,,,,20.0,722,,,16.9,,,6.0
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,47.1,,западный,,,3.0,,,,,,,,,,20.0,722,,,22.0,,,4.0
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,35.1,,северо-западный,,,4.0,,,,,,,,,,20.0,722,,,24.6,,,7.0
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,30.3,,северо-западный,,,4.0,,,,,,,,,,20.0,722,,,25.0,,,7.0
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,,29.3,,северо-западный,,26.1,4.0,,,0,,,,,,,20.0,722,,,25.1,,,5.0
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,36.3,,северный,,,3.0,,,,,,,,,,20.0,723,,,20.9,,,2.0
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,40.9,,северный,,,2.0,,,,,,,,,,20.0,723,,,19.2,,,2.0
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,49.0,,северо-восточный,,,2.0,,,,,,,,,,20.0,723,,,17.3,,,0.0
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,,46.5,16.1,восточный,,,1.0,,,0,,0,,,,,20.0,723,,,18.8,,,0.0
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,32.7,,восточный,,,5.0,,,,,,,,,,20.0,723,,,24.0,,,0.0
1596531600,"Вторник, 4 августа
09:00 (UTC)",,10.0,,,,,,,,,25.3,,северо-восточный,,,4.0,,,,,,,,,,20.0,722,,,26.2,,,2.0
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,21.0,,северо-восточный,,,4.0,,,,,,,,,,20.0,721,,,27.9,,,0.0
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,,,,,22.1,,северный,,28.2,5.0,,,0,,,,,,,20.0,721,,,26.8,,,0.0
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,32.9,,северо-восточный,,,3.0,,,,,,,,,,20.0,721,,,21.0,,,0.0
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,34.4,,северо-восточный,,,4.0,,,,,,,,,,20.0,721,,,19.4,,,0.0
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,43.2,,северо-восточный,,,2.0,,,,,,,,,,20.0,721,,,17.2,,,0.0
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,,44.6,16.1,северо-восточный,,,2.0,,,0,,0,,,,,20.0,721,,,17.5,,,0.0
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,32.1,,северо-восточный,,,3.0,,,,,,,,,,20.0,721,,,22.8,,,0.0
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,26.1,,северо-западный,,,4.0,,,,,,,,,,20.0,720,,,25.4,,,0.0
1596628800,"Среда, 5 августа
12:00 (UTC)",,10.0,,,,,,,,,27.3,,северный,,,4.0,,,,,,,,,,20.0,720,,,27.4,,,1.0
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,,29.9,,северный,,27.9,4.0,,,0,,,,,,,20.0,720,,,27.0,,,2.0
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,43.3,,северный,,,2.0,,,,,,,,,,20.0,721,,,23.5,,,4.0
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,49.0,,северо-западный,,,2.0,,,,,,,,,,20.0,721,,,22.2,,,6.0
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,56.1,,северный,,,2.0,,,,,,,,,,20.0,721,,,20.0,,,2.0
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,,55.2,18.2,северо-восточный,,,2.0,,,0,,0,,,,,20.0,721,,,20.8,,,0.0
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,35.7,,восточный,,,2.0,,,,,,,,,,20.0,722,,,25.7,,,2.0
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,31.1,,северо-восточный,,,3.0,,,,,,,,,,20.0,722,,,29.2,,,6.0
1596715200,"Четверг, 6 августа
12:00 (UTC)",,12.0,,,,,,,,,39.5,,восточный,,,6.0,,,,,,,,,,20.0,722,,,27.8,,,7.0
1596726000,"Четверг, 6 августа
15:00 (UTC)",,12.0,,,,,,,,,36.3,,западный,,31.9,3.0,,,0,,,,,,,20.0,722,,,27.9,,True,1.0
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,49.0,,северо-западный,,,3.0,,,,,,,,,,20.0,722,,,24.3,,True,2.0
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,45.4,,северо-западный,,,2.0,,,,,,,,,,20.0,722,,,23.7,,,0.0
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,48.6,,северо-западный,,,3.0,,,,,,,,,,20.0,722,,,22.8,,,0.0
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,,47.7,21.0,северо-западный,,,3.0,,,0,,0,,,,,20.0,723,,,23.1,,,0.0
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,32.7,,северный,,,4.0,,,,,,,,,,20.0,723,,,28.9,,,0.0
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,23.4,,северо-восточный,,,5.0,,,,,,,,,,20.0,722,,,33.1,,,5.0
1596801600,"Пятница, 7 августа
12:00 (UTC)",,10.0,,,,,,,,,17.9,,северо-восточный,,,4.0,,,,,,,,,,20.0,722,,,34.3,,,5.0
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,,16.1,,северо-восточный,,34.5,4.0,,,0,,,,,,,20.0,721,,,33.1,,,2.0
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,26.0,,северный,,,4.0,,,,,,,,,,20.0,721,,,27.6,,,0.0
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,30.0,,северный,,,3.0,,,,,,,,,,20.0,721,,,25.1,,,0.0
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,48.0,,,,,0.0,,,,,,,,,,20.0,721,,,20.6,,,0.0
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,,43.1,19.0,северо-восточный,,,1.0,,,0,,0,,,,,20.0,720,,,22.8,,,0.0
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,27.5,,восточный,,,3.0,,,,,,,,,,20.0,720,,,29.8,,,0.0
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,20.5,,северо-восточный,,,3.0,,,,,,,,,,20.0,719,,,33.6,,,7.0
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,21.4,,северный,,,4.0,,,,,,,,,,20.0,718,,,33.5,,,7.0
1596898800,"Суббота, 8 августа
15:00 (UTC)",,10.0,,,,,,,,,26.0,,северо-восточный,,34.3,6.0,,,0,,,,,,,20.0,718,,,31.5,,,6.0
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,30.1,,северный,,,4.0,,,,,,,,,,20.0,718,,,26.2,,,0.0
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,37.8,,северо-восточный,,,4.0,,,,,,,,,,20.0,718,,,24.4,,,2.0
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,46.2,,северо-восточный,,,3.0,,,,,,,,,,20.0,718,,,21.0,,,0.0
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,,46.4,19.9,восточный,,,4.0,,,0,,0,,,,,20.0,718,,,20.6,,,2.0
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,10.0,,,,,,,,,33.4,,восточный,,,5.0,,,,,,,,,,20.0,718,,,24.9,,,6.0
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,11.0,,,,,,,,,25.6,,восточный,,,7.0,,,,,,,,,,20.0,718,,,29.2,,,4.0
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,14.0,,,,,,,,,22.1,,восточный,,,6.0,,,,,,,,,,20.0,717,,,30.9,,,2.0
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,11.0,,,,,,,,,25.0,,северо-восточный,,31.3,7.0,,,0,,,,,,,20.0,717,,,28.4,,,2.0
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,10.0,,,,,,,,,29.7,,северо-восточный,,,5.0,,,,,,,,,,20.0,719,,,24.3,,,2.0
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,32.5,,восточный,,,4.0,,,,,,,,,,20.0,719,,,20.9,,,4.0
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,36.1,,восточный,,,4.0,,,,,,,,,,20.0,719,,,18.4,,,2.0
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,,38.4,17.0,восточный,,,3.0,,,0,,0,,,,,20.0,719,,,18.3,,,1.0
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,34.3,,юго-восточный,,,7.0,,,,,,,,,,20.0,719,,,25.9,,,0.0
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,11.0,,,,,,,,,23.2,,восточный,,,5.0,,,,,,,,,,20.0,719,,,29.6,,,2.0
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,10.0,,,,,,,,,20.1,,восточный,,,5.0,,,,,,,,,,20.0,718,,,31.4,,,6.0
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,10.0,,,,,,,,,21.9,,восточный,,31.5,4.0,,,0,,,,,,,20.0,718,,,29.4,,,7.0
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,24.5,,северо-восточный,,,5.0,,,,,,,,,,20.0,719,,,25.9,,,4.0
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,29.6,,восточный,,,4.0,,,,,,,,,,20.0,719,,,21.8,,,4.0
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,32.9,,северо-восточный,,,3.0,,,,,,,,,,20.0,719,,,20.0,,,2.0
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,,38.7,17.0,северо-восточный,,,2.0,,,0,,0,,,,,20.0,719,,,18.2,,,6.0
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,35.7,,восточный,,,4.0,,,,,,,,,,20.0,719,,,25.8,,,6.0
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,21.9,,восточный,,,3.0,,,,,,,,,,20.0,719,,,29.6,,,7.0
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,17.6,,южный,,,2.0,,,,,,,,,,20.0,719,,,32.1,,,7.0
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,,22.2,,восточный,,32.1,3.0,,,0,,,,,,,20.0,719,,,29.0,,,7.0
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,37.2,,юго-западный,,,4.0,,,,,,,,,,20.0,720,,,24.8,,,7.0
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,48.2,,южный,,,1.0,,,,,,,,,,20.0,719,,,22.8,,,6.0
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,59.0,,южный,,,2.0,,,,,,,,,,20.0,719,,,20.8,,,6.0
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,,63.6,18.8,юго-западный,,,4.0,,,0,,0,,,,,20.0,719,,,20.0,,,6.0
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,38.2,,западный,,,4.0,,,,,,,,,,20.0,719,,,25.9,,,2.0
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,27.9,,северо-западный,,,5.0,,,,,,,,,,20.0,719,,,29.0,,,5.0
1597233600,"Среда, 12 августа
12:00 (UTC)",,10.0,,,,,,,,,20.0,,западный,,,6.0,,,,,,,,,,20.0,719,,,31.2,,,5.0
1597244400,"Среда, 12 августа
15:00 (UTC)",,10.0,,,,,,,,,24.4,,северо-западный,,31.2,3.0,,,0,,,,,,,20.0,719,,,28.6,,,6.0
1597255200,"Среда, 12 августа
18:00 (UTC)",,11.0,,,,,,,,,44.0,,западный,,,6.0,,,,,,,,,,20.0,720,,,24.1,,,6.0
1597266000,"Среда, 12 августа
21:00 (UTC)",,11.0,,,,,,,,,48.9,,западный,,,6.0,,,,,,,,,,20.0,720,,,22.9,,,4.0
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,67.6,,западный,,,4.0,,,,,,,,,,20.0,720,,,18.5,,,2.0
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,,71.1,16.0,юго-западный,,,3.0,,,0,,0,,,,,20.0,720,,,17.9,,,2.0
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,44.1,16.0,юго-западный,,,4.0,,,,,,,,,,20.0,719,,,24.6,,,2.0
1597309200,"Четверг, 13 августа
09:00 (UTC)",,17.0,,,,,,,,,56.9,,северо-западный,,,9.0,,,,,,,,,,20.0,720,,,20.2,,,7.0
1597320000,"Четверг, 13 августа
12:00 (UTC)",,16.0,,,,,,,,,45.0,,западный,,,8.0,,,,,,,,,,20.0,719,,,22.5,,,7.0
1597330800,"Четверг, 13 августа
15:00 (UTC)",,11.0,,,,,,,,,40.0,,северо-западный,,27.0,5.0,,,0,,,,,,,20.0,719,,,23.8,,,6.0
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,70.8,,юго-западный,,,4.0,,,,,,,,,,20.0,720,,,18.8,,,2.0
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,77.4,,западный,,,3.0,,,,,,,,,,20.0,721,,,17.4,,,2.0
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,80.8,,западный,,,3.0,,,,,,,,,,20.0,720,,,16.1,,,7.0
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,,70.4,14.7,западный,,,3.0,,,0,,0,,,,,20.0,720,,,16.5,,,6.0
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,32.1,,северо-западный,,,4.0,,,,,,,,,,20.0,720,,,22.2,,,5.0
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,27.4,,северо-западный,,,4.0,,,,,,,,,,20.0,720,,,23.9,,,6.0
1597406400,"Пятница, 14 августа
12:00 (UTC)",,11.0,,,,,,,,,30.1,,северный,,,5.0,,,,,,,,,,20.0,719,,,23.3,,,6.0
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,,31.8,,северный,,24.7,4.0,,,0,,,,,,,20.0,720,,,21.8,,,5.0
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,37.4,,северо-западный,,,2.0,,,,,,,,,,20.0,721,,,19.4,,,6.0
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,44.6,,северо-западный,,,3.0,,,,,,,,,,2.0,721,,,16.7,,,4.0
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,49.2,,,,,0.0,,,,,,,,,,20.0,721,,,15.5,,,4.0
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,,51.5,13.0,,,,0.0,,,0,,0,,,,,20.0,721,,,14.8,,,2.0
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,33.2,,северный,,,2.0,,,,,,,,,,20.0,721,,,21.1,,,5.0
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,30.7,,северный,,,5.0,,,,,,,,,,20.0,721,,,22.5,,,7.0
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,28.6,,северный,,,4.0,,,,,,,,,,20.0,721,,,23.1,,,7.0
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,,29.5,,северный,,24.0,5.0,,,0,,,,,,,20.0,721,,,22.1,,,2.0
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,38.9,,северный,,,2.0,,,,,,,,,,20.0,722,,,17.2,,,0.0
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,41.3,,восточный,,,2.0,,,,,,,,,,20.0,722,,,15.8,,,0.0
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,48.7,,восточный,,,3.0,,,,,,,,,,20.0,722,,,12.6,,,2.0
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,,50.1,11.5,восточный,,,3.0,,,0,,0,,,,,20.0,722,,,12.4,,,2.0
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,30.0,,юго-восточный,,,2.0,,,,,,,,,,20.0,722,,,19.2,,,2.0
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,25.9,,северный,,,3.0,,,,,,,,,,20.0,722,,,22.6,,,4.0
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,22.3,,северо-восточный,,,3.0,,,,,,,,,,20.0,721,,,24.5,,,6.0
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,10.0,,,,,,,,,24.9,,северный,,24.7,5.0,,,0,,,,,,,20.0,722,,,21.6,,,7.0
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,30.8,,северо-восточный,,,2.0,,,,,,,,,,20.0,722,,,16.8,,,0.0
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,37.2,,восточный,,,2.0,,,,,,,,,,20.0,723,,,15.1,,,0.0
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,41.6,,восточный,,,1.0,,,,,,,,,,20.0,723,,,13.7,,,0.0
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,,57.8,10.8,южный,,,1.0,,,0,,0,,,,,20.0,723,,,11.1,,,0.0
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,26.2,,юго-восточный,,,3.0,,,,,,,,,,20.0,723,,,22.3,,,0.0
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,24.4,,восточный,,,3.0,,,,,,,,,,20.0,723,,,24.2,,,2.0
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,,21.6,,северный,,,3.0,,,,,,,,,,20.0,722,,,26.5,,,4.0
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,,,,,23.2,,северный,,26.8,4.0,,,0,,,,,,,20.0,721,,,24.9,,,0.0
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,30.0,,северный,,,2.0,,,,,,,,,,20.0,722,,,20.8,,,0.0
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,35.6,,северный,,,1.0,,,,,,,,,,20.0,722,,,18.4,,,0.0
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,39.0,,,,,0.0,,,,,,,,,,20.0,721,,,17.5,,,0.0
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,,,45.7,12.6,,,,0.0,,,0,,0,,,,,20.0,721,,,15.9,,,0.0
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,23.2,,северо-восточный,,,1.0,,,,,,,,,,20.0,721,,,25.3,,,0.0
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,18.6,,юго-восточный,,,4.0,,,,,,,,,,20.0,720,,,28.4,,,0.0
1597752000,"Вторник, 18 августа
12:00 (UTC)",,10.0,,,,,,,,,16.0,,восточный,,,3.0,,,,,,,,,,20.0,719,,,29.8,,,2.0
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,,,,,,18.2,,северо-восточный,,30.0,3.0,,,0,,,,,,,20.0,719,,,28.6,,,2.0
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,28.3,,восточный,,,3.0,,,,,,,,,,20.0,719,,,22.2,,,0.0
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,26.0,,южный,,,2.0,,,,,,,,,,20.0,719,,,21.5,,,0.0
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,35.6,,южный,,,1.0,,,,,,,,,,20.0,719,,,17.8,,,0.0
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,,,,,35.2,15.5,южный,,,1.0,,,0,,0,,,,,20.0,718,,,17.9,,,0.0
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,21.7,,юго-восточный,,,4.0,,,,,,,,,,20.0,718,,,27.4,,,0.0
1597827600,"Среда, 19 августа
09:00 (UTC)",,11.0,,,,,,,,,14.2,,восточный,,,6.0,,,,,,,,,,20.0,718,,,30.5,,,2.0
