timestamp,date,Ливневой снег умеренный или сильный,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Туман начался (усилился). Небо видно,Туман ослабел (небо видно),Ливневый дождь,Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",В окрестности станции местами туман,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Направление ветра,Туман без изменений (небо видно),Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой дождь со снегом умеренный или сильный,Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,,,,,10,736,,,18.6,,55.0,,,,северный,,10,,,,1.0,,,
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,,,,,,,10,737,,,13.5,,94.3,,,,северо-западный,,0,,,20.3,2.0,,,
1591812000,"Среда, 10 июня
18:00 (UTC)",,,,,,,,,,10,736,,,11.3,,100.0,,,,восточный,,0,,,,2.0,,,
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,0,736,,,11.1,,100.0,,,,западный,,0,,,,1.0,,,
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,9,736,,,10.9,,100.0,,,,южный,,10,,,,2.0,,,
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,,,,,,10,737,,,15.9,,81.8,10.6,,,,,1,,,,,,,
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,10,736,,,19.4,,54.9,,,,северо-восточный,,0,,,,4.0,,,
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,10,736,,,21.8,,47.0,,,,,,5,,,,,,,
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,10,735,,,21.7,,41.9,,,,северный,,0,,,,3.0,,,
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,,,,,,10,736,,,15.2,,71.1,,,,южный,,0,,,22.5,2.0,,,
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,,,,,,10,736,,,10.6,,100.0,,,,западный,,0,,,,3.0,,,
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,10,736,,,8.5,,100.0,,,,западный,,0,,,,3.0,,,
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,10,736,,,10.3,,100.0,,,,западный,,1,,,,2.0,,,
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,,,,,9,735,,,19.5,,59.1,7.8,,,,,2,,,,,,,
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,10,735,,,23.8,,46.9,,,,северный,,2,,,,3.0,,,
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,10,734,,,26.2,,38.1,,,,восточный,,2,,,,3.0,,,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,10,733,,,26.1,,33.9,,,,северный,,2,,,,2.0,,,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,,,,,10,733,,,19.7,,58.0,,,,юго-западный,,0,,,26.7,3.0,,,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,10,733,,,12.6,,100.0,,,,западный,,0,,,,3.0,,,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,10,732,,,11.5,,100.0,,,,,,0,,,,,,,
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,10,732,,,13.4,,94.3,,,,западный,,0,,,,1.0,,,
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,,,,,10,732,,,23.5,,55.9,10.5,,,южный,,0,,,,2.0,,,
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,10,731,,,27.9,,36.1,,,,северо-западный,,0,,,,2.0,,,
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,10,730,,,29.7,,32.1,,,,,,0,,,,,,,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,10,730,,,29.0,,34.1,,,,северный,,0,,,,2.0,,,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,,,,,,,10,730,,,20.1,,67.9,,,,южный,,0,,,30.1,3.0,,,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,10,730,,,15.0,,93.1,,,,юго-западный,,0,,,,3.0,,,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,10,729,,,13.5,,100.0,,,,западный,,0,,,,2.0,,,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,10,729,,,17.0,,84.1,,,,западный,,2,,,,2.0,,,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,,,,,10,729,,,27.0,,50.0,12.9,,,южный,,0,,,,3.0,,,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,10,728,,,31.8,,27.0,,,,южный,,4,,,,2.0,,,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,13.0,,,,,,,10,728,,,26.7,,36.0,,,,юго-западный,,7,True,,,4.0,,,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,13.0,,,,,,,10,729,,,26.9,,42.0,,True,,южный,,7,,,,3.0,,,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,,,,,10,730,,,22.9,,48.9,,,,западный,,0,,,32.8,2.0,,,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,10,730,,,18.3,,95.1,,,,восточный,,0,,,,2.0,,,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,16.0,,,,,,,8,732,,,15.2,,100.0,,,,южный,,0,,,,1.0,,,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,16.0,,,,,True,,10,733,,,14.1,,100.0,,,,восточный,,10,,,,1.0,,,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,10,733,,,14.7,,100.0,13.6,True,,южный,,9,,,,1.0,,,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,10,734,,,18.4,,75.0,,True,,западный,,7,,,,2.0,,,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,10,734,,,19.2,,44.1,,,,северо-западный,,9,,,,3.0,,,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,10,734,,,19.8,,46.1,,,,западный,,2,,,,3.0,,,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,,,,,10,734,,,15.8,,73.1,,,,юго-западный,,0,,,20.2,2.0,,,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,10,734,,,11.8,,100.0,,,,западный,,0,,,,2.0,,,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,10,734,,,9.0,,100.0,,,,,,0,,,,,,,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,10,734,,,10.0,,100.0,,,,,,5,,,,,,,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,10,733,,,17.0,,60.1,8.3,,,,,4,,,,,,,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,10,733,,,20.1,,49.1,,,,северо-восточный,,6,,,,5.0,,,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,10,732,,,21.3,,51.1,,,,северо-восточный,,7,,,,4.0,,,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,10,732,,,21.0,,49.0,,,,северный,,1,,,,3.0,,,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,10,732,,,16.8,,65.1,,,,северо-восточный,,4,,,21.7,2.0,,,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,10,731,,,12.2,,98.7,,,,,,0,,,,,,,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,10,730,,,10.6,,100.0,,,,,,0,,,,0.0,,,
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,10,730,,,11.3,,100.0,,,,юго-западный,,9,,,,2.0,,,
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,10,729,,,17.2,,77.8,9.0,,,северный,,1,,,,2.0,,,
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,10,727,,,23.9,,60.9,,,,северо-восточный,,2,,,,3.0,,,
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,10,726,,,20.9,,81.9,,True,,,,9,,,,,,,
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,10,726,,,24.4,,51.9,,True,,юго-западный,,4,,,,3.0,,,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,,10,726,,,19.5,,71.9,,,,,,0,,,25.7,0.0,,,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,10,725,,,15.3,,96.2,,,,западный,,0,,,,2.0,,,
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,10,724,,,15.2,,87.8,,,,западный,,0,,,,2.0,,,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,10,726,,,16.5,,86.3,,,,западный,,9,,,,2.0,,,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,True,,10,727,,,16.1,,93.8,14.1,,,южный,,10,,,,2.0,,,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,10,726,,,19.7,,78.2,,True,,,,7,,,,,,,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,16.0,,,,,,,10,727,,,14.6,True,100.0,,,,южный,,9,,,,2.0,,,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,16.0,,,,,True,,4,729,,,14.7,,100.0,,,,,,10,,,,,,,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,9,729,,,14.7,,100.0,,,,,,0,,,22.0,0.0,,,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,10,729,,,13.8,,100.0,,,,юго-западный,,0,,,,1.0,,,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,10,729,,,12.5,,100.0,,,,юго-западный,,0,,,,2.0,,,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,10,730,,,13.4,,100.0,,True,,северный,,10,,,,2.0,,,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,10,730,,,15.6,,95.0,11.3,True,,,,10,,,,0.0,,,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,10,730,,,20.7,,59.0,,True,,северо-западный,,9,,,,1.0,,,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,13.0,,,,,,,10,731,,,15.9,,86.8,,True,,западный,,9,,,,6.0,,,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,13.0,,,,,,,10,733,,,12.6,True,100.0,,,,юго-западный,,9,,,,2.0,,,
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,,,,,10,733,,,12.1,,100.0,,,,западный,,0,,,20.9,1.0,,,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,9,732,,,11.1,,100.0,,,,северный,,0,,,,1.0,,,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,10,732,,,10.5,,100.0,,,,северо-восточный,,0,,,,2.0,,,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,True,,10,732,,,9.9,,100.0,,,,северный,,10,,,,2.0,,,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,True,,10,731,,,10.3,,100.0,9.8,,,восточный,,10,,,,2.0,,,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,True,,10,731,,,11.0,,100.0,,,,,,10,,,,,,,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,True,,10,732,,,11.7,,100.0,,,,западный,,10,,,,2.0,,,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,True,,10,733,,,11.5,,100.0,,,,западный,,10,,,,3.0,,,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,,10,735,,,10.6,,100.0,,,,западный,,0,,,12.4,2.0,,,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,10.0,,,,,,,9,736,,,8.9,,99.3,,,,западный,,0,,,,3.0,,,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,9,736,,,8.4,,100.0,,,,юго-западный,,0,,,,3.0,,,
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,True,,10,737,,,8.2,,100.0,,,,южный,,10,,,,1.0,,,
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,True,,10,738,,,8.8,,90.9,8.1,,,западный,,10,,,,2.0,,,
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,10,738,,,11.7,,75.9,,True,,южный,,10,,,,2.0,,,
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,10,738,,,13.1,,62.9,,,,,,9,,,,,,,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,10,738,,,12.3,,80.8,,,,восточный,,9,,,,3.0,,,
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,,,,,,10,738,,,11.1,,86.3,,,,,,0,,,13.5,,,,
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,10,737,,,8.5,,100.0,,,,,,0,,,,,,,
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,10,736,,,7.7,,100.0,,,,западный,,0,,,,2.0,,,
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,10,736,,,9.2,,100.0,,,,,,10,,,,,,,
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,,10,736,,,14.4,,70.9,7.6,,,,,5,,,,,,,
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,10,735,,,17.8,,54.1,,,,восточный,,2,,,,4.0,,,
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,10,734,,,19.0,,54.0,,,,восточный,,2,,,,5.0,,,
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,10,734,,,18.8,,56.2,,,,северо-восточный,,0,,,,5.0,,,
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,,10,733,,,14.9,,69.2,,,,восточный,,0,,,19.8,3.0,,,
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,10,732,,,11.3,,89.3,,,,,,0,,,,,,,
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,1,730,,,8.0,,100.0,,,,,,0,,,,0.0,,,
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,10,730,,,9.8,,100.0,,,,,,0,,,,0.0,,,
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,,10,730,,,19.4,,65.2,6.9,,,северный,,0,,,,2.0,,,
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,10,730,,,24.1,,55.0,,,,юго-западный,,0,,,,2.0,,,
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,10,730,,,25.5,,50.9,,,,северо-западный,,0,,,,2.0,,,
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,10,729,,,25.4,,45.8,,,,северный,,1,,,,2.0,,,
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,,,,,10,729,,,18.4,,79.0,,,,южный,,0,,,26.1,2.0,,,
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,10,729,,,14.2,,100.0,,,,,,0,,,,,,,
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,10,728,,,12.2,,100.0,,,,западный,,0,,,,2.0,,,
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,10,728,,,14.4,,98.1,,,,западный,,6,,,,2.0,,,
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,10,728,,,22.5,,65.0,12.1,,,,,6,,,,,,,
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,10,728,,,25.6,,55.0,,,,северный,,6,,,,3.0,,,
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,10,728,,,26.7,,56.0,,,,северный,,7,,,,3.0,,,
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,,,,,,10,729,,,25.0,,54.2,,,,юго-восточный,,7,,,,1.0,,,
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,,,,,,,10,730,,,18.6,,79.1,,,,южный,,0,,,27.3,3.0,,,
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,10,730,,,17.7,,75.9,,,,,,0,,,,,,,
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,10,730,,,16.2,,82.9,,,,юго-западный,,0,,,,2.0,,,
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,10,730,,,16.0,,89.1,,,,,,5,,,,,,,
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,10,731,,,22.5,,63.0,13.8,,,северо-восточный,,2,,,,2.0,,,
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,10,731,,,24.9,,46.9,,,,северо-западный,,5,,,,3.0,,,
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,10,730,,,26.6,,44.1,,,,северо-восточный,,4,,,,3.0,,,
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,,,,,,,10,730,,,25.6,,49.9,,,,северный,,5,,,,2.0,,,
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,,,,,,,10,731,,,21.0,,69.0,,,,северо-восточный,,0,,,26.7,2.0,,,
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,10,731,,,15.1,,100.0,,,,западный,,0,,,,2.0,,,
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,10,730,,,12.8,,100.0,,,,,,0,,,,,,,
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,10,730,,,14.9,,96.2,,,,северо-западный,,0,,,,2.0,,,
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,,,,,10,729,,,21.9,,58.1,12.2,,,,,0,,,,,,,
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,10,728,,,26.0,,55.8,,,,северный,,0,,,,3.0,,,
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,10,727,,,28.2,,41.0,,,,северный,,0,,,,3.0,,,
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,,,,,,10,727,,,28.0,,40.9,,,,,,0,,,,,,,
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,,,,,,10,726,,,21.0,,74.0,,,,юго-западный,,0,,,28.5,2.0,,,
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,10,726,,,15.9,,100.0,,,,юго-западный,,0,,,,2.0,,,
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,10,725,,,14.6,,100.0,,,,западный,,0,,,,2.0,,,
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,10,724,,,16.5,,98.1,,,,западный,,0,,,,1.0,,,
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,,,,,10,723,,,25.3,,52.9,13.2,,,,,0,,,,,,,
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,10,723,,,31.0,,34.9,,,,юго-западный,,6,,,,2.0,,,
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,10,723,,,32.1,,30.9,,,,северный,,6,,,,2.0,,,
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,25.0,,,,,,,10,724,,,21.6,,76.0,,,,северный,,0,,,,2.0,,,
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,,,,,,10,725,,,20.4,,98.8,,,,южный,,0,,,33.0,1.0,,,
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,10,726,,,18.2,,100.0,,,,юго-западный,,0,,,,2.0,,,
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,10,728,,,18.1,,100.0,,,,восточный,,0,,,,2.0,,,
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,10,730,,,17.5,,98.1,,True,,западный,,10,,,,3.0,,,
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,,,,,,10,732,,,19.1,,61.0,16.8,,,северо-восточный,,6,,,,4.0,,,
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,10,733,,,21.0,,50.0,,,,северный,,7,,,,3.0,,,
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,,,,,,,10,734,,,21.0,,48.1,,,,северный,,9,,,,3.0,,,
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,,,,,,,,10,735,,,20.2,,49.2,,,,западный,,0,,,,3.0,,,
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,,,,,,,10,737,,,16.4,,79.3,,,,южный,,0,,,22.3,2.0,,,
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,10,737,,,15.3,,86.2,,,,западный,,0,,,,1.0,,,
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,10,737,,,14.9,,86.1,,,,,,0,,,,,,,
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,10,737,,,15.0,,82.3,,,,северный,,10,,,,1.0,,,
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,,,,,,10,736,,,16.0,,84.0,14.0,,,северо-западный,,10,,,,1.0,,,
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,10,736,,,20.0,,67.9,,,,северный,,9,,,,2.0,,,
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,10,735,,,22.5,,46.0,,,,юго-восточный,,9,,,,2.0,,,
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,,,,,,,,10,734,,,23.5,,48.1,,,,юго-восточный,,0,,,,4.0,,,
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,,,,,,,10,734,,,20.7,,60.9,,,,,,0,,,24.1,,,,
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,10,734,,,14.1,,100.0,,,,,,0,,,,,,,
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,10,734,,,12.6,,100.0,,,,южный,,0,,,,1.0,,,
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,10,734,,,15.1,,75.0,,,,юго-западный,,9,,,,1.0,,,
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,,,,,10,734,,,22.5,,49.1,12.4,,,южный,,9,,,,3.0,,,
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,10,734,,,22.9,,59.9,,,,,,10,,,,,,,
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,10,734,,,23.1,,56.2,,,,юго-восточный,,10,,,,3.0,,,
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,,,,,,,10,734,,,22.0,,51.0,,,,,,0,,,,0.0,,,
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,,,,,,10,734,,,18.5,,80.1,,,,южный,,0,,,24.6,1.0,,,
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,10,733,,,14.2,,100.0,,,,юго-западный,,0,,,,2.0,,,
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,10,732,,,13.2,,100.0,,,,,,0,,,,0.0,,,
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,10,732,,,14.2,,100.0,,,,западный,,9,,,,2.0,,,
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,,,,,10,731,,,19.6,,64.8,13.1,,,южный,,9,,,,2.0,,,
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,10,730,,,23.3,,49.0,,,,,,1,,,,,,,
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,10,729,,,24.6,,54.1,,,,северо-восточный,,6,,,,4.0,,,
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,,,,,,,10,730,,,23.6,,55.9,,,,,,0,,,,0.0,,,
1593615600,"Среда, 1 июля
15:00 (UTC)",,,,,,,,,,10,730,,,19.9,,75.8,,,,юго-западный,,0,,,25.4,3.0,,,
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,10,729,,,17.2,,86.9,,,,юго-западный,,0,,,,3.0,,,
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,10,730,,,16.1,,90.8,,,,юго-западный,,0,,,,3.0,,,
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,,,,True,,9,730,,,15.5,,100.0,,,,,,10,,,,,,,
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,,,,,,10,730,,,18.7,,96.9,15.4,True,,южный,,9,,,,2.0,,,
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,10,730,,,23.3,,68.1,,True,,южный,,5,,,,4.0,,,
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,,,,,,,,10,730,,,21.7,,78.0,,,,северо-западный,,6,,,,4.0,,,
1593691200,"Четверг, 2 июля
12:00 (UTC)",,,,,,,,,,10,730,,,23.3,,66.9,,,,,,0,,,,,,,
1593702000,"Четверг, 2 июля
15:00 (UTC)",,,,,,,,,,10,731,,,20.9,,83.0,,,,,,0,,,24.5,0.0,,,
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,,,,,,,,10,731,,,18.8,,100.0,,,,юго-восточный,,0,,,,4.0,,,
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,9,730,,,16.3,,100.0,,,,юго-западный,,0,,,,2.0,,,
1593734400,"Пятница, 3 июля
00:00 (UTC)",,,,,,,,,,10,731,,,16.6,,100.0,,,,юго-западный,,2,,,,2.0,,,
1593745200,"Пятница, 3 июля
03:00 (UTC)",,,,,,,,,,10,730,,,23.6,,64.8,14.6,,,юго-западный,,0,,,,3.0,,,
1593756000,"Пятница, 3 июля
06:00 (UTC)",,,,,,,,,,10,730,,,28.5,,47.0,,,,северо-западный,,0,,,,2.0,,,
1593766800,"Пятница, 3 июля
09:00 (UTC)",,,,,,,,,,10,729,,,24.7,,74.2,,,,юго-западный,,7,,,,3.0,,,
1593777600,"Пятница, 3 июля
12:00 (UTC)",,,13.0,,,,,,,10,731,,True,21.4,,66.9,,,,юго-западный,,9,,,,4.0,,,
1593788400,"Пятница, 3 июля
15:00 (UTC)",,,11.0,,,,,,,10,732,,,19.2,,100.0,,,,южный,,0,,,29.5,5.0,,,
1593799200,"Пятница, 3 июля
18:00 (UTC)",,,11.0,,,,,,,10,732,,,17.3,,100.0,,,,,,0,,,,,,,
1593810000,"Пятница, 3 июля
21:00 (UTC)",,,,,,,,,,10,732,,,16.8,,100.0,,,,юго-западный,,0,,,,1.0,,,
1593820800,"Суббота, 4 июля
00:00 (UTC)",,,,,,,,True,,9,732,,,16.8,,100.0,,,,,,9,,,,0.0,,,
1593831600,"Суббота, 4 июля
03:00 (UTC)",,,,,,,,,,10,731,,,20.8,,76.9,16.4,True,,,,9,,,,,,,
