timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Ливневой дождь очень сильный,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),Осадки (достигают поверхности земли вдали от станции (&gt; 5 км)),Дождь (незамерзающий) умеренный с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Снег сильный непрерывный,Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1591563600,"Воскресенье, 7 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,19.4,,78.2,,,,,,4.0,,,0.0
1591574400,"Понедельник, 8 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,17.1,,89.7,,,,,,2.0,,,0.0
1591585200,"Понедельник, 8 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,750.0,,17.4,,92.7,,,15.7,,,0.0,,,0.0
1591596000,"Понедельник, 8 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,26.6,,54.2,,,,,восточный,0.0,,,1.0
1591606800,"Понедельник, 8 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,28.4,,40.5,,,,,южный,6.0,,,2.0
1591617600,"Понедельник, 8 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,29.7,,38.8,,,,,юго-восточный,4.0,,,2.0
1591628400,"Понедельник, 8 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,749.0,,29.1,,39.6,,,,,восточный,4.0,,30.6,1.0
1591639200,"Понедельник, 8 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,24.7,,67.1,,,,,северный,2.0,,,1.0
1591650000,"Понедельник, 8 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,22.3,,78.1,,,,,юго-восточный,0.0,,,1.0
1591660800,"Вторник, 9 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,19.7,,94.0,,,,,северо-восточный,2.0,,,1.0
1591671600,"Вторник, 9 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,750.0,,19.9,,89.4,,,18.5,,северо-восточный,0.0,,,1.0
1591682400,"Вторник, 9 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,26.1,,64.1,,,,,восточный,2.0,,,2.0
1591693200,"Вторник, 9 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,28.1,,53.9,,,,,восточный,4.0,,,2.0
1591704000,"Вторник, 9 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,29.2,,47.8,,,,,восточный,7.0,,,2.0
1591714800,"Вторник, 9 июня
15:00 (UTC)",,,,,2,,,,,,,,,,,10,750.0,,25.0,,77.1,,,,True,северо-восточный,7.0,,29.6,1.0
1591725600,"Вторник, 9 июня
18:00 (UTC)",,,,,,,,,,True,,,,,,10,750.0,,24.0,,59.4,,,,,восточный,2.0,,,1.0
1591736400,"Вторник, 9 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,21.2,,61.1,,,,,восточный,0.0,,,1.0
1591747200,"Среда, 10 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,19.2,,69.1,,,,,восточный,0.0,,,1.0
1591758000,"Среда, 10 июня
03:00 (UTC)",,,,,0,,,,2,,,,,,,10,750.0,,19.8,,68.8,,,17.8,,восточный,0.0,,,1.0
1591768800,"Среда, 10 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,24.8,,59.2,,,,,восточный,0.0,,,1.0
1591779600,"Среда, 10 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,28.0,,47.2,,,,,юго-восточный,0.0,,,2.0
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,29.3,,45.7,,,,,восточный,2.0,,,2.0
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,749.0,,29.0,,45.4,,,,,восточный,2.0,,29.7,1.0
1591812000,"Среда, 10 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,24.7,,55.8,,,,,северо-восточный,2.0,,,1.0
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,21.0,,73.1,,,,,восточный,0.0,,,1.0
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,18.7,,80.6,,,,,северо-восточный,0.0,,,1.0
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,750.0,,19.6,,75.7,,,18.5,,северо-восточный,0.0,,,1.0
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,25.6,,51.9,,,,,восточный,0.0,,,2.0
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,28.2,,44.8,,,,,северо-восточный,1.0,,,3.0
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,29.5,,44.6,,,,,восточный,6.0,,,2.0
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,747.0,,29.3,,48.4,,,,,северо-восточный,6.0,,30.6,1.0
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,26.1,,56.6,,,,,северный,7.0,,,2.0
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,22.8,,66.3,,,,,северо-восточный,4.0,,,1.0
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,22.2,,64.5,,,,,восточный,6.0,,,2.0
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,746.0,,21.7,,70.5,,,21.0,,северо-восточный,7.0,,,1.0
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,25.9,,53.4,,,,,юго-восточный,2.0,,,2.0
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,31.1,,42.0,,,,,восточный,2.0,,,3.0
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,32.2,,37.8,,,,,восточный,4.0,,,2.0
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,745.0,,31.0,,48.0,,,,,восточный,2.0,,33.2,3.0
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,27.5,,59.8,,,,,северный,2.0,,,1.0
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,25.1,,58.9,,,,,,0.0,,,0.0
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,22.2,,67.5,,,,,,0.0,,,0.0
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,743.0,,21.1,,76.0,,,20.4,,северо-восточный,6.0,,,2.0
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,22.7,,69.3,,,,,северный,7.0,,,3.0
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,744.0,,24.0,,68.3,,,,,северный,10.0,,,5.0
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,13.0,,,,,,,,,,,,,10,744.0,,24.4,,67.1,,,,,северо-восточный,7.0,,,3.0
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,12.0,,0,,,,,,,,,,,10,744.0,,24.6,,59.9,,,,,северо-восточный,2.0,,24.8,4.0
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,12.0,,,,,,,,,,,,,10,745.0,,21.4,,70.0,,,,,северо-восточный,2.0,,,3.0
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,19.0,,80.7,,,,,северо-восточный,7.0,,,3.0
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,11.0,,,,,,,,,True,,,,10,745.0,,16.8,,95.6,,,,,северо-восточный,7.0,,,3.0
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,3,,True,,3,,,,,,,10,746.0,,16.6,,93.8,,,16.2,,восточный,10.0,,,2.0
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,True,,,,,,10,747.0,,18.7,,78.1,,,,,восточный,7.0,,,2.0
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,747.0,,23.6,,61.2,,,,,восточный,2.0,,,4.0
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,12.0,,,,,,,,,,,,,10,748.0,,24.4,,59.9,,,,,восточный,4.0,,,4.0
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,13.0,,0,,,,,,,,,,,10,748.0,,24.0,,60.9,,,,,восточный,2.0,,25.3,2.0
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,13.0,,,,,,,,,,,,,10,749.0,,21.3,,56.5,,,,,восточный,6.0,,,2.0
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,True,,,,,,,,,,,,,,10,750.0,,16.2,,88.5,,,,,восточный,10.0,,,2.0
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,True,,,,,,10,750.0,,15.9,,77.1,,,,,восточный,4.0,,,1.0
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,3,,,,3,,,,,,,10,750.0,,16.7,,60.4,,,15.4,,восточный,7.0,,,2.0
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,17.6,,55.2,,,,True,юго-восточный,7.0,,,3.0
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,23.0,,52.3,,,,,восточный,6.0,,,3.0
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,25.7,,48.7,,,,,восточный,7.0,,,3.0
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,менее 0.1,,,,,,,,,,,10,751.0,,25.4,,47.1,,,,,восточный,7.0,,26.7,3.0
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,22.3,,59.7,,,,,восточный,2.0,,,1.0
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,20.3,,57.0,,,,,восточный,7.0,,,1.0
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,19.1,,57.0,,,,,восточный,7.0,,,1.0
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,0,,,,менее 0.1,,,,,,,10,751.0,,18.4,,54.6,,,17.9,,восточный,7.0,,,2.0
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,22.6,,37.0,,,,,восточный,2.0,,,3.0
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,26.8,,32.8,,,,,юго-восточный,0.0,,,5.0
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,27.8,,27.5,,,,,юго-восточный,0.0,,,7.0
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,750.0,,27.2,,32.5,,,,,восточный,0.0,,29.2,2.0
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,23.2,,47.1,,,,,северо-восточный,1.0,,,1.0
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,19.1,,62.2,,,,,северо-восточный,0.0,,,1.0
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,17.2,,61.7,,,,,восточный,0.0,,,1.0
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,,,18.2,,58.4,,,14.6,,восточный,0.0,,,1.0
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,25.2,,39.9,,,,,восточный,0.0,,,1.0
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,28.7,,30.3,,,,,восточный,0.0,,,2.0
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,30.1,,27.8,,,,,юго-восточный,0.0,,,3.0
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,748.0,,28.8,,31.6,,,,,восточный,0.0,,30.3,2.0
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,23.5,,45.3,,,,,северный,1.0,,,1.0
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,21.4,,57.2,,,,,восточный,0.0,,,1.0
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,19.9,,67.0,,,,,восточный,0.0,,,1.0
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,749.0,,20.4,,69.3,,,18.6,,восточный,0.0,,,1.0
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,26.1,,50.4,,,,,восточный,0.0,,,1.0
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,29.9,,36.4,,,,,юго-восточный,0.0,,,3.0
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,30.5,,36.6,,,,,восточный,2.0,,,2.0
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,748.0,,29.9,,39.1,,,,,восточный,0.0,,31.0,3.0
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,26.3,,54.8,,,,,северо-восточный,2.0,,,1.0
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,22.2,,74.7,,,,,северный,0.0,,,1.0
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,21.3,,77.5,,,,,северо-восточный,0.0,,,1.0
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,748.0,,20.8,,79.9,,,20.1,,северо-восточный,0.0,,,1.0
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,26.0,,63.3,,,,,северо-восточный,2.0,,,1.0
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,28.2,,52.9,,,,,северо-восточный,7.0,,,2.0
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,28.7,,44.4,,,,,северо-восточный,7.0,,,1.0
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,746.0,,27.4,,57.6,,,,,восточный,6.0,,29.3,2.0
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,25.3,,64.8,,,,,восточный,9.0,,,1.0
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,True,,,,,,10,746.0,,19.0,,92.2,,,,,северный,7.0,,,2.0
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,19.7,,90.5,,,,True,северо-восточный,7.0,,,2.0
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,3,,,,3,,,,,,,10,746.0,,19.9,,64.9,,,19.0,,восточный,7.0,,,1.0
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,21.6,,59.2,,,,,северо-восточный,7.0,,,2.0
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,25.2,,50.2,,,,,восточный,6.0,,,1.0
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,29.8,,42.8,,,,,юго-восточный,7.0,,,3.0
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,745.0,,26.4,,50.2,,,,,восточный,9.0,,31.1,2.0
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,24.0,,61.7,,,,,северо-восточный,7.0,,,1.0
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,22.3,,69.7,,,,,восточный,10.0,,,1.0
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,21.5,,70.9,,,,,северо-восточный,10.0,,,1.0
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,0,,,,,,,,,,,10,744.0,,22.0,,64.1,,,20.4,,восточный,10.0,,,1.0
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,23.7,,69.5,,,,,юго-восточный,9.0,,,1.0
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,27.0,,56.1,,,,,восточный,10.0,,,1.0
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,True,26.2,,47.3,,,,,северный,7.0,,,3.0
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,744.0,,25.7,,58.6,,,,,восточный,9.0,,31.1,2.0
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,22.6,,75.7,,,,,северный,10.0,,,2.0
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,True,,,,,,10,746.0,,20.4,,81.4,,,,,северо-восточный,7.0,,,2.0
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,True,,,,,,,,,10,746.0,,19.2,,80.7,,,,,восточный,10.0,,,2.0
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,,,,,,10,747.0,,17.9,,84.8,,,17.7,,восточный,10.0,,,1.0
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,21.1,,74.1,,,,,восточный,7.0,,,2.0
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,24.6,,59.9,,,,,восточный,7.0,,,2.0
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,24.7,,55.8,,,,,юго-восточный,7.0,,,3.0
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,748.0,,23.9,,55.6,,,,,восточный,7.0,,25.2,1.0
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,22.3,,56.7,,,,,восточный,7.0,,,1.0
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,19.8,,59.5,,,,,восточный,7.0,,,2.0
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,18.6,,58.9,,,,,восточный,10.0,,,1.0
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,748.0,,18.1,,54.9,,,18.1,,юго-восточный,10.0,,,3.0
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,True,,,,,,,,10,748.0,,17.7,,73.5,,,16.0,,юго-восточный,10.0,,,3.0
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,True,,,,,,10,748.0,,19.2,,73.7,,,,,юго-восточный,9.0,,,2.0
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,True,,,,,,10,747.0,,25.1,,60.4,,,,,юго-восточный,7.0,,,3.0
1592924400,"Вторник, 23 июня
15:00 (UTC)",,True,13.0,,1,,,,,,,,,,,10,747.0,,19.8,,81.3,,,,,северо-западный,10.0,,26.1,5.0
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,16.1,True,98.1,,,,,северный,10.0,,,2.0
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,True,,,,,,10,748.0,,14.8,,94.3,,,,,северный,9.0,,,3.0
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,True,,,,,,,,,10,749.0,,13.6,,91.9,,,,,северный,10.0,,,3.0
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,10,,,,11,,,,,,,10,749.0,,13.0,,90.6,,,13.0,,северный,7.0,,,3.0
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,16.4,,77.2,,,,,северный,7.0,,,5.0
1592989200,"Среда, 24 июня
09:00 (UTC)",,,10.0,,,,,,,,,,,,,10,750.0,,21.4,,51.8,,,,,северный,6.0,,,4.0
1593000000,"Среда, 24 июня
12:00 (UTC)",,,13.0,,,,,,,,,,,,,10,750.0,,23.5,,47.5,,,,,северо-восточный,6.0,,,4.0
1593010800,"Среда, 24 июня
15:00 (UTC)",,,12.0,,0,,,,,,,,,,,10,750.0,,23.0,,53.3,,,,,северный,6.0,,25.1,5.0
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,19.4,,57.9,,,,,северо-западный,1.0,,,2.0
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,17.1,,80.9,,,,,северо-западный,2.0,,,3.0
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,16.6,,60.4,,,,,северный,0.0,,,3.0
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,754.0,,15.2,,65.1,,,14.1,,северный,0.0,,,3.0
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,18.8,,47.5,,,,,северный,0.0,,,3.0
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,755.0,,21.5,,38.8,,,,,северный,7.0,,,4.0
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,755.0,,22.4,,38.8,,,,,северный,4.0,,,4.0
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,754.0,,22.3,,41.5,,,,,северный,4.0,,23.0,3.0
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,18.4,,67.6,,,,,западный,2.0,,,2.0
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,18.4,,68.5,,,,,северо-западный,7.0,,,3.0
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,18.2,,74.5,,,,,северо-западный,10.0,,,4.0
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,754.0,,18.2,,78.5,,,17.2,,северный,7.0,,,3.0
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,21.8,,62.4,,,,,северо-восточный,4.0,,,3.0
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,23.8,,54.9,,,,,северный,6.0,,,3.0
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,24.6,,44.1,,,,,северный,2.0,,,3.0
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,754.0,,23.8,,43.6,,,,,северный,0.0,,25.1,3.0
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,19.5,,61.9,,,,,северный,0.0,,,1.0
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,14.6,,83.3,,,,,,0.0,,,0.0
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,12.7,,94.3,,,,,,0.0,,,0.0
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,754.0,,14.8,,84.4,,,12.5,,,0.0,,,0.0
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,21.2,,53.9,,,,,северо-западный,0.0,,,2.0
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,24.1,,49.6,,,,,западный,0.0,,,2.0
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,25.6,,42.7,,,,,западный,0.0,,,3.0
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,0,,,,,,,,,,,10,750.0,,26.3,,43.7,,,,,западный,0.0,,26.8,3.0
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,22.7,,60.2,,,,,,2.0,,,0.0
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,22.1,,57.4,,,,,западный,0.0,,,4.0
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,20.6,,65.4,,,,,западный,0.0,,,3.0
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,747.0,,19.8,,74.3,,,19.1,,западный,0.0,,,3.0
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,25.0,,56.6,,,,,западный,6.0,,,3.0
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,28.6,,38.5,,,,,западный,7.0,,,3.0
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,28.0,,37.1,,,,,западный,7.0,,,1.0
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,,0,,,,,True,,,,,,10,743.0,,28.6,,37.2,,,,,западный,7.0,,28.8,2.0
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,True,,,,,,,,,10,743.0,,24.2,,45.5,,,,,северо-западный,9.0,,,4.0
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,19.4,,65.2,,,,,,7.0,,,0.0
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,18.0,,90.9,,,,True,юго-восточный,7.0,,,1.0
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,0.3,,,,0.3,,,,,,,10,741.0,,16.8,,93.8,,,16.8,,,7.0,,,0.0
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,20.9,,77.4,,,,,северный,10.0,,,1.0
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,24.2,,66.2,,,,,северо-восточный,9.0,,,2.0
