timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Морось (незамерзающая). Снежные зерна,Ливневый дождь,Дождь (незамерзающий) слабый с перерывами,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Туман ослабел (небо видно),Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Туман без изменений (небо видно),Балл общей облачности,Туман ослабел (небо не видно),Град,Ливневой снег слабый,Снег слабый непрерывный,Ливневый дождь со снегом,Снег слабый с перерывами,Снег умеренный непрерывный,Снег сильный непрерывный
1591725600,"Вторник, 9 июня
18:00 (UTC)",,,,,,,,,,57.1,,,северо-восточный,,,1.0,,,,,,,,,,,20,749.0,,,13.1,,,,10.0,,,,,,,,
1591736400,"Вторник, 9 июня
21:00 (UTC)",,,,,,,,,,81.0,,,,,,0.0,,,,,,,,,,,20,749.0,,,9.3,,,,10.0,,,,,,,,
1591747200,"Среда, 10 июня
00:00 (UTC)",,,,,,,,,,80.6,,9.1,,,,0.0,,0,,,,,0,,,,20,750.0,,,10.5,,,,10.0,,,,,,,,
1591758000,"Среда, 10 июня
03:00 (UTC)",,,,,,,,,,71.7,,,,,,0.0,,,,,,,,,,,20,749.0,,,13.1,,,,10.0,,,,,,,,
1591768800,"Среда, 10 июня
06:00 (UTC)",,,,,,,,,,86.4,,,северный,,,1.0,,,,,,,,True,,,20,751.0,,,11.8,,,,10.0,,,,,,,,
1591779600,"Среда, 10 июня
09:00 (UTC)",,,,,,,,,,56.5,,,восточный,,,1.0,,,,,,,,,,,20,750.0,,,17.0,,True,,4.0,,,,,,,,
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,,,,,44.0,,,юго-западный,,19.1,1.0,,0.9,,,,,,,,,20,751.0,,,18.8,,True,,10.0,,,,,,,,
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,,,,,,,71.6,,,,,,0.0,,,,,,,,,,,20,751.0,,,13.0,,,,10.0,,,,,,,,
1591812000,"Среда, 10 июня
18:00 (UTC)",,,,,,,,,,92.8,,,,,,0.0,,,,,,,,,,,20,751.0,,,9.5,,,,1.0,,,,,,,,
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,95.4,,,,,,0.0,,,,,,,,,,,20,750.0,,,8.4,,,,2.0,,,,,,,,
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,95.4,,7.5,южный,,,1.0,,0,,,,,0.9,,,,20,750.0,,,8.9,,,,10.0,,,,,,,,
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,,,,,,72.3,,,северо-восточный,,,1.0,,,,,,,,True,,,20,749.0,,,13.9,,,,10.0,,,,,,,,
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,54.3,,,северо-восточный,,,1.0,,,,,,,,,,,20,748.0,,,19.9,,True,,2.0,,,,,,,,
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,51.7,,,западный,,,1.0,,,,,,,,,,,20,746.0,,,23.4,,,,2.0,,,,,,,,
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,67.8,,,,,24.9,0.0,,менее 0.1,,,,,,True,,,20,746.0,,,21.5,,,,10.0,,,,,,,,
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,,,,,,90.4,,,,,,0.0,,,,,,,,,,,20,746.0,,,17.8,,True,,10.0,,,,,,,,
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,,,,,,94.4,,,,,,0.0,,,,,,,,,,,20,746.0,,,16.1,,True,,10.0,,,,,,,,
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,95.5,,,,,,0.0,,,,,,,,,,,20,746.0,,,13.2,,,,6.0,,,,,,,,
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,96.2,,13.0,,,,0.0,,менее 0.1,,,,,менее 0.1,,True,,1,747.0,,,13.5,,,,4.0,,,,,,,,
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,,,,,66.0,,,южный,,,1.0,,,,,,,,,,,20,746.0,,,21.3,,True,,0.0,,,,,,,,
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,35.8,,,юго-западный,,,1.0,,,,,,,,,,,20,746.0,,,26.1,,True,,2.0,,,,,,,,
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,34.0,,,южный,,,1.0,,,,,,,,,,,20,745.0,,,28.0,,,,1.0,,,,,,,,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,34.8,,,западный,,29.0,1.0,,0,,,,,,,,,20,744.0,,,27.5,,,,4.0,,,,,,,,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,,,,,72.3,,,,,,0.0,,,,,,,,,,,20,743.0,,,19.0,,,,10.0,,,,,,,,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,76.4,,,,,,0.0,,,,,,,,,,,20,742.0,,,17.8,,,,7.0,,,,,,,,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,92.6,,,,True,,0.0,,,,,,,,,,,20,742.0,,,16.0,,,,9.0,,,,,,,,
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,88.6,,14.9,восточный,,,1.0,,0.4,,,,,0.4,,,,20,741.0,,,17.2,,True,,6.0,,,,,,,,
1592017200,"Суббота, 13 июня
03:00 (UTC)",True,,,,,,,,,81.2,,,,,,0.0,,,,,,,,,,,20,741.0,,,19.2,,,,7.0,,,,,,,,
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,41.0,,,восточный,,,1.0,,,,,,,,,,,20,740.0,,,27.3,,True,,7.0,,,,,,,,
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,34.8,,,восточный,,,1.0,,,,,,,,,,,20,739.0,,,29.1,,,,7.0,,,,,,,,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,41.0,,,восточный,,29.5,1.0,,0.8,,,,,,,,,20,738.0,,,27.2,,,,7.0,,,,,,,,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,,,,,,,69.6,,,северный,,,1.0,,,,,,,,True,,,20,739.0,,,19.4,,,,10.0,,,,,,,,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,93.2,,,,,,0.0,,,,,,,,,,,20,738.0,,,16.3,,True,,10.0,,,,,,,,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,93.2,,,,,,0.0,,,,,,,,,,,20,737.0,,,15.8,,,,10.0,,,,,,,,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,75.4,,15.4,юго-восточный,,,1.0,,0.3,,,,,1,,,,20,737.0,,,17.9,,,,10.0,,,,,,,,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,True,,,,82.1,,,западный,,,1.0,,,,,,,,,,,20,738.0,,,18.1,,,,10.0,,,,,,,,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,True,,,,91.4,,,западный,,,1.0,,,,,,,,,,,20,740.0,,,15.2,,,,9.0,,,,,,,,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,43.7,,,западный,,,2.0,,,,,,,,,,,20,740.0,,,20.0,,,,10.0,,,,,,,,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,,,,,,,31.8,,,западный,,20.5,2.0,,2,,,,,,,,,20,741.0,,,18.8,,,,4.0,,,,,,,,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,,,,,55.9,,,,,,0.0,,,,,,,,,,,20,743.0,,,13.1,,,,2.0,,,,,,,,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,62.4,,,,,,0.0,,,,,,,,,,,20,744.0,,,10.8,,,,2.0,,,,,,,,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,75.8,,,,,,0.0,,,,,,,,,,,20,745.0,,,8.0,,,,10.0,,,,,,,,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,83.6,,7.0,юго-западный,,,1.0,,0,,,,,2,,,,20,746.0,,,7.6,,,,0.0,,,,,,,,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,50.7,,,западный,,,1.0,,,,,,,,,,,20,746.0,,,14.6,,,,6.0,,,,,,,,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,76.4,,,западный,,,1.0,,,,,,,,True,,,20,746.0,,,11.1,,,,9.0,,,,,,,,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,True,,,,50.3,,,юго-западный,,,1.0,,,,,,,,,,,20,746.0,,,15.7,,,,6.0,,,,,,,,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,71.8,,,северный,,16.8,2.0,,0.5,,,,,,,,,4,747.0,True,,11.4,,,,6.0,,,,,,,,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,,,,,93.5,,,,,,0.0,,,,,,,,,,,20,747.0,,,9.2,,True,,1.0,,,,,,,,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,95.3,,,,,,0.0,,,,,,,,,,,20,748.0,,,7.0,,True,,2.0,,,,,,,,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,95.9,,,,,,0.0,,,,,,,,,True,,1,748.0,,,5.6,,,,6.0,,,,,,,,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,95.3,,5.5,,,,0.0,,4,,,,,4,,,True,1,749.0,,,6.7,,,,,,,,,,,,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,55.3,,,северный,,,1.0,,,,,,,,,,,20,749.0,,,13.9,,True,,2.0,,,,,,,,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,46.1,,,западный,,,1.0,,,,,,,,,,,20,749.0,,,15.2,,True,,7.0,,,,,,,,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,43.4,,,южный,,,1.0,,,,,,,,,,,20,749.0,,,16.6,,,,7.0,,,,,,,,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,44.9,,,,,18.3,0.0,,0,,,,,,,,,20,748.0,,,16.6,,,,2.0,,,,,,,,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,69.0,,,,,,0.0,,,,,,,,,,,20,748.0,,,11.6,,,,0.0,,,,,,,,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,84.9,,,северо-восточный,,,1.0,,,,,,,,,,,20,748.0,,,9.2,,,,0.0,,,,,,,,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,92.1,,,северо-восточный,,,1.0,,,,,,,,,,,20,748.0,,,6.8,,,,0.0,,,,,,,,
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,80.9,,6.3,северо-восточный,,,1.0,,0,,,,,0,,,,20,748.0,,,8.7,,,,0.0,,,,,,,,
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,45.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,747.0,,,17.3,,,,0.0,,,,,,,,
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,38.6,,,северо-восточный,,,1.0,,,,,,,,,,,20,745.0,,,20.7,,,,0.0,,,,,,,,
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,34.7,,,восточный,,,1.0,,,,,,,,,,,20,743.0,,,23.0,,,,2.0,,,,,,,,
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,34.6,,,восточный,,23.4,1.0,,0,,,,,,,,,20,742.0,,,22.6,,,,0.0,,,,,,,,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,,62.1,,,,,,0.0,,,,,,,,,,,20,741.0,,,15.3,,,,0.0,,,,,,,,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,59.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,739.0,,,14.4,,,,7.0,,,,,,,,
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,78.3,,,,,,0.0,,,,,,,,,,,20,738.0,,,9.8,,,,0.0,,,,,,,,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,84.6,,9.2,,,,0.0,,0,,,,,0,,,,20,737.0,,,11.1,,,,4.0,,,,,,,,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,77.6,,,,,,0.0,,,,,,,,True,,,20,737.0,,,15.4,,,,10.0,,,,,,,,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,66.7,,,,,,0.0,,,,,,,,True,,,20,737.0,,,18.3,,,,10.0,,,,,,,,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,82.1,,,,,,0.0,,,,,,,,True,,,20,737.0,,,17.7,,,,10.0,,,,,,,,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,67.1,,,юго-восточный,,20.4,1.0,,0.5,,,,,,,,,20,737.0,,,18.3,,True,,10.0,,,,,,,,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,79.8,,,юго-восточный,,,1.0,,,,,,,,,,,20,737.0,,,16.7,,,,10.0,,,,,,,,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,92.5,,,,,,0.0,,,,,,,,,,,20,737.0,,,14.4,,,,7.0,,,,,,,,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,True,,,,95.6,,,,,,0.0,,,,,,,,,,,20,737.0,,,14.4,,,,10.0,,,,,,,,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,96.2,,13.1,западный,,,1.0,,0.3,,,,,0.8,,,,20,738.0,,,14.5,,True,,10.0,,,,,,,,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,91.3,,,западный,,,1.0,,,,,,,,True,,,20,739.0,,,13.7,,,,10.0,,,,,,,,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,78.2,,,западный,,,1.0,,,,,,,,,,,20,741.0,,,12.6,,True,,10.0,,,,,,,,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,72.8,,,западный,,,1.0,,,,,,,,,,,20,743.0,,,11.5,,,,10.0,,,,,,,,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,54.1,,,западный,,15.2,1.0,,0.5,,,,,,,,,20,744.0,,,13.6,,,,6.0,,,,,,,,
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,True,,,,83.8,,,,,,0.0,,,,,,,,,,,20,745.0,,,9.1,,,,4.0,,,,,,,,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,94.6,,,,,,0.0,,,,,,,,,,,20,745.0,,,5.9,,True,,6.0,,,,,,,,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,94.6,,,северный,,,1.0,,,,,,,,,,,20,746.0,,,5.9,,,,0.0,,,,,,,,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,82.9,,4.9,,,,0.0,,менее 0.1,,,,,0.5,,,,20,746.0,,,7.1,,,,2.0,,,,,,,,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,56.6,,,северный,,,1.0,,,,,,,,,,,20,746.0,,,12.6,,,,1.0,,,,,,,,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,48.8,,,северный,,,1.0,,,,,,,,,,,20,746.0,,,14.1,,,,7.0,,,,,,,,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,35.5,,,,,,0.0,,,,,,,,,,,20,746.0,,,18.0,,,,7.0,,,,,,,,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,62.2,,,,,18.3,0.0,,0,,,,,,,,,20,746.0,,,13.6,,,,10.0,,,,,,,,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,,69.9,,,северный,,,1.0,,,,,,,,,,,20,747.0,,,11.4,,,,2.0,,,,,,,,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,94.7,,,,,,0.0,,,,,,,,,,,20,748.0,,,7.5,,,,0.0,,,,,,,,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,95.9,,,,,,0.0,,,,,,,,,,,20,748.0,,,5.9,,,,0.0,,,,,,,,
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,96.0,,4.7,,,,0.0,,0,,,,,0,,,,1,749.0,,True,6.8,,,,,,,,,,,,
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,,,75.6,,,,,,0.0,,,,,,,,,,,20,749.0,,,13.0,,,,4.0,,,,,,,,
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,44.4,,,юго-восточный,,,1.0,,,,,,,,,,,20,749.0,,,18.2,,True,,7.0,,,,,,,,
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,39.8,,,юго-восточный,,,1.0,,,,,,,,,,,20,748.0,,,19.2,,,,7.0,,,,,,,,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,45.3,,,восточный,,19.6,1.0,,0,,,,,,,,,20,749.0,,,18.0,,,,6.0,,,,,,,,
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,,,,,,67.0,,,восточный,,,1.0,,,,,,,,,,,20,748.0,,,13.2,,,,7.0,,,,,,,,
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,74.8,,,восточный,,,1.0,,,,,,,,,,,20,748.0,,,11.2,,,,7.0,,,,,,,,
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,71.3,,,восточный,,,1.0,,,,,,,,,,,20,748.0,,,11.3,,,,6.0,,,,,,,,
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,66.2,,10.8,восточный,,,1.0,,0,,,,,0,,,,20,747.0,,,11.9,,,,7.0,,,,,,,,
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,,46.4,,,восточный,,,1.0,,,,,,,,,,,20,747.0,,,17.4,,,,9.0,,,,,,,,
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,37.0,,,восточный,,,2.0,,,,,,,,,,,20,746.0,,,21.7,,,,7.0,,,,,,,,
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,39.9,,,восточный,,,1.0,,,,,,,,,,,20,746.0,,,23.4,,,,7.0,,,,,,,,
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,43.7,,,юго-восточный,,24.8,1.0,,0,,,,,,,,,20,746.0,,,22.0,,,,7.0,,,,,,,,
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,,59.1,,,восточный,,,1.0,,,,,,,,,,,20,746.0,,,17.8,,,,6.0,,,,,,,,
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,61.2,,,восточный,,,1.0,,,,,,,,,,,20,746.0,,,16.8,,,,7.0,,,,,,,,
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,62.4,,,юго-восточный,,,1.0,,,,,,,,,,,20,745.0,,,14.5,,,,7.0,,,,,,,,
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,76.2,,12.8,,,,0.0,,0,,,,,0,,,,20,745.0,,,13.1,,,,10.0,,,,,,,,
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,,56.7,,,южный,,,1.0,,,,,,,,,,,20,745.0,,,20.7,,,,10.0,,,,,,,,
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,33.7,,,,,,0.0,,,,,,,,,,,20,744.0,,,25.2,,,,2.0,,,,,,,,
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,30.6,,,восточный,,,1.0,,,,,,,,,,,20,743.0,,,27.4,,,,1.0,,,,,,,,
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,33.4,,,,,27.6,0.0,,0,,,,,,,,,20,743.0,,,26.6,,,,1.0,,,,,,,,
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,,,,,61.2,,,,,,0.0,,,,,,,,,,,20,743.0,,,20.1,,,,0.0,,,,,,,,
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,75.9,,,северо-восточный,,,1.0,,,,,,,,,,,20,742.0,,,17.7,,,,2.0,,,,,,,,
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,95.0,,,северный,,,1.0,,,,,,,,,,,20,742.0,,,14.8,,True,,4.0,,,,,,,,
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,72.0,,14.5,северо-восточный,,,1.0,,0.1,,,,,0.1,,,,20,742.0,,,17.7,,True,,7.0,,,,,,,,
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,63.0,,,,,,0.0,,,,,,,,,,,20,741.0,,,22.7,,,,7.0,,,,,,,,
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,46.8,,,западный,,,1.0,,,,,,,,,,,20,741.0,,,26.8,,True,,7.0,,,,,,,,
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,44.0,,,северо-западный,,,1.0,,,,,,,,,,,20,741.0,,,26.1,,,,6.0,,,,,,,,
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,,,,,True,50.7,,,северный,,28.2,1.0,,менее 0.1,,,,,,,,,20,742.0,,,22.1,,,,9.0,,,,,,,,
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,,,,,,,72.1,,,,,,0.0,,,,,,,,,,,20,742.0,,,17.8,,True,,1.0,,,,,,,,
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,94.4,,,,,,0.0,,,,,,,,,,,20,743.0,,,16.0,,True,,0.0,,,,,,,,
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,95.6,,,южный,,,1.0,,,,,,,,,,,20,742.0,,,14.2,,,,1.0,,,,,,,,
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,95.6,,13.2,,,,0.0,,0,,,,,менее 0.1,,,,20,743.0,,,14.4,,,,10.0,,,,,,,,
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,63.3,,,восточный,,,1.0,,,,,,,,,,,20,743.0,,,22.0,,,,2.0,,,,,,,,
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,43.2,,,южный,,,1.0,,,,,,,,,,,20,742.0,,,25.5,,,,10.0,,,,,,,,
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,38.8,,,юго-западный,,,1.0,,,,,,,,,,,20,742.0,,,26.9,,,,7.0,,,,,,,,
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,,,,,,,31.5,,,юго-западный,,27.3,1.0,,0,,,,,,,,,20,742.0,,,26.8,,,,2.0,,,,,,,,
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,,,,,,,66.7,,,,,,0.0,,,,,,,,,,,20,743.0,,,18.3,,,,2.0,,,,,,,,
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,73.0,,,,,,0.0,,,,,,,,,,,20,743.0,,,15.2,,,,0.0,,,,,,,,
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,91.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,742.0,,,12.3,,,,6.0,,,,,,,,
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,84.9,,11.8,,,,0.0,,0,,,,,0,,,,20,742.0,,,14.1,,,,6.0,,,,,,,,
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,,,,,45.8,,,юго-восточный,,,1.0,,,,,,,,,,,20,742.0,,,24.0,,,,2.0,,,,,,,,
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,45.5,,,восточный,,,1.0,,,,,,,,,,,20,741.0,,,26.3,,,,10.0,,,,,,,,
1593162000,"Пятница, 26 июня
09:00 (UTC)",True,10.0,,,,,,,,95.0,,,восточный,,,2.0,,,,,,,,,,,20,742.0,,,15.9,,,,10.0,,,,,,,,
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,,,,,True,86.5,,,западный,,28.7,1.0,,13,,,,,,,,,20,742.0,,,19.1,,,,10.0,,,,,,,,
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,,,,,,95.6,,,северо-восточный,,,1.0,,,,,,,,,,,20,741.0,,,16.1,,True,,10.0,,,,,,,,
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,95.6,,,,,,0.0,,,,,,,,,,,20,740.0,,,15.2,,True,,6.0,,,,,,,,
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,95.6,,,северо-восточный,,,1.0,,,,,,,,,,,20,739.0,,,14.2,,,,2.0,,,,,,,,
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,95.0,,13.5,северо-восточный,,,2.0,,5,,,,,17,,,,20,738.0,,,15.1,,,,0.0,,,,,,,,
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,,,,,60.5,,,,,,0.0,,,,,,,,,,,20,737.0,,,24.0,,,,0.0,,,,,,,,
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,40.9,,,восточный,,,1.0,,,,,,,,,,,20,737.0,,,28.1,,,,0.0,,,,,,,,
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,33.5,,,восточный,,,1.0,,,,,,,,,,,20,736.0,,,30.0,,,,2.0,,,,,,,,
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,,,,,,,40.1,,,восточный,,30.7,1.0,,0,,,,,,,,,20,735.0,,,29.0,,,,10.0,,,,,,,,
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,,,,,,59.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,735.0,,,23.3,,,,10.0,,,,,,,,
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,66.5,,,северо-восточный,,,1.0,,,,,,,,,,,20,735.0,,,21.5,,,,10.0,,,,,,,,
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,61.5,,,восточный,,,1.0,,,,,,,,,,,20,735.0,,,21.4,,,,10.0,,,,,,,,
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,52.9,,18.4,юго-восточный,,,1.0,,0,,,,,0,,,,20,737.0,,,21.6,,,,10.0,,,,,,,,
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,,,,,,54.8,,,северный,,,1.0,,,,,,,,,,,20,738.0,,,21.9,,,,10.0,,,,,,,,
