timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь со снегом,Ливневый дождь,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый",Снег умеренный непрерывный,"Относительная влажность, %",Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Снег,Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,18.6,,,84.3,,,True,юго-восточный,,10.0,,,,1
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,741.0,,,,20.7,,,71.2,,,True,северо-восточный,,10.0,,,,1
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,739.0,,,,23.1,,,62.7,,,True,восточный,,7.0,,,,2
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,,,0.3,,,,,,,10.0,737.0,,,,24.2,,,65.0,,,,восточный,,10.0,,,24.4,2
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,11.0,,,,,,True,,,,10.0,737.0,,,,19.9,,,85.0,,,,западный,,10.0,,,,2
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,10.0,,,,,,True,,,,10.0,737.0,,,,18.2,,,95.1,,,,юго-восточный,,10.0,,,,1
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,738.0,,,,17.9,,,90.4,,,True,юго-западный,,10.0,,,,3
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,2,,,,3,,,10.0,740.0,,,,15.9,,,86.8,,15.9,,юго-западный,,10.0,,,,2
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,11.0,,,,,,,,,,10.0,742.0,,,,17.4,,,72.9,,,,западный,,10.0,,,,3
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,19.7,,,61.9,,,,западный,,10.0,,,,2
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,21.9,,,54.1,,,,западный,,5.0,,,,3
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,744.0,,,,21.5,,,50.5,,,,западный,,1.0,,,22.5,1
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,15.4,,,77.6,,,,,,0.0,,,,0
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,15.7,,,81.3,,,,восточный,,0.0,,,,1
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,True,,,,10.0,745.0,,,,15.7,,,80.2,,,,восточный,,7.0,,,,2
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,менее 0.1,,,,менее 0.1,,,10.0,746.0,,,,17.5,,,76.9,,13.9,,,,10.0,,,,0
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,19.8,,,67.0,,,,восточный,,10.0,,,,1
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,22.8,,,54.3,,,,восточный,,10.0,,,,1
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,23.4,,,49.7,,,,восточный,,10.0,,,,1
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,748.0,,,,21.6,,,56.5,,,,северо-восточный,,10.0,,,24.0,2
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,18.2,,,73.6,,,True,северный,,10.0,,,,1
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,16.9,,,83.6,,,,северный,,10.0,,,,1
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,15.7,,,90.2,,,True,северный,,10.0,,,,1
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,0.3,,,,0.3,,,10.0,748.0,,,,15.8,,,82.9,,15.3,,северный,,10.0,,,,1
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,True,10.0,748.0,,,,16.1,,,81.3,,,,северный,,10.0,,,,2
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,12.0,,,,,,,,,True,10.0,747.0,,,,16.0,,,79.7,,,,северный,,10.0,,,,3
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,13.0,,,,,,,,,True,10.0,747.0,,,,15.6,,,89.0,,,,северный,,10.0,,,,3
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,12.0,,,2,,,True,,,,10.0,748.0,,,,16.2,,,83.5,,,,северный,,10.0,,,16.6,3
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,10.0,,,,,,,,,,10.0,748.0,,,,16.5,,,86.3,,,True,северный,,10.0,,,,1
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,10.0,,,,,,,,,,10.0,748.0,,,,16.5,,,86.8,,,,северо-восточный,,7.0,,,,1
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,16.5,,,88.0,,,,северный,,7.0,,,,2
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,0,,,,2,,,10.0,748.0,,,,18.0,,,83.2,,16.1,,северо-восточный,,7.0,,,,2
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,23.4,,,65.6,,,,северо-восточный,,7.0,,,,2
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,29.2,,,45.7,,,,северо-восточный,,6.0,,,,3
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,32.4,,,31.0,,,,восточный,,2.0,,,,3
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,748.0,,,,31.2,,,32.1,,,,северо-восточный,,2.0,,,32.4,2
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,28.1,,,42.6,,,,северо-восточный,,2.0,,,,2
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,25.4,,,62.4,,,,северо-восточный,,0.0,,,,2
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,22.6,,,75.7,,,,северо-западный,,0.0,,,,1
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,750.0,,,,23.2,,,75.8,,20.7,,северо-западный,,1.0,,,,1
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,26.9,,,60.8,,,,северо-восточный,,6.0,,,,2
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,31.5,,,37.1,,,,северный,,4.0,,,,2
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,33.4,,,24.0,,,,восточный,,4.0,,,,3
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,749.0,,,,32.1,,,25.7,,,,северо-восточный,,2.0,,,33.4,2
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,28.7,,,31.8,,,,восточный,,0.0,,,,1
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,22.5,,,54.9,,,,западный,,0.0,,,,1
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,21.4,,,59.1,,,,северо-западный,,0.0,,,,1
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,748.0,,,,22.6,,,62.2,,18.3,,северо-западный,,6.0,,,,1
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,26.4,,,57.0,,,,западный,,7.0,,,,2
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,30.5,,,43.2,,,,северо-западный,,9.0,,,,3
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,30.1,,,39.4,,,True,северо-западный,,9.0,,,,2
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,4,,,,,,,10.0,748.0,,,,20.9,,,80.9,,,,северный,,10.0,True,,32.2,1
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,20.9,,,76.4,,,True,северный,,2.0,,,,1
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,19.7,,,82.8,,,,северо-западный,,0.0,,,,1
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,18.4,,,78.5,,,,северный,,0.0,,,,1
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,0.3,,,,4,,,10.0,747.0,,,,17.6,,,76.9,,17.1,,северный,,2.0,,,,2
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,20.6,,,61.7,,,,северный,,4.0,,,,2
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,22.2,,,50.0,,,,северный,,7.0,,,,3
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,745.0,,,,23.0,,,42.8,,,,северный,,6.0,,,,3
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,745.0,,,,21.4,,,46.9,,,,северный,,7.0,,,23.7,2
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,19.5,,,54.5,,,,северо-западный,,7.0,,,,1
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,17.5,,,64.3,,,,северо-западный,,7.0,,,,1
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,16.3,,,73.7,,,,северо-западный,,7.0,,,,1
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,743.0,,,,15.8,,,80.2,,15.6,,северо-западный,,7.0,,,,2
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,19.3,,,61.8,,,,северо-западный,,6.0,,,,3
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,11.0,,,,,,,,,,10.0,742.0,,,,22.0,,,38.2,,,,северо-западный,,7.0,,,,4
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,12.0,,,,,,,,,,10.0,742.0,,,,21.9,,,38.7,,,,северо-западный,,7.0,,,,3
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,10.0,,,0,,,,,,,10.0,742.0,,,,21.5,,,36.0,,,,северный,,7.0,,,23.6,2
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,10.0,,,,,,,,,,10.0,742.0,,,,19.4,,,47.0,,,,северный,,4.0,,,,1
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,17.4,,,62.2,,,,северо-западный,,0.0,,,,2
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,15.8,,,75.6,,,,северо-западный,,0.0,,,,2
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,743.0,,,,15.9,,,77.1,,15.0,,северо-западный,,4.0,,,,2
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,10.0,,,,,,,,,,10.0,743.0,,,,18.6,,,55.8,,,,северо-западный,,6.0,,,,4
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,12.0,,,,,,,,,,10.0,743.0,,,,19.7,,,40.5,,,,северо-западный,,7.0,,,,3
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,12.0,,,,,,,,,,10.0,743.0,,,,20.4,,,37.7,,,,северо-западный,,5.0,,,,4
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,12.0,,,0,,,,,,,10.0,744.0,,,,19.5,,,41.5,,,,северо-западный,,2.0,,,20.9,3
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,16.5,,,56.0,,,,западный,,0.0,,,,1
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,14.6,,,65.0,,,,северо-западный,,0.0,,,,1
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,13.7,,,72.7,,,,северо-западный,,6.0,,,,1
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,746.0,,,,14.7,,,75.4,,13.4,,северо-западный,,7.0,,,,2
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,18.6,,,59.2,,,,северо-западный,,1.0,,,,2
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,21.9,,,37.6,,,,северо-западный,,4.0,,,,2
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,745.0,,,,23.4,,,33.4,,,,северо-западный,,1.0,,,,3
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,745.0,,,,22.5,,,35.8,,,,северо-западный,,0.0,,,24.1,3
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,17.0,,,54.3,,,,,,0.0,,,,0
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,16.3,,,55.6,,,,,,0.0,,,,0
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,11.4,,,79.1,,,,,,0.0,,,,0
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,746.0,,,,15.9,,,71.7,,11.1,,,,7.0,,,,0
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,21.4,,,41.0,,,,западный,,7.0,,,,1
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,23.8,,,35.6,,,,западный,,7.0,,,,3
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,23.5,,,40.5,,,,западный,,10.0,,,,1
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,745.0,,,,22.6,,,46.0,,,,,,7.0,,,24.5,0
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,21.0,,,45.8,,,,северо-восточный,,6.0,,,,1
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,19.8,,,49.4,,,,северо-восточный,,4.0,,,,1
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,18.2,,,53.8,,,,восточный,,7.0,,,,3
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,743.0,,,,16.7,,,58.0,,16.5,,восточный,,7.0,,,,3
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,18.0,,,54.9,,,,восточный,,10.0,,,,3
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,21.0,,,48.1,,,True,северо-восточный,,9.0,,,,1
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,741.0,,,,23.7,,,39.2,,,True,восточный,,9.0,,,,2
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,3,,,,,,,10.0,741.0,,,,18.1,,,74.5,,,,южный,,7.0,True,,25.3,1
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,741.0,,,,18.1,,,73.5,,,True,восточный,,7.0,,,,2
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,741.0,,,,17.5,,,78.4,,,,восточный,,10.0,,,,1
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,14.2,,,95.6,,,,,,7.0,,,,0
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,0,,,,3,True,,4.0,740.0,,,,14.9,,,96.2,,13.5,,,,7.0,,,,0
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,17.6,,,79.9,,,,западный,,5.0,,,,2
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,21.1,,,49.4,,,,юго-западный,,2.0,,,,2
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,,True,10.0,739.0,,,,20.6,,,53.0,,,,юго-западный,,10.0,,,,1
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,3,,,,,,,10.0,739.0,,,,17.7,,,73.0,,,True,западный,,9.0,,,22.3,2
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,16.6,,,83.5,,,True,,,7.0,,,,0
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,739.0,True,,,14.5,,,96.8,,,,западный,,10.0,,,,2
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,739.0,,,,13.7,,,96.2,,,True,,,10.0,,,,0
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,9,,,,12,,,10.0,739.0,,,,13.7,,,95.5,,13.4,,северо-западный,,10.0,,,,1
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,15.1,,,90.2,,,,,,10.0,,,,0
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,18.2,,,71.2,,,,западный,,7.0,,,,3
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,17.9,,,75.4,,,True,северо-западный,,10.0,,,,3
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,3,,,,,,True,10.0,740.0,,,,16.0,,,85.1,,,,северо-западный,,10.0,,,18.9,2
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,741.0,,,,14.2,,,91.3,,,True,северо-западный,,10.0,,,,2
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,14.0,,,91.9,,,,северо-западный,,10.0,,,,1
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,14.0,,,93.7,,,True,западный,,10.0,,,,1
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,9,,,,12,,,10.0,740.0,,,,14.3,,,91.9,,13.8,,северный,,10.0,,,,1
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,True,10.0,741.0,,,,13.6,,,96.2,,13.7,,северо-западный,,10.0,,,,2
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,True,,,,10.0,742.0,,,,14.0,,,94.9,,,,северо-западный,,10.0,,,,2
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,14.1,,,88.3,,,True,северо-западный,,10.0,,,,3
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,4,,,,,,,10.0,743.0,,,,14.0,,,88.3,,,,северо-западный,,10.0,,,14.8,1
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,13.6,,,87.1,,,,западный,,7.0,,,,2
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,12.0,,,94.9,,,,западный,,2.0,,,,2
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,11.8,,,96.1,,,,западный,,6.0,,,,1
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,менее 0.1,,,,4,,,10.0,742.0,,,,13.4,,,91.8,,11.3,True,западный,,7.0,,,,2
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,741.0,,,,17.9,,,62.3,,,True,западный,,7.0,,,,3
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,16.8,,,65.9,,,,юго-западный,,10.0,,,,2
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,739.0,,,,17.0,,,77.8,,,,западный,,10.0,,,,2
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,менее 0.1,,,,,,,10.0,739.0,,,,17.6,,,79.4,,,True,западный,,4.0,,,19.0,3
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,740.0,,,,15.5,,,80.7,,,True,северо-западный,,4.0,,,,2
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,10.0,,,,,,,,,,50.0,740.0,,,,13.5,,,79.9,,,,северо-западный,,6.0,,,,3
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,12.0,,,,,,,,,,10.0,741.0,,,,12.8,,,73.1,,,,северо-западный,,7.0,,,,3
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,10.0,,,0,,,,менее 0.1,,,10.0,742.0,,,,12.4,,,79.7,,11.8,,западный,,4.0,,,,2
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,11.0,,,,,,,,,,10.0,743.0,,,,14.5,,,54.3,,,,северо-западный,,5.0,,,,5
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,11.0,,,,,,,,,,10.0,743.0,,,,16.9,,,45.0,,,,северо-западный,,7.0,,,,3
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,743.0,,,,18.8,,,38.0,,,,северо-западный,,7.0,,,,3
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,744.0,,,,17.5,,,48.1,,,,западный,,7.0,,,19.4,2
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,13.8,,,66.6,,,,западный,,2.0,,,,1
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,12.3,,,76.0,,,,западный,,7.0,,,,1
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,12.6,,,78.7,,,,западный,,10.0,,,,1
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,745.0,,,,13.8,,,77.3,,10.1,,западный,,2.0,,,,1
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,16.8,,,49.2,,,,северо-западный,,2.0,,,,2
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,18.5,,,36.1,,,,северо-западный,,2.0,,,,3
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,18.5,,,38.2,,,,северо-западный,,7.0,,,,3
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,745.0,,,,17.3,,,47.4,,,,западный,,9.0,,,19.8,2
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,12.5,,,71.1,,,,западный,,0.0,,,,1
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,8.1,,,93.4,,,,,,0.0,,,,0
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,8.2,,,87.2,,,,,,0.0,,,,0
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,0,,,,0,,,10.0,747.0,,,,10.4,,,94.8,,7.2,,западный,,0.0,,,,1
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,15.6,,,62.2,,,,северо-западный,,2.0,,,,2
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,18.4,,,43.0,,,,северо-западный,,4.0,,,,2
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,19.4,,,42.1,,,,западный,,4.0,,,,3
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,,0,,,,,,,10.0,746.0,,,,18.3,,,47.6,,,,северо-западный,,2.0,,,19.9,2
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,12.5,,,70.1,,,,западный,,0.0,,,,1
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,8.9,,,90.3,,,,,,0.0,,,,0
