timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Дождь (незамерзающий) слабый с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1591682400,"Вторник, 9 июня
06:00 (UTC)",,11.0,,,,,,,,,,50.0,711.0,,,,28.9,,30.2,,,восточный,0.0,,,1.0
1591693200,"Вторник, 9 июня
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,30.9,,28.8,,,восточный,2.0,,,2.0
1591704000,"Вторник, 9 июня
12:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,32.6,,18.7,,,восточный,6.0,,,3.0
1591714800,"Вторник, 9 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,711.0,,,,30.0,,23.1,,,юго-восточный,9.0,,32.7,3.0
1591725600,"Вторник, 9 июня
18:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,25.6,,37.9,,,южный,9.0,,,1.0
1591736400,"Вторник, 9 июня
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,20.2,,68.4,,,юго-восточный,4.0,,,1.0
1591747200,"Среда, 10 июня
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,20.5,,47.6,,,южный,7.0,,,4.0
1591758000,"Среда, 10 июня
03:00 (UTC)",,,,0,,,0,,,,,50.0,711.0,,,,19.8,,45.5,19.4,,южный,9.0,,,4.0
1591768800,"Среда, 10 июня
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,28.1,,29.8,,,северо-восточный,7.0,,,2.0
1591779600,"Среда, 10 июня
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,31.4,,26.7,,,северный,10.0,,,1.0
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,30.4,,28.3,,,восточный,10.0,,,2.0
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,менее 0.1,,,,,True,,,10.0,711.0,,,,25.0,,44.8,,,южный,10.0,,33.4,4.0
1591812000,"Среда, 10 июня
18:00 (UTC)",,11.0,,,,,,,,,,4.0,710.0,,,,22.6,,51.1,,True,южный,7.0,,,4.0
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,18.4,,70.3,,,юго-восточный,0.0,,,1.0
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,18.8,,62.1,,,южный,0.0,,,4.0
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,менее 0.1,,,менее 0.1,,,,,50.0,709.0,,,,19.4,,56.4,16.9,,южный,7.0,,,3.0
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,,,50.0,708.0,,,,28.3,,29.6,,,южный,2.0,,,2.0
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,32.0,,25.8,,,восточный,7.0,,,3.0
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,31.7,,27.0,,,восточный,10.0,,,3.0
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,0,,,,,,,,10.0,706.0,,,,31.0,,30.2,,,восточный,10.0,,34.4,2.0
1591898400,"Четверг, 11 июня
18:00 (UTC)",,11.0,,,,,,,,,,4.0,707.0,,,,24.5,,37.3,,,западный,7.0,,,6.0
1591909200,"Четверг, 11 июня
21:00 (UTC)",,13.0,,,,,,,,,,4.0,707.0,,,,21.8,,49.9,,,юго-восточный,4.0,,,3.0
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,,4.0,706.0,,,,20.2,,52.9,,,южный,2.0,,,4.0
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,0,,,0,,,,,20.0,706.0,,,,20.5,,49.9,18.9,,южный,2.0,,,1.0
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,,20.0,706.0,,,,27.8,,31.5,,,западный,5.0,,,1.0
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,20.0,706.0,,,,29.7,,30.2,,,северо-западный,6.0,,,4.0
1591963200,"Пятница, 12 июня
12:00 (UTC)",True,,,,,,,,,,,10.0,707.0,,,,23.5,,58.9,,,юго-западный,10.0,,,5.0
1591974000,"Пятница, 12 июня
15:00 (UTC)",,12.0,,3,,,,,,,,10.0,708.0,,,,17.7,,83.1,,,южный,10.0,True,29.9,1.0
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,18.9,,59.3,,True,юго-западный,10.0,,,1.0
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,17.9,,69.7,,,восточный,10.0,,,2.0
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,16.2,,91.4,,True,западный,10.0,,,1.0
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,0.5,,,4,,,,,20.0,708.0,,,,17.8,,75.9,15.2,,,5.0,,,0.0
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,20.8,,69.0,,,северо-западный,10.0,,,1.0
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,24.1,,54.3,,,северо-восточный,10.0,,,2.0
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,True,,,,,,20.0,706.0,,,,22.8,,61.0,,,южный,10.0,,,5.0
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,0.3,,,,,,,,20.0,707.0,,,,25.0,,52.4,,,северный,9.0,,26.4,3.0
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,20.0,,71.1,,,северный,10.0,,,1.0
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,17.5,,81.5,,,,2.0,,,0.0
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,16.2,,93.8,,,,2.0,,,0.0
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,0,,,0.3,,,,,10.0,709.0,,,,16.9,,91.5,15.3,,юго-восточный,10.0,,,1.0
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,,,10.0,709.0,,,,19.9,,80.8,,,северо-западный,10.0,,,2.0
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,,,20.0,709.0,,,,24.7,,56.2,,,северный,7.0,,,3.0
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,,,,,,,,,20.0,709.0,,,,25.8,,49.0,,,северо-восточный,10.0,,,2.0
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",True,11.0,,3,,,,,,,,10.0,710.0,,,,21.2,,84.6,,,западный,10.0,,26.9,6.0
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,15.0,,,,,,,,,,4.0,711.0,,,,18.4,,94.5,,,южный,10.0,True,,2.0
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,18.4,,93.3,,,южный,10.0,,,3.0
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,16.2,,96.2,,,,6.0,,,0.0
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,15,,,18,,,,,20.0,711.0,,,,17.7,,67.9,16.0,,юго-западный,10.0,,,2.0
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,22.4,,53.8,,,юго-западный,10.0,,,1.0
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,27.0,,39.8,,,восточный,7.0,,,1.0
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,11.0,,,,,,,,,,20.0,711.0,,,,25.6,,42.1,,,северный,7.0,True,,2.0
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,менее 0.1,,,,,,,,20.0,711.0,,,,24.1,,59.8,,,северный,10.0,,27.4,5.0
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,19.6,,75.2,,,,2.0,,,0.0
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,17.6,,90.3,,,северо-западный,0.0,,,1.0
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,16.4,,90.8,,,юго-восточный,0.0,,,1.0
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,0,,,менее 0.1,,,,,20.0,711.0,,,,18.0,,67.1,14.9,,юго-восточный,7.0,,,2.0
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,23.5,,52.0,,,северо-восточный,10.0,,,1.0
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,27.7,,44.4,,,северный,7.0,,,3.0
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,29.1,,41.5,,,восточный,10.0,,,3.0
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,710.0,,,,27.9,,42.8,,,северо-восточный,10.0,,29.8,2.0
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,23.5,,33.2,,,южный,10.0,,,1.0
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,18.9,,55.5,,,южный,10.0,,,1.0
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,18.9,,52.9,,,южный,10.0,,,3.0
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,0,,,0,,,,,20.0,711.0,,,,19.3,,56.0,16.9,,южный,10.0,,,2.0
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,22.3,,62.5,,,западный,10.0,,,3.0
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,True,,,,,,20.0,711.0,,,,24.2,,61.0,,,северный,10.0,,,4.0
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,,10.0,711.0,,,,24.0,,62.1,,True,северо-восточный,10.0,,,4.0
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,0,,,,,,,,10.0,711.0,,,,23.3,,57.3,,,восточный,10.0,,26.1,2.0
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,True,,,,,,4.0,711.0,,,,18.8,,91.0,,,юго-западный,10.0,,,1.0
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,16.8,,96.9,,,,7.0,,,0.0
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,16.2,,97.5,,,южный,5.0,,,1.0
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,1,,,1,,,,,20.0,,,,,17.3,,89.7,15.1,,восточный,9.0,,,1.0
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,50.0,708.0,,,,23.8,,47.9,,,северо-восточный,2.0,,,2.0
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,25.6,,49.6,,,восточный,10.0,,,2.0
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,26.2,,50.8,,,восточный,5.0,,,4.0
1592492400,"Четверг, 18 июня
15:00 (UTC)",True,10.0,,2,,,,,,,,10.0,709.0,,,,18.3,,92.7,,,южный,10.0,,27.2,2.0
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,18.0,,87.0,,True,восточный,6.0,,,2.0
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,15.7,,90.8,,,южный,10.0,,,2.0
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,16.0,,85.7,,,южный,10.0,,,2.0
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,0.3,,,2,,,,,20.0,708.0,,,,16.8,,79.8,15.2,,южный,10.0,,,1.0
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,21.1,,63.9,,,юго-восточный,10.0,,,1.0
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,24.7,,50.0,,,северо-западный,10.0,,,2.0
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,26.0,,49.4,,,восточный,7.0,,,3.0
1592578800,"Пятница, 19 июня
15:00 (UTC)",,11.0,,0,,,,,,,,10.0,708.0,,,,20.4,,68.9,,,юго-западный,10.0,,26.3,1.0
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,19.4,,68.2,,,,5.0,,,0.0
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,16.6,,89.7,,,северный,0.0,,,1.0
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,17.4,,88.0,,,,10.0,,,0.0
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,0.3,,,0.3,,True,,,20.0,707.0,,,,17.6,,90.3,16.5,,западный,10.0,,,1.0
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,21.1,,66.8,,True,северный,10.0,,,3.0
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,24.8,,52.4,,,северный,10.0,,,2.0
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,24.7,,53.7,,,северо-западный,10.0,,,4.0
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,0.3,,,,,,,,10.0,708.0,,,True,23.9,,57.1,,,северо-западный,10.0,,25.7,2.0
1592676000,"Суббота, 20 июня
18:00 (UTC)",,12.0,,,,,,,True,,,4.0,708.0,,,,15.8,,93.8,,,южный,10.0,,,3.0
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,15.4,,92.6,,True,,10.0,,,0.0
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,16.6,,81.9,,True,южный,10.0,,,3.0
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,11,,,11,,,,,20.0,708.0,,,,16.4,,84.6,14.7,,южный,10.0,,,1.0
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,20.9,,65.5,,,северный,10.0,,,1.0
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,24.1,,57.9,,,северный,9.0,,,2.0
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,,,10.0,707.0,,,,25.2,,50.8,,,восточный,10.0,,,2.0
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,12.0,,0,,,,,,,,20.0,708.0,,,,18.1,,72.6,,True,западный,10.0,,25.6,2.0
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,17.8,,78.9,,True,юго-западный,10.0,,,2.0
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,17.5,,85.3,,,юго-западный,10.0,,,1.0
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,16.7,,80.3,,,южный,6.0,,,1.0
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,0,,,0,,,,,50.0,709.0,,,,18.5,,71.2,15.7,,южный,9.0,,,1.0
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,22.5,,57.9,,,северо-восточный,5.0,,,2.0
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,24.6,,50.3,,,северо-восточный,4.0,,,2.0
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,26.1,,44.9,,,северо-восточный,10.0,,,1.0
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,710.0,,,,25.8,,46.9,,,юго-восточный,10.0,,26.8,1.0
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,True,21.2,,71.3,,,,10.0,,,0.0
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,18.7,,87.6,,True,южный,4.0,,,1.0
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,15.9,,93.2,,True,,0.0,,,0.0
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,0,,,0,,,,,50.0,711.0,,,,18.1,,68.9,15.2,,южный,2.0,,,3.0
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,,50.0,712.0,,,,24.1,,51.9,,,юго-восточный,0.0,,,1.0
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,,50.0,711.0,,,,28.1,,38.6,,,восточный,2.0,,,1.0
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,,,50.0,711.0,,,,30.3,,31.4,,,юго-восточный,0.0,,,3.0
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,710.0,,,,29.8,,31.3,,,восточный,2.0,,30.7,2.0
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,24.9,,51.1,,,южный,7.0,,,2.0
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,20.4,,60.9,,,южный,0.0,,,1.0
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,18.2,,69.3,,,южный,0.0,,,2.0
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,0,,,0,,,,,20.0,711.0,,,,21.0,,57.5,18.1,,юго-восточный,2.0,,,1.0
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,27.8,,40.6,,,южный,2.0,,,2.0
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,31.6,,25.0,,,восточный,10.0,,,2.0
1593000000,"Среда, 24 июня
12:00 (UTC)",,10.0,,,,,,,,,,20.0,710.0,,,,28.8,,44.7,,,северо-западный,10.0,,,6.0
1593010800,"Среда, 24 июня
15:00 (UTC)",,16.0,,0.8,,,,,,,,20.0,713.0,,,,20.7,,71.7,,True,юго-восточный,10.0,,32.2,2.0
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,19.6,,66.5,,True,юго-западный,10.0,,,3.0
1593032400,"Среда, 24 июня
21:00 (UTC)",,11.0,,,,,,,,,,4.0,713.0,,,,19.8,,61.5,,,северо-восточный,10.0,,,1.0
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,17.8,,65.7,,,юго-западный,10.0,,,3.0
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,0.3,,,1,,,,,20.0,714.0,,,,18.6,,64.2,17.6,,юго-западный,9.0,,,1.0
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,21.0,,66.4,,,северо-западный,7.0,,,3.0
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,,20.0,715.0,,,,22.5,,58.6,,,северо-западный,10.0,,,6.0
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,,,,,,,,,20.0,715.0,,,,24.6,,45.6,,,северо-западный,9.0,,,6.0
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,716.0,,,,23.9,,40.0,,,северный,7.0,,25.6,3.0
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,18.8,,60.5,,,юго-западный,2.0,,,1.0
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,15.9,,77.6,,,юго-западный,2.0,,,1.0
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,13.2,,90.0,,,западный,2.0,,,1.0
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,0,,,0,,,,,50.0,716.0,,,,16.5,,69.5,12.3,,юго-восточный,2.0,,,3.0
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,,50.0,717.0,,,,21.5,,37.8,,,юго-восточный,0.0,,,3.0
1593162000,"Пятница, 26 июня
09:00 (UTC)",,12.0,,,,,,,,,,50.0,716.0,,,,24.2,,32.1,,,восточный,1.0,,,5.0
1593172800,"Пятница, 26 июня
12:00 (UTC)",,12.0,,,,,,,,,,50.0,715.0,,,,25.8,,29.3,,,восточный,1.0,,,5.0
1593183600,"Пятница, 26 июня
15:00 (UTC)",,11.0,,0,,,,,,,,20.0,715.0,,,,25.3,,29.2,,,восточный,0.0,,26.2,4.0
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,,4.0,715.0,,,,21.1,,38.2,,,восточный,0.0,,,2.0
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,,4.0,715.0,,,,21.1,,38.2,,,,0.0,,,0.0
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,,,4.0,715.0,,,,15.3,,45.2,,,восточный,0.0,,,2.0
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,0,,,0,,,,,20.0,715.0,,,,15.0,,60.8,13.5,,восточный,0.0,,,3.0
1593237600,"Суббота, 27 июня
06:00 (UTC)",,11.0,,,,,,,,,,20.0,715.0,,,,22.4,,28.6,,,восточный,2.0,,,6.0
1593248400,"Суббота, 27 июня
09:00 (UTC)",,15.0,,,,,,,,,,20.0,715.0,,,,24.5,,26.1,,,восточный,2.0,,,6.0
1593259200,"Суббота, 27 июня
12:00 (UTC)",,14.0,,,,,,,,,,20.0,714.0,,,,25.7,,24.3,,,восточный,2.0,,,5.0
1593270000,"Суббота, 27 июня
15:00 (UTC)",,12.0,,0,,,,,,,,20.0,713.0,,,,24.9,,25.8,,,восточный,1.0,,26.0,4.0
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,20.5,,38.8,,,восточный,2.0,,,1.0
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,16.8,,53.1,,,юго-восточный,0.0,,,3.0
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,12.4,,74.5,,,южный,0.0,,,1.0
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,0,,,0,,,,,50.0,713.0,,,,13.7,,76.3,10.0,,северный,0.0,,,1.0
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,,50.0,713.0,,,,22.3,,30.6,,,восточный,0.0,,,3.0
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,,,,,,,,,50.0,712.0,,,,26.7,,21.2,,,восточный,0.0,,,4.0
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,27.7,,20.0,,,восточный,0.0,,,4.0
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,712.0,,,,27.3,,19.2,,,восточный,0.0,,28.2,2.0
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,19.1,,40.0,,,южный,0.0,,,1.0
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,14.5,,59.9,,,западный,0.0,,,1.0
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,12.7,,70.1,,,южный,0.0,,,1.0
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,0,,,0,,,,,50.0,710.0,,,,17.0,,58.9,11.8,,южный,0.0,,,2.0
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,,,50.0,709.0,,,,25.0,,35.3,,,восточный,0.0,,,1.0
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,,,50.0,709.0,,,,29.5,,13.1,,,восточный,0.0,,,1.0
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,30.7,,14.2,,,северный,1.0,,,2.0
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,708.0,,,,29.4,,18.4,,,западный,1.0,,31.0,3.0
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,23.9,,31.1,,,западный,2.0,,,2.0
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,19.9,,44.9,,,южный,7.0,,,1.0
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,16.1,,61.1,,,южный,4.0,,,1.0
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,0,,,0,,,,,50.0,709.0,,,,18.0,,57.9,14.8,,южный,1.0,,,1.0
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,,50.0,709.0,,,,25.9,,36.2,,,северо-восточный,2.0,,,1.0
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,27.6,,27.7,,,северный,6.0,,,2.0
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,31.4,,22.7,,,северо-восточный,7.0,,,2.0
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,0,,,,,,,,20.0,709.0,,,,27.7,,31.1,,,восточный,10.0,,31.5,2.0
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,22.0,,55.5,,True,южный,7.0,,,4.0
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,18.3,,68.9,,,северо-западный,0.0,,,1.0
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,18.5,,64.6,,,южный,0.0,,,2.0
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,2,,,2,,,,,20.0,711.0,,,,19.4,,59.8,17.1,,южный,0.0,,,1.0
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,25.6,,42.1,,,северный,0.0,,,1.0
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,29.6,,31.8,,,восточный,1.0,,,2.0
