timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,Ливневый дождь,Количество облаков уменьшилось,Гроза сильная (возможен дождь или снег),Дождь (незамерзающий) слабый с перерывами,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности
1591974000,"Пятница, 12 июня
15:00 (UTC)",,10.0,,,,,,,,67.1,,,западный,,,5.0,,,0.3,,,,,,,10,739,,,22.2,,,9.0
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,78.2,,,юго-западный,,26.1,2.0,,,0.3,,,,,,,10,739,,,19.5,,,2.0
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,76.1,,,юго-западный,,,3.0,,,,,,,,,,10,739,,,19.0,,,10.0
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,90.9,,,юго-западный,,,3.0,,,,,,,,,,10,739,,,17.5,,,10.0
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,,,,,98.1,,16.6,южный,,,2.0,,,2,,,2,,,,10,739,,,17.1,,True,10.0
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,91.0,,16.6,западный,,,3.0,,,2,True,,,,,,10,739,,,19.3,,,10.0
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,61.2,,,южный,,,2.0,,,,,,,,,,10,738,,,23.5,,,10.0
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,True,62.0,,,западный,,,7.0,,,,,,,,,,10,738,,,23.7,,,10.0
1592060400,"Суббота, 13 июня
15:00 (UTC)",,10.0,,,True,,,,,68.9,,,западный,,,6.0,,,менее 0.1,,,,,,,10,738,,,20.3,,,10.0
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,82.0,,,южный,,25.6,3.0,,,менее 0.1,True,,,,,,10,738,,,17.6,,,10.0
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,98.7,,,западный,,,2.0,,,,,,,,,,10,738,,,15.1,,,1.0
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,96.9,,,южный,,,3.0,,,,,,,,,,10,738,,,16.2,,,7.0
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,,,,,98.7,,14.5,южный,,,3.0,,,0,,,менее 0.1,,,,10,739,,,16.2,,,2.0
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,75.8,,14.5,юго-восточный,,,2.0,,,0,,,,,,,10,739,,,19.9,,,7.0
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,58.1,,,северный,,,2.0,,,,,,,True,,,10,740,,,23.6,,,10.0
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,11.0,,,,,,,,88.3,,,юго-западный,,,2.0,,,,,,,,,,10,740,,,19.9,True,,9.0
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,True,,,,70.1,,,западный,,,4.0,,,1,,,,,,,10,741,,,22.2,,,7.0
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,True,,,,90.9,,,северный,,24.2,1.0,,,1,,,,,,,10,741,,,17.8,,,2.0
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,93.8,,,восточный,,,2.0,,,,,,,,,,10,741,,,17.2,,,5.0
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,89.0,,,восточный,,,3.0,,,,,,,,,,10,742,,,15.2,,,2.0
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,83.0,,14.5,северо-восточный,,,3.0,,,0,,,1,,,,10,742,,,16.8,,,10.0
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,66.0,,14.5,северо-западный,,,2.0,,,0,,,,,,,10,742,,,21.1,,,6.0
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,47.0,,,юго-западный,,,2.0,,,,,,,,,,10,742,,,25.3,,,7.0
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,True,44.1,,,восточный,,,5.0,,,,,,,,,,10,742,,,26.7,,,7.0
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,,,,True,65.0,,,западный,,,5.0,,,3,,,,,,,10,742,,,22.5,,,6.0
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,75.2,,,южный,,27.4,2.0,,,3,True,,,,,,10,742,,,19.6,,,10.0
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,True,,,,,89.3,,,восточный,,,1.0,,,,,,,,,,10,742,,,18.4,,,10.0
1592265600,"Вторник, 16 июня
00:00 (UTC)",True,12.0,,,,,,,,96.9,,,восточный,,,3.0,,,,,,,,,,10,741,,,16.6,,,10.0
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,True,,,,98.1,,16.5,северо-восточный,,,2.0,,,6,,,8,,,,10,741,,,17.3,,,7.0
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,91.1,,16.5,северо-восточный,,,2.0,,,6,,,,,,,10,741,,,20.1,,True,10.0
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,61.1,,,юго-западный,,,4.0,,,,,,,,,,10,740,,,25.0,,,6.0
1592308800,"Вторник, 16 июня
12:00 (UTC)",,11.0,,,,,,,,57.0,,,западный,,,8.0,,,,,,,,,,10,741,,,25.0,,,5.0
1592319600,"Вторник, 16 июня
15:00 (UTC)",,11.0,,,,,,,True,61.2,,,южный,,,4.0,,,0,,,,,,,10,741,,,23.5,,,7.0
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,88.8,,,западный,,26.3,4.0,,,0,,,,,,,10,741,,,19.5,,True,6.0
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,98.1,,,южный,,,3.0,,,,,,,,,,10,742,,,16.9,,,2.0
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,93.9,,,юго-восточный,,,2.0,,,,,,,,,,10,742,,,17.3,,,4.0
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,90.9,,16.2,юго-восточный,,,2.0,,,0,,,0,,,,10,742,,,17.4,,,5.0
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,59.0,,16.2,юго-западный,,,2.0,,,0,,,,,,,10,742,,,23.9,,,7.0
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,44.0,,,юго-восточный,,,2.0,,,,,,,,,,10,741,,,28.1,,,10.0
1592395200,"Среда, 17 июня
12:00 (UTC)",True,17.0,,,,,,,,62.9,,,северный,,,6.0,,,,,,,,,,3,741,,,22.3,,,10.0
1592406000,"Среда, 17 июня
15:00 (UTC)",,17.0,,,,,,,,57.9,,,северо-восточный,,,7.0,,,11,,,,,,,10,741,,,24.3,,True,10.0
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,True,,,,75.1,,,восточный,,30.1,3.0,,,11,,,,,,,10,741,,,21.4,,,7.0
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,62.9,,,восточный,,,3.0,,,,,,,,,,10,740,,,20.5,,,2.0
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,True,70.0,,,восточный,,,4.0,,,,,,,,,,10,740,,,19.3,,,4.0
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,True,,,,,84.8,,18.1,юго-восточный,,,2.0,,,0.4,,,11,,,,10,740,,,18.7,,,7.0
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,True,,,,61.1,,18.1,восточный,,,5.0,,,0.7,,,,,,,10,740,,,26.7,,,2.0
1592470800,"Четверг, 18 июня
09:00 (UTC)",,11.0,,,,,,,,49.1,,,северо-восточный,,,6.0,,,,,,,,,,10,739,,,29.5,,,5.0
1592481600,"Четверг, 18 июня
12:00 (UTC)",True,11.0,,,,,,,,80.2,,,южный,,,5.0,,,,,,,,,,10,740,,,19.7,,,10.0
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,83.9,,,северо-западный,,,4.0,,,0.6,,,,,,,10,740,,,19.7,,True,10.0
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,82.8,,,восточный,,30.5,4.0,,,0.3,,,,,,,10,740,,,19.1,,True,10.0
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,89.2,,,восточный,,,3.0,,,,,,,,,,10,740,,,17.3,,,10.0
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,88.1,,,восточный,,,3.0,,,,,,,,,,10,739,,,17.6,,,10.0
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,93.2,,15.8,восточный,,,2.0,,,0,,,0.6,,,,10,739,,,16.9,,,7.0
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,79.0,,15.8,западный,,,3.0,,,0,,,,,,,10,739,,,21.5,,,7.0
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,56.9,,,западный,,,2.0,,,,,,,,,,10,739,,,27.6,,,2.0
1592568000,"Пятница, 19 июня
12:00 (UTC)",,16.0,,,,,,,True,87.0,,,восточный,,,2.0,,,,,,,,,,10,740,,,18.6,,,10.0
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,True,,,,56.8,,,северо-западный,,,1.0,,,0.7,,,,,,,10,739,,,24.3,,,7.0
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,True,,,,64.0,,,северо-восточный,,28.9,1.0,,,0.7,,,,,,,10,739,,,21.9,,,5.0
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,89.2,,,южный,,,3.0,,,,,,,,,,10,740,,,17.9,,,0.0
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,96.9,,,южный,,,3.0,,,,,,,,,,10,739,,,17.3,,,0.0
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,92.1,,17.0,юго-восточный,,,2.0,,,0,,,0.7,,,,10,739,,,18.1,,,10.0
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,55.9,,17.0,западный,,,2.0,,,0,,,,,,,10,739,,,25.1,,,6.0
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,59.1,,,северо-западный,,,3.0,,,,,,,,,,10,739,,,26.0,,,7.0
1592654400,"Суббота, 20 июня
12:00 (UTC)",,10.0,,,,,,,True,67.8,,,юго-западный,,,6.0,,,,,,,,,,10,739,,,23.8,,,10.0
1592665200,"Суббота, 20 июня
15:00 (UTC)",,10.0,,,,True,,,,75.9,,,юго-восточный,,,4.0,,,0,,,,,,,10,739,,,20.4,,,9.0
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,True,,,,81.3,,,южный,,28.3,2.0,,,0,,,,,,,10,739,,,19.7,,,7.0
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,89.8,,,южный,,,3.0,,,,,,,,,,10,739,,,17.8,,,7.0
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,98.8,,,южный,,,3.0,,,,,,,,True,,5,739,,,19.2,,,10.0
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,,,98.8,,17.7,южный,,,3.0,,,0,,,0,,,,10,738,,,19.2,,,10.0
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,74.8,,17.7,юго-западный,,,4.0,,,0,,,,,,,10,738,,,22.7,,,7.0
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,60.9,,,западный,,,4.0,,,,,,,,,,10,738,,,25.7,,,6.0
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,10.0,,,,,,,,60.9,,,западный,,,6.0,,,,,,,,,,10,738,,,25.5,,,7.0
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,,,,,,65.2,,,северный,,,3.0,,,менее 0.1,,,,,,,10,738,,,23.2,,True,9.0
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,True,,,,88.3,,,западный,,27.6,3.0,,,менее 0.1,,,,,,,10,738,,,20.1,,,1.0
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,98.8,,,южный,,,3.0,,,,,,,,,,10,739,,,18.0,,,0.0
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,98.7,,,южный,,,3.0,,,,,,,,,,10,739,,,17.0,,,0.0
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,,96.9,,16.9,южный,,,3.0,,,0,,,менее 0.1,,,,10,739,,,18.3,,,2.0
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,77.1,,16.9,юго-западный,,,2.0,,,0,,,,,,,10,740,,,22.2,,,7.0
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,53.0,,,западный,,,3.0,,,,,,,,,,10,741,,,26.0,,,10.0
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,11.0,,,,,,,True,51.0,,,западный,,,6.0,,,,,,,,,,10,741,,,27.3,,,7.0
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,10.0,,,,,,,,59.2,,,южный,True,,3.0,,,0,,,,,,,10,741,,,24.8,,,2.0
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,True,,,,83.0,,,западный,,28.5,2.0,,,0,,,,,,,10,742,,,21.0,,,2.0
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,98.8,,,восточный,,,2.0,,,,,,,,,,10,742,,,18.8,,,0.0
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,96.9,,,юго-восточный,,,3.0,,,,,,,,,,10,742,,,17.8,,,0.0
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,,92.1,,16.5,восточный,,,3.0,,,0,,,0,,,,10,743,,,17.6,,,10.0
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,71.0,,16.5,восточный,,,7.0,,,0,,,,,,,10,743,,,24.3,,,10.0
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,48.1,,,северо-восточный,,,5.0,,,,,,,,,,10,743,,,28.2,,,7.0
1592913600,"Вторник, 23 июня
12:00 (UTC)",,12.0,,,,,,,True,48.9,,,юго-восточный,,,3.0,,,,,,,,,,10,743,,,25.2,,,10.0
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,70.9,,,,,30.1,0.0,,,0.5,,,,,,,10,743,,,23.7,,True,10.0
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,98.8,,,южный,,,1.0,,,,,,,,,,10,744,,,20.8,,,10.0
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,92.8,,,восточный,,,2.0,,,,,,,,,,10,743,,,20.3,,,4.0
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,88.9,,19.9,восточный,,,4.0,,,0,,,0.5,,,,10,743,,,20.9,,,10.0
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,65.8,,19.9,северо-восточный,,,3.0,,,0,,,,,,,10,744,,,24.5,,,10.0
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,48.9,,,юго-западный,,,4.0,,,,,,,,,,10,744,,,27.5,,,10.0
1593000000,"Среда, 24 июня
12:00 (UTC)",True,12.0,,,,,,,,88.8,,,западный,,,4.0,,,,,,,,,,10,745,,,19.3,,,10.0
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,,,,,,,92.2,,,юго-восточный,True,,3.0,,,5,,,,,,,10,745,,,19.6,,,10.0
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,90.0,,,южный,,28.1,2.0,,,5,,,,,,,10,746,,,20.3,,True,10.0
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,87.1,,,юго-восточный,,,3.0,,,,,,,,,,10,746,,,19.2,,,0.0
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,96.9,,,восточный,,,3.0,,,,,,,,,,10,747,,,16.7,,,0.0
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,96.3,,16.6,северо-восточный,,,4.0,,,0,,,5,,,,10,747,,,17.9,,,4.0
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,90.1,,16.6,северо-восточный,,,6.0,,,0,,,,,,,10,748,,,22.1,,,9.0
1593075600,"Четверг, 25 июня
09:00 (UTC)",,14.0,,,,,,,,59.8,,,северо-восточный,,,10.0,,,,,,,,,,10,748,,,25.9,,,6.0
1593086400,"Четверг, 25 июня
12:00 (UTC)",,14.0,,,,,,,,47.9,,,северо-восточный,,,9.0,,,,,,,,,,10,749,,,27.2,,,4.0
1593097200,"Четверг, 25 июня
15:00 (UTC)",,14.0,,,,,,,,34.1,,,восточный,,,9.0,,,0,,,,,,,10,749,,,26.5,,,1.0
1593108000,"Четверг, 25 июня
18:00 (UTC)",,14.0,,,,,,,,57.8,,,северо-восточный,,28.0,3.0,,,0,,,,,,,10,749,,,20.8,,,0.0
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,72.9,,,восточный,,,3.0,,,,,,,,,,10,749,,,17.2,,,0.0
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,71.8,,,восточный,,,4.0,,,,,,,,,,10,749,,,16.5,,,0.0
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,,,,,69.9,,16.3,восточный,,,3.0,,,0,,,0,,,,10,749,,,18.9,,,0.0
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,54.9,,16.3,восточный,,,7.0,,,0,,,,,,,10,749,,,25.0,,,0.0
1593162000,"Пятница, 26 июня
09:00 (UTC)",,13.0,,,,,,,,35.1,,,северо-восточный,,,9.0,,,,,,,,,,10,749,,,28.5,,,5.0
1593172800,"Пятница, 26 июня
12:00 (UTC)",,15.0,,,,,,,,29.0,,,северо-восточный,,,9.0,,,,,,,,,,10,749,,,28.2,,,0.0
1593183600,"Пятница, 26 июня
15:00 (UTC)",,14.0,,,,,,,,31.0,,,северо-восточный,,,9.0,,,0,,,,,,,10,748,,,26.6,,,0.0
1593194400,"Пятница, 26 июня
18:00 (UTC)",,13.0,,,,,,,,49.9,,,восточный,,29.0,2.0,,,0,,,,,,,10,748,,,21.7,,,0.0
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,67.2,,,восточный,,,3.0,,,,,,,,,,10,748,,,18.6,,,0.0
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,76.8,,,восточный,,,3.0,,,,,,,,,,10,748,,,17.0,,,0.0
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,,,,,85.8,,16.2,восточный,,,3.0,,,0,,,0,,,,10,748,,,17.7,,,0.0
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,55.0,,16.2,северо-восточный,,,6.0,,,0,,,,,,,10,748,,,25.5,,,0.0
1593248400,"Суббота, 27 июня
09:00 (UTC)",,12.0,,,,,,,,32.9,,,северо-восточный,,,8.0,,,,,,,,,,10,748,,,29.6,,,1.0
1593259200,"Суббота, 27 июня
12:00 (UTC)",,14.0,,,,,,,,31.1,,,северо-восточный,,,7.0,,,,,,,,,,10,747,,,29.9,,,1.0
1593270000,"Суббота, 27 июня
15:00 (UTC)",,13.0,,,,,,,,31.0,,,северо-восточный,,,7.0,,,0,,,,,,,10,746,,,29.0,,,0.0
1593280800,"Суббота, 27 июня
18:00 (UTC)",,10.0,,,,,,,,49.1,,,северо-восточный,,30.9,3.0,,,0,,,,,,,10,746,,,22.4,,,0.0
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,56.0,,,восточный,,,3.0,,,,,,,,,,10,746,,,19.5,,,0.0
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,54.8,,,восточный,,,4.0,,,,,,,,,,10,746,,,17.8,,,0.0
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,,,,,,49.8,,17.2,юго-восточный,,,5.0,,,0,,,0,,,,10,746,,,20.3,,,0.0
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,33.0,,17.2,восточный,,,4.0,,,0,,,,,,,10,746,,,27.4,,,0.0
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,,,,,,,27.1,,,восточный,,,3.0,,,,,,,,,,10,745,,,29.5,,,0.0
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,,,,,,,,26.0,,,южный,,,2.0,,,,,,,,,,10,745,,,30.8,,,0.0
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,11.0,,,,,,,,25.0,,,юго-западный,,,7.0,,,0,,,,,,,10,744,,,29.0,,,0.0
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,42.1,,,южный,,32.1,3.0,,,0,,,,,,,10,744,,,22.5,,,0.0
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,56.1,,,южный,,,4.0,,,,,,,,,,10,744,,,18.5,,,0.0
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,47.1,,,юго-восточный,,,3.0,,,,,,,,,,10,743,,,18.8,,,0.0
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,,,,,,47.9,,16.8,юго-восточный,,,3.0,,,0,,,0,,,,10,742,,,19.2,,,0.0
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,37.1,,16.8,юго-западный,,,3.0,,,0,,,,,,,10,742,,,27.3,,,0.0
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,31.1,,,западный,,,5.0,,,,,,,,,,10,741,,,30.7,,,1.0
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,11.0,,,,,,,,37.0,,,западный,,,8.0,,,,,,,,,,10,741,,,30.3,,,2.0
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,11.0,,,,,,,,51.9,,,западный,,,6.0,,,0,,,,,,,10,740,,,28.0,,,2.0
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,81.2,,,юго-западный,,31.5,4.0,,,0,,,,,,,10,740,,,23.1,,,2.0
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,87.2,,,южный,,,4.0,,,,,,,,,,10,740,,,20.0,,,0.0
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,65.0,,,юго-восточный,,,3.0,,,,,,,,,,10,739,,,20.6,,,0.0
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,,,,,67.1,,18.6,южный,,,3.0,,,0,,,0,,,,10,740,,,20.1,,,9.0
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,56.0,,18.6,юго-западный,,,3.0,,,0,,,,,,,10,740,,,26.8,,,2.0
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,45.1,,,западный,,,4.0,,,,,,,,,,10,740,,,30.3,,,5.0
1593518400,"Вторник, 30 июня
12:00 (UTC)",,10.0,,,,,,,,65.1,,,западный,True,,3.0,,,,,,,,,,10,741,,,26.6,,,9.0
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,,,,,,49.0,,,западный,,,6.0,,,0,,,,,,,10,740,,,28.2,,,4.0
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,81.2,,,юго-западный,,31.3,4.0,,,0,,,,,,,10,741,,,23.5,,,10.0
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,88.8,,,южный,,,3.0,,,,,,,,,,10,742,,,20.3,,,10.0
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,75.0,,,юго-восточный,,,3.0,,,,,,,,,,10,742,,,21.3,,,0.0
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,,,,,100.0,,19.2,юго-восточный,,,2.0,,,0,,,0,,,,0,742,True,,20.1,,,
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,True,,,,56.1,,19.2,западный,,,2.0,,,0,,,,,,,10,743,,,27.2,,,0.0
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,45.0,,,западный,,,3.0,,,,,,,,,,10,743,,,30.7,,,6.0
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,,,,,,True,47.9,,,северо-западный,,,4.0,,,,,,,,,,10,743,,,29.8,,,7.0
1593615600,"Среда, 1 июля
15:00 (UTC)",,12.0,,,,,,,,73.0,,,южный,True,,3.0,,,29,,,,,,,10,743,,,25.8,,,6.0
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,72.1,,,северо-восточный,,33.1,1.0,,,29,True,,,,,,10,744,,,25.4,,,7.0
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,63.2,,,,,,0.0,,,,,,,,,,10,744,,,23.4,,True,0.0
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,,,,,,77.9,,,юго-восточный,,,2.0,,,,,,,,,,10,744,,,21.2,,True,0.0
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,,,,,,80.8,,19.6,восточный,,,3.0,,,0,,,29,,,,10,744,,,20.0,,,2.0
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,64.9,,19.6,северо-восточный,,,4.0,,,0,,,,,,,10,744,,,25.9,,,6.0
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,,,,,,,,50.9,,,северо-восточный,,,5.0,,,,,,,,,,10,743,,,30.5,,,5.0
1593691200,"Четверг, 2 июля
12:00 (UTC)",,10.0,,,,,True,,,71.9,,,северо-восточный,,,6.0,,,,,,,,,,10,744,,,24.3,,,7.0
1593702000,"Четверг, 2 июля
15:00 (UTC)",,12.0,,,,True,,,,64.1,,,южный,,,2.0,,,2,,,,,,,10,743,,,25.8,,,9.0
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,,,,True,,,,76.0,,,северо-восточный,,32.3,2.0,,,2,,,,,,,10,743,,,24.2,,,7.0
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,84.1,,,восточный,,,1.0,,,,,,,,,,10,743,,,21.9,,,2.0
1593734400,"Пятница, 3 июля
00:00 (UTC)",,,,,,,,,,82.9,,,юго-восточный,,,2.0,,,,,,,,,,10,743,,,20.5,,,0.0
1593745200,"Пятница, 3 июля
03:00 (UTC)",,,,,,,,,,80.8,,18.9,восточный,,,3.0,,,0,,,2,,,,10,743,,,20.0,,,1.0
1593756000,"Пятница, 3 июля
06:00 (UTC)",,,,,,,,,,58.1,,18.9,северо-восточный,,,5.0,,,0,,,,,,,10,743,,,28.1,,,0.0
1593766800,"Пятница, 3 июля
09:00 (UTC)",,,,,,,,,,43.0,,,северо-восточный,,,5.0,,,,,,,,,,10,742,,,31.8,,,1.0
