timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Ливневый дождь со снегом,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Град,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596088800,"Четверг, 30 июля
06:00 (UTC)",,,,2,,,,,,,,,10,742.0,,,,,19.3,,81.7,,17.1,True,западный,9.0,,,3
1596099600,"Четверг, 30 июля
09:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,23.7,,48.5,,,,западный,7.0,,,3
1596153600,"Пятница, 31 июля
00:00 (UTC)",,,,,,,,,,,,,10,740.0,,,,,12.0,,93.6,,,,юго-западный,0.0,,,1
1596164400,"Пятница, 31 июля
03:00 (UTC)",,,,0,,,,менее 0.1,,,,,10,740.0,,,,,11.9,,94.8,,10.9,,юго-западный,2.0,,,2
1596175200,"Пятница, 31 июля
06:00 (UTC)",,,,0,,,,,,,,,10,740.0,,,,,16.1,,74.2,,10.9,,юго-западный,4.0,,,3
1596186000,"Пятница, 31 июля
09:00 (UTC)",,,,,,,,,,,,,10,739.0,,,,,20.5,,51.6,,,,западный,6.0,,,3
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,,,,,,,,,10,738.0,,,,,21.1,,45.9,,,,западный,6.0,,,3
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,0,,,,,,,,,10,738.0,,,,,20.1,,48.5,,,,юго-западный,7.0,,,3
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,0,,,,,,,,,10,738.0,,,,,15.3,,70.2,,,,западный,6.0,,21.8,1
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,,,,10,737.0,,,,,13.2,,83.1,,,,западный,6.0,,,1
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,,,,10,736.0,,,,,13.0,,88.2,,,,западный,7.0,,,1
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,736.0,,,,,12.2,,94.9,,11.7,,юго-западный,6.0,,,1
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,0,,,,,,,,,10,735.0,,,,,16.8,,74.3,,11.7,,,4.0,,,0
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,,,10,735.0,,,,,18.4,,59.6,,,,западный,7.0,,,3
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,True,,,,,,10,735.0,,,,,15.4,,92.6,,,,,7.0,,,0
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,6,,,,,,,,,10,735.0,,,,,20.6,,49.3,,,True,северо-восточный,7.0,,,1
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,6,,,,,,,,,10,736.0,,,,,15.0,,80.1,,,True,северо-западный,6.0,,20.7,1
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,,,10,736.0,,,,,12.0,,97.4,,,,,4.0,,,0
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,,,,10,736.0,,,,,10.3,,99.3,,,,юго-западный,0.0,,,1
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,0,,,,6,,True,,,2,737.0,,,,,11.2,,100.0,,10.0,,западный,10.0,,,1
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,0,,,,,,True,,,4,738.0,,,,,14.2,,93.1,,10.0,,северо-западный,10.0,,,2
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,True,,10,738.0,,,,,16.7,,82.5,,,,северный,7.0,,,1
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,10.0,,,,,True,,,,,,10,739.0,,,,,15.0,,84.4,,,,северо-восточный,9.0,,,2
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,5,,,True,,,,,,10,740.0,,,,,16.0,,74.6,,,,северный,7.0,,,1
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,5,,,,,,,,,10,741.0,,,,,14.1,,87.8,,,True,западный,7.0,,18.8,1
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,11.3,,98.7,,,,юго-западный,4.0,,,1
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,9.8,,98.7,,,,западный,2.0,,,1
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,0,,,,5,,True,,,4,744.0,,,,,9.1,,98.0,,8.4,,юго-западный,0.0,,,1
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,16.3,,74.2,,8.4,,юго-западный,0.0,,,1
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,20.4,,47.9,,,,западный,6.0,,,2
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,22.1,,42.0,,,,западный,7.0,,,2
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,21.5,,43.6,,,,юго-западный,4.0,,,2
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,14.0,,83.8,,,,,7.0,,23.0,0
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,11.9,,99.3,,,,северо-восточный,4.0,,,1
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,10.0,,98.7,,,,северо-восточный,0.0,,,1
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,747.0,,,,,10.7,,98.7,,9.0,,,0.0,,,0
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,20.3,,54.4,,9.0,,южный,0.0,,,1
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,22.6,,45.4,,,,западный,6.0,,,1
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,24.2,,39.8,,,,северный,4.0,,,1
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,23.9,,42.2,,,,северо-восточный,4.0,,,1
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,18.7,,69.4,,,,северо-восточный,2.0,,25.7,1
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,14.8,,86.7,,,,северо-восточный,0.0,,,1
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,12.4,,94.2,,,,северо-восточный,0.0,,,1
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,747.0,,,,,12.8,,90.6,,11.0,,,2.0,,,0
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,0,,,,,,,,,10,748.0,,,,,21.3,,58.3,,11.0,,восточный,6.0,,,1
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,10,748.0,,,,,25.8,,38.5,,,,южный,6.0,,,1
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,26.9,,34.2,,,,восточный,9.0,,,1
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,25.0,,44.5,,,,северо-восточный,9.0,,,1
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,18.9,,79.6,,,,северо-восточный,4.0,,27.2,1
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,10,748.0,,,,,15.2,,98.7,,,,,0.0,,,0
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,,10,748.0,,,,,13.1,,98.7,,,,,4.0,,,0
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,748.0,,,,,12.9,,100.0,,11.6,,,6.0,,,0
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,22.0,,61.2,,11.6,,юго-западный,9.0,,,1
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,26.7,,42.5,,,,,9.0,,,0
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,27.8,,39.3,,,,северо-западный,2.0,,,1
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,0,,,,,,,,,10,748.0,,,,,27.5,,46.1,,,,северо-западный,7.0,,,1
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,22.8,,70.2,,,,северо-западный,7.0,,28.2,2
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,20.6,,80.4,,,,северный,0.0,,,2
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,18.0,,84.8,,,,северный,0.0,,,1
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,750.0,,,,,16.9,,83.0,,16.5,,северный,6.0,,,2
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,20.8,,61.4,,16.5,,северный,7.0,,,4
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,23.4,,46.8,,,,северный,7.0,,,3
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,23.6,,43.9,,,,северный,7.0,,,4
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,23.3,,48.1,,,,северный,9.0,,,3
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,18.9,,71.8,,,,северо-западный,7.0,,25.0,1
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,16.5,,82.4,,,,северный,0.0,,,1
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,14.8,,87.8,,,,северный,0.0,,,1
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,749.0,,,,,13.4,,94.3,,12.2,,,2.0,,,0
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,20.8,,64.6,,12.2,,северный,0.0,,,2
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,,10,748.0,,,,,23.0,,54.7,,,,северный,7.0,,,2
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,24.1,,46.1,,,,северный,6.0,,,3
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,24.2,,46.4,,,,северный,5.0,,,3
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,21.1,,59.8,,,,северо-западный,7.0,,25.2,2
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,16.2,,85.1,,,,западный,4.0,,,1
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,14.6,,98.7,,,,северный,2.0,,,1
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,0,,,,0,,True,,,4,745.0,,,,,13.9,,98.7,,13.2,,юго-западный,4.0,,,1
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,21.2,,71.3,,13.2,,западный,1.0,,,2
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,23.6,,54.2,,,,северо-западный,9.0,,,3
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,24.9,,53.1,,,,западный,4.0,,,3
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,24.6,,44.1,,,,северо-западный,2.0,,,2
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,18.4,,72.6,,,,,2.0,,25.4,0
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,17.4,,77.4,,,,северный,6.0,,,1
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,15.2,,84.5,,,,северный,4.0,,,1
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,744.0,,,,,13.3,,96.2,,12.3,,,0.0,,,0
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,20.4,,64.1,,12.3,,северный,0.0,,,2
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,23.3,,42.3,,,,северо-восточный,4.0,,,2
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,24.8,,40.3,,,,северный,4.0,,,2
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,24.8,,42.2,,,,северный,2.0,,,1
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,18.4,,71.7,,,,западный,4.0,,25.2,1
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,15.8,,87.9,,,,южный,0.0,,,1
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,14.6,,95.6,,,,юго-западный,0.0,,,1
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,742.0,,,,,15.1,,94.4,,14.3,,юго-западный,7.0,,,1
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,18.3,,85.9,,14.3,,юго-западный,9.0,,,1
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,22.2,,63.3,,,,северный,9.0,,,2
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,21.6,,66.1,,,True,северный,9.0,,,3
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,менее 0.1,,,,,,,,,10,742.0,,,,,20.7,,61.3,,,,северо-западный,7.0,,,4
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,менее 0.1,,,,,,,,,10,742.0,,,,,17.0,,61.7,,,,северо-западный,9.0,,22.8,3
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,13.5,,76.2,,,,северо-западный,6.0,,,1
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,9.6,,96.7,,,,юго-западный,0.0,,,1
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,0,,,,менее 0.1,,,,,10,742.0,,,,,9.2,,100.0,,8.7,,юго-западный,2.0,,,1
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,14.1,,77.9,,8.7,,северо-западный,7.0,,,2
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,15.8,,68.4,,,,западный,7.0,,,3
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,19.0,,54.8,,,True,северо-западный,6.0,,,2
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,менее 0.1,,,,,,,,,10,741.0,,,,,18.0,,64.5,,,,северо-западный,6.0,,,3
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,менее 0.1,,,,,,,,,10,741.0,,,,,12.9,,91.8,,,,западный,5.0,,19.8,1
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,12.3,,96.1,,,,западный,4.0,,,1
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,13.1,,91.2,,,,западный,7.0,,,1
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,0.3,,,,0.3,,,True,,4,741.0,,,,,12.4,,96.1,,12.3,,северо-западный,10.0,,,2
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,0.8,,,,,,,,,10,741.0,,,,,12.8,,92.4,,12.1,True,северо-западный,10.0,,,3
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,13.9,,84.9,,,True,северо-западный,10.0,,,3
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,14.1,,86.0,,,True,северо-западный,10.0,,,3
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,0.8,,,True,,,,,,10,741.0,,,,,13.0,,93.6,,,,северо-западный,10.0,,,2
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,0.8,,,True,,,,,,10,742.0,,,,,12.3,,96.1,,,,северо-западный,10.0,,14.1,2
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,12.2,,98.0,,,True,северо-западный,9.0,,,1
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,12.1,,98.0,,,True,северо-западный,7.0,,,1
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,2,,,,2,,,True,,10,742.0,,,,,11.8,,94.8,,11.8,,северный,10.0,,,3
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,2,,,,,,,,,10,743.0,,,,,14.0,,79.4,,11.7,True,северный,7.0,,,3
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,15.4,,60.9,,,,северо-западный,7.0,,,2
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,15.4,,58.9,,,,северный,9.0,,,5
1597417200,"Пятница, 14 августа
15:00 (UTC)",,10.0,,0.6,,,,,,,,,10,744.0,,,,,14.8,,65.5,,,,северный,7.0,,,2
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,12.9,,73.6,,,,северо-западный,7.0,,16.7,1
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,10.7,,84.5,,,,северо-западный,4.0,,,1
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,7.5,,99.3,,,,юго-западный,0.0,,,1
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,0,,,,0.6,,,,,10,745.0,,,,,7.0,,100.0,,6.6,,юго-западный,2.0,,,1
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,15.0,,67.3,,6.6,,северный,7.0,,,2
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,18.5,,50.0,,,,северо-западный,9.0,,,2
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,19.4,,49.6,,,,северо-западный,10.0,,,2
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,18.0,,57.5,,,,западный,9.0,,,2
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,14.2,,77.9,,,,западный,9.0,,19.9,1
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,13.5,,86.5,,,,,10.0,,,0
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,13.1,,91.2,,,,юго-западный,10.0,,,1
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,743.0,,,,,12.2,,97.4,,12.2,,юго-западный,9.0,,,1
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,15.6,,81.3,,12.2,,юго-западный,7.0,,,1
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,21.2,,55.3,,,,юго-западный,6.0,,,2
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,22.0,,53.4,,,,западный,6.0,,,2
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,0.5,,,,,,,,,10,741.0,,,,,20.6,,69.4,,,True,юго-западный,7.0,,,1
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,0.5,,,,,,,,,10,741.0,,,,,17.1,,82.5,,,True,юго-западный,6.0,,23.0,2
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,15.7,,95.6,,,,юго-западный,5.0,,,2
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,,10,740.0,,,,,15.4,,98.1,,,,западный,2.0,,,2
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,0,,,,0.5,,,,,10,740.0,,,,,15.1,,96.2,,14.9,,западный,7.0,,,2
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,0.7,,,,,,,True,,10,740.0,,,,,17.9,,91.5,,14.9,,западный,9.0,,,2
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,,10,740.0,,,,,21.4,,76.0,,,True,западный,9.0,,,3
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,,,,10,739.0,,,,,23.6,,58.1,,,True,северо-западный,6.0,,,2
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,11.0,,6,,,,,,,,,10,740.0,,,,,20.3,,85.6,,,True,западный,7.0,,,1
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,6,,,,,,,True,,10,740.0,,,,,18.8,,93.9,,,,западный,9.0,,24.5,2
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,,10,740.0,,,,,16.9,,98.7,,,True,юго-западный,6.0,,,1
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,,1,740.0,,True,,,14.3,,98.7,,,,,,,,0
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,0.3,,,,7,,True,,,4,741.0,,,,,12.8,,95.5,,12.4,,,2.0,,,0
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,менее 0.1,,,,,,,,,10,741.0,,,,,19.5,,62.3,,12.4,True,,2.0,,,0
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,22.3,,43.5,,,,северо-западный,4.0,,,1
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,,,,,10,740.0,,,,,23.4,,39.9,,,,северный,4.0,,,2
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,0,,,,,,,,,10,740.0,,,,,22.2,,43.8,,,,северо-западный,2.0,,,2
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,0,,,,,,,,,10,741.0,,,,,16.4,,66.3,,,,северный,4.0,,23.7,1
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,10.9,,91.1,,,,восточный,0.0,,,1
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,8.5,,99.3,,,,северо-восточный,0.0,,,1
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,741.0,,,,,8.6,,96.0,,7.6,,северо-восточный,4.0,,,1
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,0,,,,,,,,,10,741.0,,,,,16.9,,64.2,,7.6,,северный,9.0,,,1
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,20.0,,47.5,,,,северо-восточный,9.0,,,2
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,21.7,,39.1,,,,северный,9.0,,,2
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,0,,,,,,,,,10,741.0,,,,,19.6,,52.1,,,,северо-восточный,9.0,,,2
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,16.2,,69.4,,,,северо-восточный,9.0,,21.8,1
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,14.5,,72.9,,,,северо-восточный,10.0,,,1
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,12.5,,80.3,,,,северо-восточный,6.0,,,1
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,0,,,,0,,,,,10,743.0,,,,,11.4,,84.0,,11.4,,северо-восточный,10.0,,,1
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,16.6,,62.4,,11.3,,южный,6.0,,,1
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,19.7,,45.5,,,,северо-восточный,6.0,,,1
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,19.7,,48.0,,,,восточный,7.0,,,1
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,19.4,,47.3,,,,северо-восточный,5.0,,,2
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,14.6,,70.5,,,,северо-восточный,2.0,,21.7,1
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,10.6,,92.3,,,,северо-восточный,0.0,,,1
