timestamp,date,Дождь (незамерзающий),Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C",Снег умеренный непрерывный,"Гроза, дождь слабый","Относительная влажность, %",Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,,,,10,752,,,,18.9,,,77.6,,,,юго-восточный,4,,,1
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,,,,10,751,,,,17.0,,,89.1,,,,западный,4,,,1
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,752,,,,21.7,,,65.7,,16.7,,северо-западный,4,,,2
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,,,,10,751,,,,27.7,,,50.8,,,,северо-восточный,7,,,3
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,,,,10,751,,,,29.3,,,44.6,,,,восточный,7,,,2
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,,,,10,751,,,,30.0,,,42.3,,,,северо-восточный,4,,,3
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,,0,,,,,,,10,750,,,,29.3,,,42.1,,,,северо-восточный,2,,30.7,2
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,21.7,,,68.3,,,,,0,,,0
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,19.5,,,72.8,,,,,0,,,0
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,,,10,749,,,,16.3,,,88.5,,,,,0,,,0
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,749,,,,22.2,,,66.6,,16.3,,северо-западный,0,,,1
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,,,10,749,,,,27.8,,,52.8,,,,северо-восточный,0,,,2
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,,10,749,,,,30.2,,,38.2,,,,северо-восточный,0,,,2
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,,,10,748,,,,31.3,,,31.9,,,,северо-восточный,2,,,2
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,0,,,,,,,10,747,,,,30.0,,,35.5,,,,северо-восточный,2,,31.5,2
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,,,,10,748,,,,21.5,,,69.1,,,,северо-западный,2,,,1
1591995600,"Пятница, 12 июня
21:00 (UTC)",,True,,,,,,,,,,,10,748,,,,19.8,,,72.9,,,,северо-восточный,1,,,1
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,,,,10,748,,,,19.5,,,87.7,,,True,северо-восточный,4,,,2
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,748,,,,20.8,,,79.4,,18.6,,восточный,5,,,2
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,,,10,748,,,,24.1,,,67.9,,,,северо-восточный,1,,,3
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,,,10,748,,,,25.9,,,64.5,,,,северо-восточный,7,,,3
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,10.0,,,,,,,,,10,748,,,,25.3,,,60.8,,,,северо-восточный,2,,,5
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,10.0,,0,,,,,,,10,748,,,,21.6,,,67.8,,,,северо-восточный,7,,26.1,4
1592071200,"Суббота, 13 июня
18:00 (UTC)",,True,,10.0,,,,,,,,,10,750,,,,19.4,,,63.1,,,,северный,10,,,5
1592082000,"Суббота, 13 июня
21:00 (UTC)",,True,,,,,,,,,,,10,750,,,,19.1,,,53.0,,,,восточный,9,,,2
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,11.0,,,,,,,,,10,750,,,,16.9,,,62.5,,,True,юго-восточный,6,,,3
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,753,,,,15.2,,,77.5,,15.2,,северный,10,,,1
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,11.0,,,,,,,,,10,753,,,,16.9,,,69.6,,13.2,True,восточный,10,,,3
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,11.0,,,,,,,,,10,754,,,,19.0,,,51.2,,,,северо-восточный,7,,,4
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,10.0,,,,,,,,,10,754,,,,20.4,,,46.0,,,,восточный,7,,,5
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,10.0,,4,,,,,,,10,754,,,,20.9,,,40.8,,,,северо-восточный,4,,21.3,4
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,,,,10,755,,,,17.7,,,42.8,,,,восточный,4,,,2
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,,,10,755,,,,14.7,,,57.5,,,,северо-восточный,0,,,1
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,,,,10,755,,,,13.8,,,58.9,,,,восточный,2,,,2
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,0,,,4,,,,10,756,,,,15.6,,,53.1,,13.0,,восточный,2,,,3
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,,10,756,,,,18.8,,,52.2,,,,восточный,4,,,3
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,,,10,756,,,,22.9,,,38.7,,,,восточный,2,,,4
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,,,10,755,,,,24.6,,,31.3,,,,северо-восточный,4,,,4
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,0,,,,,,,10,755,,,,23.3,,,31.1,,,,северо-восточный,4,,24.8,3
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,,10,755,,,,15.4,,,60.5,,,,,2,,,0
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,,10,755,,,,12.6,,,74.5,,,,северо-западный,0,,,1
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,,10,755,,,,10.5,,,87.4,,,,западный,0,,,1
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,755,,,,16.7,,,62.9,,10.0,,северо-западный,0,,,1
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,,10,755,,,,22.7,,,42.2,,,,восточный,2,,,1
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,,10,754,,,,26.4,,,29.3,,,,северо-восточный,2,,,2
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,,10,753,,,,27.7,,,28.7,,,,северо-восточный,4,,,2
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,0,,,,,,,10,753,,,,25.9,,,28.2,,,,северо-восточный,4,,28.6,2
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,,,10,753,,,,17.2,,,56.2,,,,западный,2,,,1
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,,10,752,,,,14.9,,,66.4,,,,западный,0,,,1
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,,10,752,,,,13.5,,,71.2,,,,западный,2,,,1
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,752,,,,20.1,,,52.2,,12.7,,северо-западный,2,,,2
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,,10,752,,,,26.0,,,36.8,,,,северо-восточный,2,,,2
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,,10,752,,,,28.7,,,28.9,,,,северо-восточный,2,,,2
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,,,10,751,,,,30.3,,,29.0,,,,северный,4,,,1
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,0,,,,,,,10,750,,,,29.6,,,31.8,,,,северо-восточный,4,,30.6,1
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,,10,751,,,,20.9,,,65.1,,,,западный,0,,,1
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,,10,751,,,,19.1,,,70.4,,,,западный,0,,,1
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,17.5,,,78.9,,,,,2,,,0
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,750,,,,23.5,,,58.1,,17.2,,северо-западный,2,,,2
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,,10,750,,,,29.1,,,44.5,,,,северо-западный,4,,,1
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,,10,750,,,,30.0,,,40.7,,,,северный,7,,,4
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,10.0,,,,,,,,,10,749,,,,30.8,,,35.5,,,True,северо-западный,6,,,4
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,менее 0.1,,,,,,,10,749,,,,30.3,,,36.3,,,,северо-западный,6,,33.1,3
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,22.9,,,71.6,,,,северный,7,,,1
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,19.9,,,81.3,,,,северный,4,,,1
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,,10,751,,,,19.9,,,64.0,,,,северо-восточный,7,,,1
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,0,,,менее 0.1,,,,10,752,,,,17.2,,,62.2,,16.8,,восточный,7,,,2
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,,10,752,,,,20.0,,,49.1,,,,северо-восточный,7,,,3
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,,10,752,,,,24.2,,,35.0,,,,восточный,4,,,4
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,,,10,751,,,,26.2,,,32.2,,,,северо-восточный,0,,,4
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,0,,,,,,,10,750,,,,25.5,,,28.7,,,,северо-восточный,0,,26.3,3
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,18.9,,,47.5,,,,северо-восточный,0,,,1
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,,10,751,,,,15.3,,,65.6,,,,северо-западный,0,,,1
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,14.0,,,71.8,,,,северо-западный,0,,,1
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,750,,,,19.1,,,53.3,,13.3,,северо-западный,0,,,1
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,,10,749,,,,25.0,,,40.3,,,,северо-восточный,0,,,1
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,,10,749,,,,29.4,,,19.6,,,,восточный,0,,,1
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,,10,748,,,,30.6,,,22.8,,,,северо-восточный,6,,,1
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,0,,,,,,,10,747,,,,29.6,,,30.2,,,,северо-восточный,2,,32.2,1
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,,,,10,747,,,,21.0,,,59.8,,,,юго-западный,2,,,1
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,,10,747,,,,20.1,,,64.5,,,,западный,0,,,1
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,,,10,747,,,,20.4,,,60.9,,,,северо-западный,2,,,1
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,746,,,,23.3,,,56.2,,18.6,,северо-западный,4,,,2
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,,,,10,746,,,,27.1,,,46.6,,,,северо-восточный,1,,,2
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,,10,746,,,,29.5,,,38.0,,,,северо-восточный,6,,,3
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,True,18.0,,,,,,,,,10,748,,,,20.8,,,70.3,,,,северный,10,,,9
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,15.0,,12,,,,,True,,10,747,,,,18.4,,,91.0,,,,восточный,10,,30.9,2
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,,,,10,748,,,,17.0,,,95.7,,,True,северный,7,,,1
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,,,10,749,,,,14.5,,,81.6,,,,северный,0,,,2
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,,,,10,749,,,,12.7,,,82.0,,,,северный,4,,,2
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,0.3,,,12,,,,10,750,,,,14.2,,,77.4,,12.4,,северо-восточный,9,,,1
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,,,10,751,,,,18.2,,,57.6,,,,северо-восточный,6,,,3
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,,10,751,,,,19.0,,,53.7,,,,северо-восточный,7,,,3
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,,,10,751,,,,21.7,,,38.9,,,,восточный,2,,,3
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,0,,,,,,,10,751,,,,21.7,,,34.6,,,,северо-восточный,2,,22.9,2
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,,10,751,,,,13.8,,,73.8,,,,,4,,,0
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,,10,751,,,,11.5,,,79.1,,,,,0,,,0
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,,,10,752,,,,10.7,,,84.5,,,,,4,,,0
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,753,,,,13.9,,,77.8,,10.0,,северный,7,,,1
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,,,10,753,,,,19.1,,,52.6,,,,юго-восточный,7,,,2
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,,,10,753,,,,21.9,,,44.6,,,,юго-восточный,6,,,3
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,,,,10,752,,,,24.0,,,34.0,,,,юго-восточный,4,,,2
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,0,,,,,,,10,751,,,,22.5,,,47.5,,,,северо-восточный,7,,24.7,1
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,,,10,751,,,,18.8,,,64.2,,,,западный,7,,,1
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,19.4,,,54.5,,,,восточный,7,,,1
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,17.5,,,60.2,,,,восточный,7,,,1
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,749,,,,17.0,,,61.7,,16.4,,восточный,10,,,1
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,True,,10,750,,,,16.2,,,81.3,,16.0,,северный,10,,,2
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,True,,10,750,,,,14.4,,,91.3,,,,северо-восточный,10,,,1
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,,,,,,,True,,10,749,,,,15.0,,,93.1,,,,восточный,10,,,2
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,,,27,,,,,,,10,749,,,,16.8,,,93.8,,,True,восточный,10,,17.1,2
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,15.8,,,90.2,,,True,северный,7,,,1
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,15.1,,,90.8,,,,северо-западный,4,,,3
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,14.5,,,94.9,,,,северо-западный,2,,,3
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,0,,,25,,,,10,751,,,,14.7,,,71.5,,14.4,,северный,2,,,4
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,11.0,,,,,,,,,10,752,,,,17.5,,,57.8,,,,северный,2,,,5
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,11.0,,,,,,,,,10,753,,,,20.0,,,43.4,,,,северный,2,,,6
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,12.0,,,,,,,,,10,753,,,,21.5,,,37.8,,,,северный,7,,,6
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,11.0,,0,,,,,,,10,753,,,,19.2,,,42.6,,,,северный,7,,22.0,3
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,,,1,754,,,,14.9,,,58.7,,,,северо-западный,2,,,2
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,,10,754,,,,11.0,,,78.5,,,,северо-западный,0,,,1
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,,,10,754,,,,8.5,,,90.9,,,,северо-западный,2,,,1
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,754,,,,14.2,,,77.4,,8.2,,,9,,,0
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,,,10,754,,,,20.2,,,40.3,,,,западный,7,,,3
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,,,10,754,,,,21.5,,,49.8,,,,северо-западный,6,,,4
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,,,,,,,,,10,753,,,,23.5,,,36.3,,,,северо-западный,6,,,4
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,,0,,,,,,,10,753,,,,23.1,,,37.4,,,,северо-западный,6,,24.6,5
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,,,10,753,,,,18.6,,,56.5,,,,северо-западный,4,,,3
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,,,10,754,,,,14.5,,,69.5,,,,северо-западный,0,,,3
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,,,,10,753,,,,11.9,,,80.8,,,,западный,2,,,1
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,0,,,0,,,,10,753,,,,18.3,,,49.3,,11.2,,западный,4,,,3
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,,,,10,753,,,,22.3,,,48.4,,,,западный,4,,,4
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,10.0,,,,,,,,,10,751,,,,26.0,,,40.9,,,,северо-западный,2,,,5
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,12.0,,,,,,,,,10,750,,,,27.9,,,40.1,,,,западный,2,,,6
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,11.0,,0,,,,,,,10,749,,,,27.4,,,42.6,,,,западный,2,,28.3,5
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,10.0,,,,,,,,,10,748,,,,23.9,,,52.8,,,,западный,0,,,4
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,,10,747,,,,21.7,,,58.8,,,,западный,0,,,4
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,,,10,747,,,,20.4,,,64.6,,,,западный,0,,,4
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,10.0,,0,,,0,,,,10,746,,,,21.8,,,62.4,,20.4,,западный,2,,,5
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,,,10,746,,,,25.3,,,57.1,,,,западный,4,,,4
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,10.0,,,,,,,,,10,745,,,,28.9,,,39.1,,,,западный,7,,,5
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,,16.0,,,,,,,,,10,745,,,True,24.3,,,51.6,,,,северо-западный,7,,,4
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,,,менее 0.1,,,,,,,10,744,,,,25.1,,True,56.7,,,,западный,7,,30.0,2
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,,,,10,744,,,,18.8,,,81.7,,,True,северо-западный,10,,,1
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,,,10,744,,,,17.4,,,86.9,,,,западный,4,,,1
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,,,,10,742,,,,17.2,,,93.3,,,,восточный,7,,,1
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,11.0,,,,,21,,True,,10,743,,,,14.1,,,93.7,,14.1,,восточный,10,,,4
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,,,,10,743,,,,15.3,,,88.4,,13.7,True,восточный,10,,,3
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,,,,10,743,,,,19.1,,,66.0,,,,юго-восточный,9,,,3
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,,,,,,,,,,,10,743,,,,20.0,,,65.3,,,,северо-восточный,9,,,2
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,,,менее 0.1,,,,,,,10,744,,,,21.4,,,58.4,,,,северо-восточный,6,,21.8,2
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,,,,10,744,,,,15.6,,,96.2,,,True,северный,7,,,1
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,,,,10,745,,,,14.5,,,90.1,,,,северо-западный,7,,,1
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,True,,,10,745,,,,12.4,,,93.0,,,,,4,,,0
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,менее 0.1,,,менее 0.1,,,,10,746,,,,14.5,,,90.7,,12.3,,северо-западный,10,,,2
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,,,10,747,,,,18.6,,,75.6,,,,северо-западный,7,,,2
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,,,,10,747,,,,23.6,,,49.4,,,,северный,7,,,2
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,,,,,,,,,,10,747,,,,24.1,,,42.3,,,,северо-западный,6,,,2
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,,0,,,,,,,10,747,,,,22.1,,,48.0,,,,северо-восточный,6,,24.5,1
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,,,10,748,,,,15.3,,,83.9,,,,,6,,,0
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,,,10,748,,,,13.2,,,90.0,,,,юго-западный,0,,,1
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,,,,10,749,,,,11.6,,,96.7,,,,восточный,4,,,1
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,0,,,0,,,,10,749,,,,15.3,,,74.5,,11.2,,юго-восточный,4,,,2
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,,,10,750,,,,19.8,,,50.4,,,,южный,7,,,3
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,,,10,750,,,,24.3,,,37.3,,,,южный,7,,,4
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,,,,,,,,,,10,749,,,,26.0,,,35.1,,,,южный,7,,,2
1593615600,"Среда, 1 июля
15:00 (UTC)",,,,,,0,,,,,,,10,748,,,,26.8,,,33.5,,,,южный,7,,27.1,2
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,,,,10,748,,,,22.8,,,47.9,,,,южный,7,,,1
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,,,,10,748,,,,21.3,,,48.8,,,,южный,0,,,2
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,,,,,,,,,10,748,,,,20.0,,,55.8,,,,южный,7,,,3
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,11.0,,менее 0.1,,,менее 0.1,,,,10,748,,,,19.5,,,75.2,,18.5,True,северный,9,,,1
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,True,,,10,748,,,,25.5,,,42.1,,,,северо-западный,2,,,3
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,,,,,,,,,,,10,749,,,,27.1,,,54.0,,,,северный,9,,,2
1593691200,"Четверг, 2 июля
12:00 (UTC)",,,,,,,,,,,,,10,748,,,,27.6,,,47.7,,,,северо-западный,9,,,2
1593702000,"Четверг, 2 июля
15:00 (UTC)",,,,,,менее 0.1,,,,,,,10,749,,,,27.9,,,41.1,,,,северный,2,,28.7,3
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,20.6,,,64.6,,,,северо-западный,2,,,1
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,18.9,,,75.1,,,,западный,0,,,1
