timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Туман ослабел (небо не видно)
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,717,,,19.7,,64.4,17.6,,юго-западный,7.0,,,3,
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,,20.0,717,,,28.5,,38.7,,,северный,7.0,,,1,
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,20.0,717,,,30.4,,31.9,,,западный,7.0,,,1,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,,20.0,716,,,31.5,,33.0,,,северный,7.0,,,2,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,11.0,,0,,,,,,,20.0,716,,,26.1,,38.0,,,западный,10.0,,31.9,6,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,True,12.0,,,,,,,,,10.0,719,,,19.5,,72.4,,,юго-восточный,10.0,,,4,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,True,12.0,,,,,,,,,10.0,719,,,17.5,,84.7,,,восточный,10.0,,,2,
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,,,10.0,718,,,16.1,,80.8,,True,юго-западный,2.0,,,3,
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,3,,,3,,,,20.0,719,,,17.1,,79.4,14.7,,юго-западный,9.0,,,1,
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,,20.0,718,,,24.1,,51.9,,,северный,6.0,,,1,
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,,20.0,718,,,26.0,,52.0,,,северный,2.0,,,1,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,,,10.0,718,,,25.4,,51.9,,,северный,9.0,,,1,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,True,,,менее 0.1,,,,,,,10.0,718,,,22.6,,54.6,,,восточный,10.0,,27.9,2,
1592071200,"Суббота, 13 июня
18:00 (UTC)",True,,,,,,,,,,,10.0,718,,,20.9,,65.9,,,западный,7.0,,,1,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,10.0,718,,,18.8,,67.2,,,юго-западный,0.0,,,2,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,,,10.0,718,,,17.3,,77.8,,,западный,2.0,,,2,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,0.3,,,0.3,,,,10.0,718,,,19.4,,73.8,17.0,,юго-восточный,7.0,,,2,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,True,,,,,20.0,719,,,22.5,,56.4,,,юго-западный,10.0,,,4,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,,,20.0,720,,,26.3,,58.1,,,северо-восточный,4.0,,,2,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,,,,,,,,,20.0,719,,,29.1,,44.2,,,северо-восточный,2.0,,,2,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,менее 0.1,,,,,,,20.0,719,,,26.2,,62.2,,,северный,9.0,,29.8,2,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,True,,,,,,,,,,10.0,721,,,24.0,,69.1,,,,10.0,,,0,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",True,,13.0,,,,,,,,,10.0,721,,,20.2,,68.0,,,западный,10.0,,,2,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,20.0,,61.2,,True,южный,6.0,,,4,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,менее 0.1,,True,менее 0.1,,,,20.0,722,,,18.7,,66.8,18.2,,юго-западный,9.0,,,2,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,20.0,721,,,25.6,,46.2,,True,северный,7.0,,,2,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,,20.0,722,,,27.9,,41.1,,,восточный,7.0,,,2,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,,20.0,722,,,28.8,,38.0,,,северный,10.0,,,1,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,0,,,,,,,10.0,721,,,26.6,,47.7,,True,северо-западный,7.0,,29.6,4,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,22.4,,60.9,,True,западный,6.0,,,3,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,20.7,,71.7,,,юго-восточный,0.0,,,1,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,10.0,721,,,16.7,,86.9,,,западный,10.0,,,1,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,722,,,18.8,,77.1,16.7,,западный,9.0,,,1,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,25.5,,53.9,,,северо-восточный,7.0,,,1,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,28.5,,52.3,,,северо-восточный,2.0,,,2,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,20.0,721,,,30.8,,40.1,,,северо-восточный,7.0,,,2,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,0,,,,,,,10.0,721,,,24.5,,53.7,,,юго-западный,7.0,True,30.9,5,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,,10.0,722,,,22.4,,48.1,,True,юго-западный,9.0,,,2,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,10.0,721,,,17.9,,68.8,,,западный,0.0,,,1,
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,10.0,721,,,18.5,,63.3,,,юго-западный,10.0,,,2,
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,722,,,21.3,,53.2,16.9,,южный,10.0,,,4,
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,20.0,721,,,20.1,,70.6,,True,северный,10.0,,,1,
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,20.0,722,,,24.2,,61.4,,,северный,7.0,,,3,
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,,10.0,721,,,27.0,,53.0,,,северный,7.0,,,4,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,менее 0.1,,,,,,,10.0,721,,,24.0,,61.7,,,северный,9.0,,27.4,4,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,10.0,722,,,21.3,,65.6,,,северо-западный,10.0,,,2,
1592427600,"Среда, 17 июня
21:00 (UTC)",,True,,,,,,,,,,10.0,722,,,18.7,,87.6,,,южный,10.0,,,4,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,10.0,720,,,17.5,,92.1,,True,южный,6.0,,,2,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,6,,,6,,,,20.0,720,,,18.2,,81.1,16.5,,юго-западный,9.0,,,2,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,20.0,720,,,21.6,,71.4,,,северо-восточный,10.0,,,1,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,20.0,720,,,25.0,,63.5,,,восточный,9.0,,,3,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,,10.0,720,,,24.0,,64.5,,,северо-восточный,7.0,,,1,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,0.3,True,,,,,,20.0,720,,,23.5,,68.6,,,северный,10.0,,25.7,1,
1592503200,"Четверг, 18 июня
18:00 (UTC)",True,,,,,,,,,,,10.0,720,,,21.4,,76.5,,,южный,10.0,,,3,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,10.0,718,,,19.6,,83.3,,,восточный,10.0,,,4,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,10.0,718,,,18.8,,76.1,,,юго-западный,7.0,,,1,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,0,,,0.3,,,,20.0,719,,,17.6,,85.8,16.6,,северо-западный,9.0,,,1,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,20.0,718,,,24.1,,62.1,,,северный,9.0,,,2,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,20.0,718,,,25.8,,56.5,,,северо-восточный,9.0,,,1,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,True,,,,,,20.0,718,,,26.4,,53.8,,,,9.0,,,0,
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,менее 0.1,True,,,,,,20.0,718,,,26.5,,57.7,,,западный,7.0,,28.9,2,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,10.0,718,,True,23.5,,70.4,,,юго-западный,9.0,,,2,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,10.0,718,,,20.7,,74.9,,True,западный,9.0,,,1,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,10.0,718,,,18.3,,78.0,,True,юго-западный,6.0,,,1,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,718,,,19.6,,73.3,18.1,,западный,9.0,,,2,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,20.0,718,,,23.6,,59.3,,,западный,7.0,,,2,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,20.0,718,,,28.0,,45.4,,,северный,7.0,,,2,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,,718,,True,25.4,,57.8,,,юго-восточный,10.0,,,1,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,0,,,,,,,10.0,718,,,23.7,,64.4,,True,западный,9.0,,28.8,3,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,True,11.0,,,,,,,,,10.0,720,,,19.5,,72.4,,,юго-западный,10.0,,,6,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,True,12.0,,,,,,,,,10.0,718,,,18.5,,72.7,,,южный,10.0,,,5,
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,,10.0,718,,,16.8,,89.1,,True,юго-западный,10.0,,,1,
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,9,,,9,,,,20.0,718,,,19.5,,80.2,16.2,,северо-западный,9.0,,,1,
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,,,20.0,718,,,22.3,,68.4,,,северо-восточный,6.0,,,2,
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,20.0,718,,,25.7,,53.0,,,северный,7.0,,,2,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,,,20.0,717,,True,26.7,,44.7,,,юго-восточный,4.0,,,1,
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,0,,,,,,,20.0,717,,,23.8,,59.3,,True,юго-западный,9.0,,28.6,3,
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,,,10.0,718,,,19.2,,79.1,,True,северо-западный,7.0,,,1,
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,18.7,,77.1,,,юго-западный,2.0,,,2,
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,16.6,,79.3,,,северный,0.0,,,1,
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,720,,,17.8,,81.5,15.3,,западный,10.0,,,2,
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,,20.0,720,,,25.5,,47.7,,,северо-восточный,0.0,,,2,
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,27.2,,44.0,,,северный,1.0,,,2,
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,,10.0,720,,,27.7,,47.1,,,северный,7.0,,,1,
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,12.0,,0.3,,,,True,,,10.0,721,,,21.4,,61.5,,,юго-западный,10.0,,29.5,5,
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,10.0,721,,,20.4,,68.0,,True,юго-западный,9.0,,,4,
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,10.0,722,,,17.9,,79.5,,,юго-восточный,7.0,,,2,
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,17.3,,70.1,,,юго-западный,0.0,,,3,
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,менее 0.1,,,0.3,,,,20.0,723,,,19.2,,65.1,16.3,,западный,2.0,,,2,
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,,20.0,723,,,26.1,,44.0,,,северный,0.0,,,1,
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,,20.0,723,,,28.8,,39.3,,,северо-восточный,1.0,,,1,
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,,,20.0,722,,,30.2,,37.0,,,восточный,2.0,,,3,
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,0,,,,,,,20.0,721,,,29.3,,36.5,,,юго-восточный,2.0,,31.3,1,
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,,10.0,722,,,24.7,,58.8,,,юго-западный,7.0,,,2,
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,,10.0,722,,,20.1,,75.3,,,западный,0.0,,,3,
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,17.7,,79.4,,,западный,0.0,,,2,
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,722,,,20.5,,60.1,17.5,,юго-восточный,6.0,,,1,
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,,20.0,721,,,25.6,,52.3,,,восточный,10.0,,,1,
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,30.4,,38.0,,,северо-восточный,7.0,,,2,
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,,,,,,,,20.0,720,,True,29.6,,43.8,,,юго-восточный,7.0,,,2,
1593010800,"Среда, 24 июня
15:00 (UTC)",,,11.0,,0.3,,,,,,,10.0,722,,,22.9,,62.6,,,западный,10.0,True,32.0,5,
1593021600,"Среда, 24 июня
18:00 (UTC)",,,18.0,,,,,,,,,10.0,724,,,21.4,,56.5,,True,западный,9.0,,,3,
1593032400,"Среда, 24 июня
21:00 (UTC)",,,10.0,,,,,,,,,10.0,723,,,20.1,,60.8,,,юго-западный,4.0,,,1,
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,19.6,,64.8,,,юго-восточный,4.0,,,2,
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,0.3,,,0.5,,,,20.0,724,,,19.0,,71.3,17.5,,западный,10.0,,,2,
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,,20.0,724,,,23.8,,49.8,,,западный,10.0,,,1,
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,,20.0,725,,,26.6,,45.6,,,северный,7.0,,,3,
1593086400,"Четверг, 25 июня
12:00 (UTC)",,True,11.0,,,,,,,,,10.0,726,,,19.5,,74.3,,,южный,10.0,,,5,
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,,5,,,,,,,10.0,726,,,20.1,,79.8,,True,юго-западный,9.0,,28.2,4,
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,,10.0,727,,,20.3,,70.2,,True,юго-западный,6.0,,,4,
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,20.0,,67.5,,,юго-западный,10.0,,,2,
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,,10.0,727,,,17.8,,80.0,,,северо-западный,7.0,,,1,
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,0,,,5,,,,20.0,728,,,17.3,,75.8,15.5,,северо-западный,2.0,,,1,
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,,20.0,729,,,21.4,,45.0,,,северо-восточный,6.0,,,2,
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,,20.0,728,,,24.5,,39.1,,,восточный,4.0,,,2,
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,,,,,,,,20.0,727,,,25.9,,32.8,,,северо-восточный,6.0,,,3,
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,0,,,,,,,10.0,726,,,24.6,,42.7,,,южный,7.0,,27.2,2,
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,,10.0,727,,,20.4,,63.7,,,юго-восточный,9.0,,,1,
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,16.1,,68.9,,,северный,7.0,,,1,
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,,,10.0,728,,,14.7,,73.9,,,,7.0,,,0,
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,728,,,16.7,,76.2,13.7,,,9.0,,,0,
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,,,20.0,727,,,22.0,,35.1,,,восточный,9.0,,,2,
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,,,20.0,727,,,23.6,,30.2,,,южный,9.0,,,2,
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,,,,,,,,,20.0,726,,,25.3,,29.2,,,восточный,10.0,,,2,
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,0,,,,,,,20.0,725,,,23.5,,34.4,,,южный,10.0,,25.7,2,
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,,,10.0,726,,,18.1,,60.3,,,восточный,6.0,,,1,
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,10.0,725,,,14.8,,66.8,,,западный,0.0,,,1,
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,14.8,,70.1,,,юго-западный,0.0,,,2,
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,725,,,15.3,,73.0,13.4,,восточный,2.0,,,1,
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,,20.0,725,,,20.3,,48.5,,,северный,4.0,,,1,
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,24.9,,35.5,,,северный,0.0,,,1,
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,27.6,,21.1,,,северо-восточный,0.0,,,2,
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,,0,,,,,,,20.0,723,,,27.5,,22.5,,,северо-восточный,0.0,,28.3,1,
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,20.9,,42.5,,,юго-западный,0.0,,,2,
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,,10.0,722,,,17.3,,52.2,,,юго-западный,0.0,,,4,
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,17.6,,45.5,,,юго-западный,0.0,,,3,
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,721,,,18.1,,48.9,14.8,,юго-западный,0.0,,,3,
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,,,20.0,720,,,26.8,,30.8,,,северо-восточный,0.0,,,1,
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,,,20.0,720,,,29.1,,21.9,,,восточный,0.0,,,3,
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,,,,,,,,,,20.0,719,,,30.6,,19.7,,,восточный,1.0,,,2,
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,,0,,,,,,,20.0,718,,,30.8,,15.1,,,северо-восточный,2.0,,32.4,1,
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,,,10.0,719,,,23.8,,37.4,,,юго-западный,4.0,,,2,
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,19.1,,48.5,,,юго-западный,2.0,,,4,
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,19.8,,45.2,,,юго-западный,0.0,,,2,
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,0,,,0,,,,20.0,719,,,21.2,,42.6,17.3,,юго-западный,0.0,,,3,
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,,20.0,719,,,27.5,,35.3,,,северный,0.0,,,1,
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,,,20.0,719,,,29.9,,28.5,,,северо-восточный,2.0,,,2,
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,,,,,,,,,20.0,719,,,31.0,,24.5,,,северный,6.0,,,2,
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,0,,,,,,,20.0,719,,,28.3,,37.4,,,юго-западный,6.0,,31.8,4,
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,,10.0,721,,,22.8,,51.2,,,юго-западный,4.0,,,2,
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,,20.0,721,,,19.5,,62.7,,,западный,0.0,,,3,
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,,,10.0,721,,,18.7,,61.3,,,западный,0.0,,,2,
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,0,,,0,,,,20.0,722,,,20.4,,57.7,17.0,,юго-западный,2.0,,,2,
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,,20.0,723,,,27.0,,40.6,,,северо-восточный,0.0,,,1,
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,,20.0,723,,,29.7,,33.4,,,восточный,1.0,,,4,
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,,,,,,,,,20.0,722,,,31.5,,29.7,,,восточный,2.0,,,3,
1593615600,"Среда, 1 июля
15:00 (UTC)",,,,,0,,,,,,,20.0,722,,,30.1,,29.7,,,юго-восточный,6.0,,32.3,2,
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,24.8,,51.7,,,южный,2.0,,,1,
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,18.8,,76.1,,,северо-западный,0.0,,,1,
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,17.9,,75.4,,,юго-западный,0.0,,,2,
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,0,,,0,,,,20.0,724,,,18.8,,72.7,16.3,,западный,0.0,,,2,
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,,,20.0,724,,,26.3,,48.5,,,северный,0.0,,,1,
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,29.4,,37.2,,,северо-восточный,1.0,,,2,
1593691200,"Четверг, 2 июля
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,31.8,,22.2,,,восточный,0.0,,,2,
1593702000,"Четверг, 2 июля
15:00 (UTC)",,,,,0,,,,,,,20.0,722,,,31.3,,21.6,,,восточный,0.0,,32.3,2,
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,23.6,,41.6,,,северо-западный,0.0,,,1,
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,18.1,,64.9,,,западный,0.0,,,2,
1593734400,"Пятница, 3 июля
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,16.4,,73.2,,,западный,0.0,,,2,
1593745200,"Пятница, 3 июля
03:00 (UTC)",,,,,0,,,0,,,,20.0,724,,,17.5,,71.1,14.6,,северный,0.0,,,1,
1593756000,"Пятница, 3 июля
06:00 (UTC)",,,,,,,,,,,,20.0,724,,,23.3,,54.8,,,северный,0.0,,,1,
1593766800,"Пятница, 3 июля
09:00 (UTC)",,,,,,,,,,,,20.0,723,,,27.0,,48.1,,,северный,0.0,,,2,
1593777600,"Пятница, 3 июля
12:00 (UTC)",,,,,,,,,,,,20.0,722,,,31.3,,32.1,,,северо-восточный,0.0,,,2,
1593788400,"Пятница, 3 июля
15:00 (UTC)",,,,,0,,,,,,,20.0,722,,,30.7,,35.5,,,северо-восточный,2.0,,31.5,1,
1593799200,"Пятница, 3 июля
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,23.5,,64.4,,,северный,4.0,,,1,
1593810000,"Пятница, 3 июля
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,19.7,,67.9,,,западный,0.0,,,2,
1593820800,"Суббота, 4 июля
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,17.4,,80.4,,,западный,0.0,,,1,
1593831600,"Суббота, 4 июля
03:00 (UTC)",,,,,0,,,0,,,,20.0,723,,,18.4,,69.8,16.5,,северный,0.0,,,2,
1593842400,"Суббота, 4 июля
06:00 (UTC)",,,,,,,,,,,,20.0,723,,,25.1,,49.5,,,северо-восточный,4.0,,,1,
1593853200,"Суббота, 4 июля
09:00 (UTC)",,,,,,,,,,,,20.0,722,,,29.2,,42.9,,,северный,4.0,,,2,
