timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь,Количество облаков уменьшилось,Гроза сильная (возможен дождь или снег),Дождь (незамерзающий) слабый с перерывами,Мгла,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Поземные туманы сплошным слоем (высота меньше 2 м от поверхности земли),"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Морось (незамерзающая) умеренная непрерывная,Зарница,Ливневой снег умеренный или сильный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Морось (незамерзающая) сильная непрерывная,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Ливневой снег слабый
1591498800,"Воскресенье, 7 июня
03:00 (UTC)",,,,,,,,,,,,80.8,,,,южный,,,1,,,,,,,,,,,,,50,750,,,,16.5,,,,,,,10.0,
1591509600,"Воскресенье, 7 июня
06:00 (UTC)",,,,,,,,,,,,73.1,,,,южный,,,1,,,,,,,,,,,,,50,750,,,,18.4,,,,,,,9.0,
1591520400,"Воскресенье, 7 июня
09:00 (UTC)",,,,,,,,,,,,67.9,,,,юго-восточный,,20.1,1,,,,,5,,,,,,,,50,750,,,,19.9,,,,,,,7.0,
1591531200,"Воскресенье, 7 июня
12:00 (UTC)",,,,,,,,,,,,91.9,,,,западный,,,1,,,,,,,,,,,,,50,750,,,,14.9,,,,,,,7.0,
1591542000,"Воскресенье, 7 июня
15:00 (UTC)",,,,,,,,,,,,94.9,,,,,,,0,,,,,,,,,,,,,50,751,,,,13.2,,,,,,,7.0,
1591552800,"Воскресенье, 7 июня
18:00 (UTC)",,,,,,,,,,,,91.9,,,,северо-восточный,,,1,,,,,,,,,,,,,50,751,,,,13.6,,,,,,,7.0,
1591563600,"Воскресенье, 7 июня
21:00 (UTC)",,,,,,,,,,,,89.5,,,12.2,северо-восточный,,,2,,,,,0,,,,,5,,,10,752,,,,13.7,,,,,,,10.0,
1591574400,"Понедельник, 8 июня
00:00 (UTC)",,,,,,,,,,,,79.8,,,,восточный,,,3,,,,,,,,,,,,,50,752,,,,16.5,,,,,,,10.0,
1591585200,"Понедельник, 8 июня
03:00 (UTC)",,,,,,,,,,,,76.9,,,,восточный,,,2,,,,,,,,,,,,,10,753,,,,17.6,,,,,,,10.0,
1591596000,"Понедельник, 8 июня
06:00 (UTC)",,,,,,,,,,,,72.3,,,,восточный,,,2,,,,,,,,,,,,,20,752,,,,19.2,,,,,,,10.0,
1591606800,"Понедельник, 8 июня
09:00 (UTC)",,,,,,,,,,,,71.4,,,,восточный,,19.7,3,,,,,менее 0.1,,,,,,,,20,751,,,,19.1,,,,True,,,10.0,
1591617600,"Понедельник, 8 июня
12:00 (UTC)",,,,,,,,,,,,79.4,,,,северо-восточный,,,1,,,,,,,,,,,,,50,751,,,,17.3,,,,True,,,10.0,
1591628400,"Понедельник, 8 июня
15:00 (UTC)",,,,,,,,,,,,73.7,,,,восточный,,,1,,,,,,,,,,,,,50,751,,,,16.2,,,,,,,10.0,
1591639200,"Понедельник, 8 июня
18:00 (UTC)",,,,,,,,,,,,79.6,,,,,,,0,,,,,,,,,,,True,,10,749,,,,15.0,,,,,,,10.0,
1591650000,"Понедельник, 8 июня
21:00 (UTC)",,,,,,,,,,,,90.1,,,13.1,северо-западный,,,1,,,,,5,,,,,5,,,10,748,,,,13.7,,,,True,,,10.0,
1591660800,"Вторник, 9 июня
00:00 (UTC)",,,,,,,,,,,,80.3,,,,,,,0,,,,,,,,,,,,,10,748,,,,16.6,,,,True,,,10.0,
1591671600,"Вторник, 9 июня
03:00 (UTC)",,,,,,,,,,,,77.4,,,,юго-западный,,,1,,,,,,,,,,,,,20,748,,,,20.7,,,,,,,9.0,
1591682400,"Вторник, 9 июня
06:00 (UTC)",,,,,,,,,,,,64.8,,,,юго-западный,,,4,,,,,,,,,,,,,20,747,,,,25.4,,,,,,,9.0,
1591693200,"Вторник, 9 июня
09:00 (UTC)",,,,,,,,,,,,72.7,,,,южный,,26.2,3,,,,,0,,,,,,,,20,747,,,,23.9,,,,,,,10.0,
1591704000,"Вторник, 9 июня
12:00 (UTC)",,,,,,,,,,,,88.3,,,,южный,,,1,,,,,,,,,,,,,20,746,,,,20.5,,,,,,,6.0,
1591714800,"Вторник, 9 июня
15:00 (UTC)",,,,,,,,,,,,75.7,,,,юго-западный,,,3,,,,,,,,,,,,,20,746,,,,19.7,,,,,,,4.0,
1591725600,"Вторник, 9 июня
18:00 (UTC)",,,,,,,,,,,,65.2,,,,западный,,,3,,,,,,,,,,,,,20,748,,,,17.4,,,,,,,0.0,
1591736400,"Вторник, 9 июня
21:00 (UTC)",,,,,,,,,,,,74.7,,,14.2,юго-западный,,,2,,,,,0,,,,,0,,,50,748,,,,16.6,,,,,,,0.0,
1591747200,"Среда, 10 июня
00:00 (UTC)",,,,,,,,,,,,38.9,,,,западный,,,5,,,,,,,,,,,,,50,748,,,,23.6,,,,,,,0.0,
1591758000,"Среда, 10 июня
03:00 (UTC)",,13.0,,,,,,,,,,28.9,,,,западный,,,6,,,,,,,,,,,,,50,747,,,,26.5,,,,,,,10.0,
1591768800,"Среда, 10 июня
06:00 (UTC)",,12.0,,,,,,,,,,32.5,,,,западный,,,4,,,,,,,,,,,,,50,746,,,,25.7,,,,,,,10.0,
1591779600,"Среда, 10 июня
09:00 (UTC)",,,,,,,,,,,,54.3,,,,юго-западный,,26.9,2,,,,,0,,,,,,,,50,746,,,,22.7,,,,,,,9.0,
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,,,,,,,76.0,,,,юго-восточный,,,1,,,,,,,,,,,,,50,744,,,,18.0,,,,,,,10.0,
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,,,,,,,,,75.2,,,,северный,,,1,,,,,,,,,,,,,50,743,,,,16.7,,,,,,,10.0,
1591812000,"Среда, 10 июня
18:00 (UTC)",,,,,,,,,,,,87.2,,,,,,,0,,,,,,,,,,,True,,4,742,,,,14.6,,,,,,,10.0,
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,,,86.6,,,13.5,северо-восточный,,,2,,,,,3,,,,,3,True,,10,741,,,,13.9,,,,,,,10.0,
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,True,,,,,,,,,92.5,,,,северный,,,2,,,,,,,,,,,,,4,740,,,,13.8,,,,,,,10.0,
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,True,,,,,,,,,90.7,,,,северо-западный,,,2,,,,,,,,,,,,,10,740,,,,15.0,,,,,,,10.0,
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,,,86.9,,,,юго-западный,,,2,,,,,,,,,,,,,20,740,,,,16.9,,,,True,,,10.0,
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,,,69.3,,,,северо-западный,,19.1,2,,,,,4,,,,,,,,50,739,,,,18.2,,,,,,,9.0,
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,,,73.6,,,,северо-западный,,,1,,,,,,,,,,,,,50,741,,,,15.8,,,,,,,10.0,
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,,,,,,,,78.3,,,,северо-западный,,,1,,,,,,,,,,,,,50,741,,,,13.7,,,,,,,5.0,
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,,,,,,,,89.9,,,,юго-восточный,,,1,,,,,,,,,,,,,50,742,,,,11.8,,,,,,,10.0,
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,,,84.3,,,11.3,южный,,,1,,,,,0,,,,,4,,,50,742,,,,13.8,,,,,,,7.0,
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,,67.3,,,,западный,,,1,,,,,,,,,,,,,50,743,,,,19.0,,,,,,,2.0,
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,,,,,,,55.8,,,,южный,,,2,,,,,,,,,,,,,50,742,,,,24.7,,,,,,,6.0,
1591941600,"Пятница, 12 июня
06:00 (UTC)",True,,,,,,,,,,,77.5,,,,южный,,,2,,,,,,,,,,,,,50,742,,,,18.3,,,,,,,9.0,
1591952400,"Пятница, 12 июня
09:00 (UTC)",True,,,,,,,,,,,74.2,,,,северный,,25.8,3,,,,,2,,,,,,,,10,742,,,,19.1,,,,,,,9.0,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,,84.5,,,,западный,,,1,,,,,,,,,,,,,50,743,,,,15.9,,,,True,,,6.0,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,,,,,,,94.2,,,,западный,,,1,,,,,,,,,,,,,50,743,,,,11.7,,,,,,,0.0,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,,,95.4,,,,северо-восточный,,,1,,,,,,,,,,,,,50,743,,,,10.0,,,,,,,0.0,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,,,92.4,,,10.0,северо-восточный,,,1,,,,,4,,,,,6,,,50,744,,,,12.2,,,,,,,0.0,
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,,,88.4,,,,юго-восточный,,,2,,,,,,,,,,,,,50,745,,,,14.7,,,,,,,10.0,
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,,,,,,,70.1,,,,юго-восточный,,,2,,,,,,,,,,,,,50,743,,,,21.9,,,,,,,4.0,
1592028000,"Суббота, 13 июня
06:00 (UTC)",True,,,,,,,,,,,68.8,,,,юго-западный,,,4,,,,,,,,,,,,,4,742,,,,20.2,,,,,,,7.0,
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,True,,,,,,50.5,,,,восточный,,25.6,2,,,,,2,,,,,,,,50,743,,,,25.2,,,,,,,2.0,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,,,83.0,,,,северо-восточный,,,1,,,,,,,,True,,,,,50,746,,,,16.3,,,,,,,5.0,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,,,,,,,,,91.3,,,,северо-восточный,,,1,,,,,,,,,,,,,50,746,,,,13.7,,,,,,,0.0,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,,,91.7,,,,северо-восточный,,,1,,,,,,,,,,,,,50,747,,,,10.9,,,,,,,0.0,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,85.7,,,9.7,восточный,,,2,,,,,0,,,,,2,,,50,747,,,,10.6,,,,,,,10.0,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,,,78.7,,,,восточный,,,4,,,,,,,,,,,,,50,746,,,,12.5,,,,,,,10.0,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,True,,,,,,,,,83.7,,,,северо-восточный,,,4,,,,,,,,,,,,,10,745,,,,13.2,,,,,,,10.0,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,10.0,,,,,,,,,,87.1,,,,северо-восточный,,,4,True,,,,,,,,,,,,10,743,,,,13.1,,,,,,,10.0,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,,,82.6,,,,северо-восточный,,13.8,2,,,,,1,,,,,,,,20,742,,,,13.5,,,,,,,10.0,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,,,,,,,,,85.9,,,,северо-восточный,,,2,,,,,,,,,,,True,,10,741,,,,12.8,,,,,,,10.0,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,,,,,,,91.7,,,,северо-восточный,,,4,,,,,,,,,,,True,,4,741,,,,10.6,,,,,,,10.0,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,,,93.5,,,,северо-восточный,,,2,,,,,,,,,,,,,4,741,True,,,10.4,,,,,,,10.0,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,True,,92.3,,,10.3,северо-восточный,,,2,,,,,17,,,,,18,,,2,741,,,,10.5,,,,,,,10.0,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,True,,,,,,,,,91.1,,,,северо-восточный,,,2,,,,,,,,,,,,,4,743,,,,11.0,,,,,,,10.0,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,True,,,,,,,,,85.9,,,,северо-восточный,,,3,,,,,,,,,,,,,4,743,,,,12.4,,,,,,,10.0,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,79.4,,,,северный,,,2,,,,,,,,,,,,,20,744,,,,13.9,,,,True,,,10.0,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,,77.4,,,,северо-восточный,,14.9,1,,,,,8,,,,,,,,50,744,,,,14.2,,,,,,,10.0,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,,89.3,,,,,,,0,,,,,,,,,,,,,50,745,,,,11.8,,,,,,,9.0,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,,,,,,,88.1,,,,северо-западный,,,1,,,,,,,,,,,,,50,745,,,,11.5,,,,,,,9.0,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,92.3,,,,,,,0,,,,,,,,,,,,,50,745,,,,10.6,,,,,,,10.0,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,92.3,,,9.7,северо-западный,,,1,,,,,0,,,,,8,,,50,746,,,,11.6,,,,,,,10.0,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,73.1,,,,,,,0,,,,,,,,,,,,,50,746,,,,15.4,,,,,,,7.0,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,,,66.6,,,,юго-восточный,,,1,,,,,,,,,,,,,50,746,,,,15.8,,,,,,,10.0,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,72.2,,,,западный,,,1,,,,,,,,,,,,,50,746,,,,15.8,,,,True,,,10.0,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,79.1,,,,западный,,16.4,1,,,,,0.1,,,,,,,,50,746,,,,15.1,,,,,,,10.0,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,88.9,,,,,,,0,,,,,,,,,,,True,,4,747,,,,13.4,,,,,,,10.0,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,,,92.3,,,,восточный,,,1,,,,,,,,,,,,,2,748,True,,,10.8,,,,,,,10.0,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,True,,,,,,92.2,,,,северный,,,1,,,,,,,,,,,,,50,748,,,,9.1,,,,,,,7.0,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,83.9,,,8.6,северо-восточный,,,2,,,,,11,,,,,12,,,50,748,,,,10.2,,,,,,,9.0,
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,64.1,,,8.6,восточный,,,3,,,,,,,,,,,,,50,748,,,,14.3,,,,,,,7.0,
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,,,56.1,,,,северо-восточный,,,2,,,,,,,,,,,,,50,748,,,,16.8,,,,,,,9.0,
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,53.9,,,,восточный,,,1,,,,,,,,,,,,,50,748,,,,18.5,,,,,,,9.0,
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,54.6,,,,юго-восточный,,18.8,1,,,,,0,,,,,,,,50,748,,,,18.2,,,,,,,1.0,
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,True,,,,,,,72.5,,,,юго-восточный,,,1,,,,,,,,,,,,,50,749,,,,14.9,,,,,,,10.0,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,True,,,,,,,91.8,,,,,,,0,,,,,,,,,,,,,10,750,,,,12.4,,,,,,,10.0,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,82.3,,,,,,,0,,,,,,,,,,,,,10,751,,,,11.2,,,,True,,,10.0,
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,88.7,,,10.4,северный,,,1,,,,,1,,,,,1,,,50,751,,,,11.7,,,,,,,9.0,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,64.7,,,,северо-восточный,,,6,,,,,,,,,,,,,20,751,,,,15.0,,,,,,,9.0,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,,,58.4,,,,юго-восточный,,,1,,,,,,,,,,,,,50,752,,,,16.8,,,,,,,7.0,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,57.0,,,,юго-восточный,,,1,,,,,,,,,,,,,50,751,,,,17.6,,,,,,,5.0,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,56.3,,,,юго-восточный,,19.2,2,,,,,0,,,,,,,,50,751,,,,17.5,,,,,,,5.0,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,,88.7,,,,,,,0,,,,,,,,,,,,,50,752,,,,11.7,,,,,,,2.0,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,,,94.2,,,,,,,0,,,,,,,,,,,,,50,752,,,,11.1,,,,,,,7.0,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,91.1,,,,северный,,,1,,,,,,,,,,,,,50,752,,,,11.0,,,,,,,10.0,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,89.2,,,10.0,северный,,,1,,,,,0,,,,,0,,,50,752,,,,10.1,,,,,,,5.0,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,63.6,,,10.0,восточный,,,1,,,,,,,,,,,,,50,752,,,,16.3,,,,,,,7.0,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,,,56.9,,,,восточный,,,2,,,,,,,,,,,,,50,752,,,,18.5,,,,,,,10.0,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,57.4,,,,северо-восточный,,,2,,,,,,,,,,,,,50,751,,,,18.9,,,,,,,9.0,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,54.9,,,,юго-восточный,,20.9,1,,,,,0,,,,,,,,50,751,,,,19.5,,,,,,,2.0,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,,87.1,,,,юго-восточный,,,1,,,,,,,,,,,,,50,752,,,,13.2,,,,,,,4.0,
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,,,,,,,93.6,,,,,,,0,,,,,,,,,,,,,50,752,,,,11.6,,,,,,,10.0,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,90.5,,,,западный,,,1,,,,,,,,,,,,,50,753,,,,12.0,,,,,,,10.0,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,82.0,,,10.5,,,,0,,,,,0,,,,,0,,,20,753,,,,13.4,,,,,,,10.0,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,66.3,,,,восточный,,,1,,,,,,,,,,,,,20,753,,,,16.5,,,,,,,10.0,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,,,53.7,,,,юго-восточный,,,1,,,,,,,,,,,,,50,752,,,,20.3,,,,,,,9.0,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,53.9,,,,восточный,,,2,,,,,,,,,,,,,50,751,,,,19.8,,,,,,,9.0,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,56.9,,,,южный,,20.3,1,,,,,0,,,,,,,,50,751,,,,20.2,,,,,,,4.0,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,78.6,,,,восточный,,,1,,,,,,,,,,,,,50,751,,,,15.4,,,,,,,6.0,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,,,,82.5,,,,восточный,,,1,,,,,,,,,,,,,50,751,,,,13.0,,,,,,,7.0,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,,,89.2,,,,восточный,,,1,,,,,,,,,,,,,50,750,,,,10.9,,,,,,,10.0,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,84.2,,,10.4,восточный,,,3,,,,,0,,,,,0,,,50,750,,,,12.5,,,,,,,10.0,
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,,82.6,,,,восточный,,,2,,,,,,,,,,,True,,50,748,,,,13.5,,,,,,,10.0,
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,,,,,94.3,,,,восточный,,,4,,,,,,,,,,,,,2,747,True,,,13.4,,,,,,,10.0,
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,10.0,,,,,,,,,,94.9,,,,восточный,,,3,,,,,,,,,,,,,2,746,,,,14.0,,True,,,,,10.0,
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,91.9,True,,,восточный,,14.1,3,,,,,25,,,,,,,,4,746,,,,13.9,,,,,,,10.0,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,,,93.7,,,,восточный,,,2,,True,,,,,,,,,,,2,747,,,,13.1,,,,,,,10.0,
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,,,,,,,,94.3,True,,,восточный,,,1,,,,,,,,,,,,,4,747,,,,12.8,,,,,,,10.0,
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,True,,,,,,,,,94.9,,,,северо-восточный,,,2,,,,,,,,,,,,,4,747,,,,12.4,,,,,,,10.0,
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,,94.9,,,12.0,северо-восточный,,,2,,True,,,2,,,,,27,,,2,749,,,,12.1,,,,,,,10.0,
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,,,82.7,,,,северо-восточный,,,4,,,,,,,,,,,,,20,750,,,,14.2,,,,True,,,9.0,
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,,,,77.0,,,,восточный,,,3,,,,,,,,,,,,,50,751,,,,14.9,,,,,,,10.0,
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,,66.4,,,,восточный,,,3,,,,,,,,,,,,,50,752,,,,17.0,,,,,,,10.0,
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,61.8,,,,восточный,,18.1,2,,,,,0.1,,,,,,,,50,753,,,,17.4,,,,,,,4.0,
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,,81.9,,,,восточный,,,1,,,,,,,,,,,,,50,754,,,,12.5,,,,,,,2.0,
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,,,,94.1,,,,,,,0,,,,,,,,,,,,,50,755,,,,9.2,,,,,,,2.0,
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,95.3,,,,,,,0,,,,,,,,,,,,,50,755,,,,7.4,,,,,,,7.0,
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,88.1,,,6.7,северный,,,1,,,,,0,,,,,0.1,,,50,756,,,,11.1,,,,,,,10.0,
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,,67.3,,,,восточный,,,2,,,,,,,,,,,,,50,756,,,,14.8,,,,,,,9.0,
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,,,,61.9,,,,восточный,,,3,,,,,,,,,,,,,50,755,,,,16.0,,,,,,,10.0,
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,,59.4,,,,восточный,,,2,,,,,,,,,,,,,50,754,,,,17.4,,,,,,,10.0,
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,,66.3,,,,восточный,,18.6,1,,,,,0,,,,,,,,50,754,,,,16.7,,,,,,,10.0,
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,,,80.0,,,,,,,0,,,,,,,,,,,True,,50,754,,,,14.4,,,,,,,10.0,
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,,,,,,,85.3,,,,,,,0,,,,,,,,,,,True,,10,754,,,,13.0,,,,,,,10.0,
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,,89.9,,,,северо-восточный,,,3,,,,,,,,,,,True,,10,753,,,,11.5,,,,,,,10.0,
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,,94.2,,,10.9,северный,,,1,,,,,7,,,,,7,True,,2,752,,,,10.9,,,,,,,10.0,
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,,,93.6,,,,северо-восточный,,,1,,,,,,,,,,,,,1,752,True,,,11.9,,,,,,,10.0,
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,,,92.4,,,,северо-восточный,,,2,,,,,,,,,,,True,,2,751,,,,13.1,,,,,,,10.0,
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,,93.7,,,,северный,,,2,,,,,,,,,,,,,2,751,True,,,13.2,,,,,,,10.0,
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,,94.9,,,,северный,,,1,,,,,25,,,,,,True,,4,751,,,,13.2,,,,,,,10.0,
1593000000,"Среда, 24 июня
12:00 (UTC)",,,True,,,,,,,,,96.2,,,,северо-восточный,,,1,,,,,,,,,,,,,2,751,,,,13.1,,,,,,,10.0,
1593010800,"Среда, 24 июня
15:00 (UTC)",,,True,,,,,,,,,95.5,,,,северо-восточный,,,1,,,,,,,,,,,,,2,750,,,,13.5,,,,,,,10.0,
1593021600,"Среда, 24 июня
18:00 (UTC)",,,True,,,,,,,,,95.5,,,,северо-восточный,,,2,,,,,,,,,,,,,2,749,,,,13.5,,,,,,,10.0,
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,,94.9,,,13.1,северо-восточный,,,2,,,,,18,,,,,43,True,,2,749,,,,13.5,,,,,,,10.0,
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,,,94.3,,,,северо-восточный,,,3,,,,,,,,,,,True,,2,749,,,,14.1,,,,,,,10.0,
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,,,93.7,,,,северо-восточный,,,3,,True,,,,,,,,,,,2,749,,,,14.6,,,,,,,10.0,
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,,93.7,,,,северо-восточный,,,2,,,,,,,,,,,,,1,749,,,,14.9,,True,,,,,10.0,
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,,94.4,,,,северо-восточный,,15.1,3,,True,,,10,,,,,,,,1,749,,,,14.9,,,,,,,10.0,
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,,,,,,,,,94.9,,,,северный,,,1,,,,,,,,,,,,,1,750,,,,14.3,,True,,,,,10.0,
