timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),Дождь (незамерзающий) сильный непрерывный,"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм",Ливневой дождь очень сильный,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1588132800,"Среда, 29 апреля
04:00 (UTC)",,,,,,,,,,,72.1,,,,южный,,,2,True,,,,,,10.0,733,,,7.7,,,10.0,
1588136400,"Среда, 29 апреля
05:00 (UTC)",,,,True,,,,,,,74.8,,,,южный,,,1,,,,,,,4.0,733,,,8.1,,,10.0,
1588140000,"Среда, 29 апреля
06:00 (UTC)",,,,,,,,,,,79.2,,,6.9,юго-западный,,,1,True,4,,,,,10.0,733,,,8.4,,,10.0,
1588143600,"Среда, 29 апреля
07:00 (UTC)",,,,,,,,,,,64.8,,,,юго-западный,,,2,,,,,,,10.0,733,,,11.8,,,6.0,
1588147200,"Среда, 29 апреля
08:00 (UTC)",,,,,,,,,,,58.6,,,,юго-западный,,,2,,,,,,,10.0,732,,,12.7,,,9.0,
1588150800,"Среда, 29 апреля
09:00 (UTC)",,,,,,,,,,,51.3,,,,северо-западный,,,2,,,,,,,10.0,733,,,13.0,,,9.0,
1588154400,"Среда, 29 апреля
10:00 (UTC)",,,,,,,,,,,33.4,,,,западный,,,4,,,,,,,10.0,733,,,14.5,,,7.0,
1588158000,"Среда, 29 апреля
11:00 (UTC)",,,,,,,,,,,36.9,,,,западный,,,2,,,,,,,10.0,734,,,13.3,,,7.0,
1588161600,"Среда, 29 апреля
12:00 (UTC)",,,12.0,,,,,,,,36.4,,,,западный,,,3,,,,,,,10.0,735,,,13.2,,,7.0,
1588165200,"Среда, 29 апреля
13:00 (UTC)",,,,,,,,,,,37.8,,,,западный,,,2,,,,,,,10.0,735,,,12.6,,,7.0,
1588168800,"Среда, 29 апреля
14:00 (UTC)",,,,,,,,,,,33.8,,,,западный,,,2,,,,,,,10.0,736,,,13.2,,,6.0,
1588172400,"Среда, 29 апреля
15:00 (UTC)",,,12.0,,,,,,,,33.8,,,,западный,,,3,,3,,,,,10.0,736,,,12.4,,,6.0,
1588176000,"Среда, 29 апреля
16:00 (UTC)",,,,,,,,,,,41.5,,,,северо-западный,,,2,,,,,,,10.0,737,,,11.1,,,6.0,
1588179600,"Среда, 29 апреля
17:00 (UTC)",,,,,,,,,,,44.0,,,,северо-западный,,,2,,,,,,,10.0,738,,,9.1,,,2.0,
1588183200,"Среда, 29 апреля
18:00 (UTC)",,,12.0,,,,,,,,49.5,,,,северо-западный,,14.6,2,,0,,,,,,738,,,7.8,,,2.0,
1588186800,"Среда, 29 апреля
19:00 (UTC)",,,,,,,,,,,50.3,,,,западный,,,1,,,,,,,,739,,,6.5,,,,
1588190400,"Среда, 29 апреля
20:00 (UTC)",,,,,,,,,,,58.2,,,,северо-западный,,,2,,,,,,,,739,,,6.3,,,,
1588194000,"Среда, 29 апреля
21:00 (UTC)",,,,,,,,,,,58.3,,,,северо-западный,,,2,,,,,,,,740,,,5.0,,,2.0,
1588197600,"Среда, 29 апреля
22:00 (UTC)",,,,,,,,,,,63.9,,,,северо-западный,,,1,,,,,,,,740,,,3.9,,,,
1588201200,"Среда, 29 апреля
23:00 (UTC)",,,,,,,,,,,68.1,,,,западный,,,1,,,,,,,,740,,,3.0,,,,
1588204800,"Четверг, 30 апреля
00:00 (UTC)",,,,,,,,,,,71.6,,,,западный,,,1,,,,,,,,741,,,2.3,,,0.0,
1588208400,"Четверг, 30 апреля
01:00 (UTC)",,,,,,,,,,,75.3,,,,западный,,,1,,,,,,,,741,,,1.6,,,,
1588212000,"Четверг, 30 апреля
02:00 (UTC)",,,,,,,,,,,76.9,,,,западный,,,1,,,,,,,,742,,,1.3,,,,
1588215600,"Четверг, 30 апреля
03:00 (UTC)",,,,,,,,,,,75.3,,,1.3,северо-западный,,,2,,0,,3,,,10.0,742,,,1.9,,,9.0,
1588219200,"Четверг, 30 апреля
04:00 (UTC)",,,,,,,,,,,71.7,,,,северо-западный,,,2,,,,,,,10.0,743,,,2.7,,,9.0,
1588222800,"Четверг, 30 апреля
05:00 (UTC)",,,,,,,,,,,70.1,,,,северо-западный,,,3,,,,,,,10.0,744,,,2.8,,,10.0,
1588226400,"Четверг, 30 апреля
06:00 (UTC)",,,,,,,,,,,66.7,,,1.3,северо-западный,,,2,,0,,,,,10.0,744,,,3.5,,,10.0,
1588230000,"Четверг, 30 апреля
07:00 (UTC)",,,,,,,,,,,62.3,,,,северо-западный,,,1,,,,,,,10.0,745,,,5.0,,,9.0,
1588233600,"Четверг, 30 апреля
08:00 (UTC)",,,,,,,,,,,56.5,,,,северный,,,1,,,,,,,10.0,745,,,6.2,,,9.0,
1588237200,"Четверг, 30 апреля
09:00 (UTC)",,,,,,,,,,,53.4,,,,северный,,,1,,,,,,,10.0,745,,,6.8,,,9.0,
1588240800,"Четверг, 30 апреля
10:00 (UTC)",,,,,,,,,,,47.2,,,,северный,,,2,,,,,,,10.0,745,,,7.3,,,9.0,
1588244400,"Четверг, 30 апреля
11:00 (UTC)",,,,,,,,,,,43.4,,,,северо-восточный,,,2,,,,,,,10.0,745,,,9.1,,,9.0,
1588248000,"Четверг, 30 апреля
12:00 (UTC)",,,,,,,,,,,43.8,,,,северо-восточный,,,2,,,,,,,10.0,746,,,8.3,,,10.0,
1588251600,"Четверг, 30 апреля
13:00 (UTC)",,,,,,,,,,,41.6,,,,западный,,,1,,,,,,,10.0,746,,,8.5,,,10.0,
1588255200,"Четверг, 30 апреля
14:00 (UTC)",,,,,,,,,,,40.3,,,,северный,,,1,,,,,,,10.0,746,,,8.3,,,10.0,
1588258800,"Четверг, 30 апреля
15:00 (UTC)",,,,,,,,,,,40.9,,,,северный,,,2,,0,,,,,10.0,746,,,8.3,,,10.0,
1588269600,"Четверг, 30 апреля
18:00 (UTC)",,,,,,,,,,,53.9,,,,северный,,9.1,2,,0,,,,,,746,,,7.0,,,7.0,
1588273200,"Четверг, 30 апреля
19:00 (UTC)",,,,,,,,,,,55.8,,,,северо-восточный,,,1,,,,,,,,746,,,6.6,,,,
1588276800,"Четверг, 30 апреля
20:00 (UTC)",,,,,,,,,,,58.9,,,,,,,0,,,,,,,,747,,,5.7,,,,
1588280400,"Четверг, 30 апреля
21:00 (UTC)",,,,,,,,,,,58.9,,,,восточный,,,1,,,,,,,,747,,,5.6,,,9.0,
1588284000,"Четверг, 30 апреля
22:00 (UTC)",,,,,,,,,,,60.6,,,,восточный,,,1,,,,,,,,747,,,5.2,,,,
1588287600,"Четверг, 30 апреля
23:00 (UTC)",,,,,,,,,,,63.2,,,,,,,0,,,,,,,,747,,,4.8,,,,
1588291200,"Пятница, 1 мая
00:00 (UTC)",,,,,,,,,,,66.0,,,,,,,0,,,,,,,,747,,,4.4,,,9.0,
1588294800,"Пятница, 1 мая
01:00 (UTC)",,,,,,,,,,,66.9,,,,,,,0,,,,,,,,747,,,4.3,,,,
1588298400,"Пятница, 1 мая
02:00 (UTC)",,,,,,,,,,,71.8,,,,,,,0,,,,,,,,747,,,3.1,,,,
1588302000,"Пятница, 1 мая
03:00 (UTC)",,,,,,,,,,,71.7,,,2.7,,,,0,,0,,0,,,10.0,748,,,2.9,,,1.0,
1588312800,"Пятница, 1 мая
06:00 (UTC)",,,,,,,,,,,56.5,,,2.7,северо-восточный,,,1,,0,,,,,10.0,748,,,7.9,,,2.0,
1588316400,"Пятница, 1 мая
07:00 (UTC)",,,,,,,,,,,43.6,,,,восточный,,,1,,,,,,,10.0,748,,,8.7,,,7.0,
1588320000,"Пятница, 1 мая
08:00 (UTC)",,,,,,,,,,,35.5,,,,юго-восточный,,,2,,,,,,,10.0,748,,,10.3,,,6.0,
1588323600,"Пятница, 1 мая
09:00 (UTC)",,,,,,,,,,,33.5,,,,северо-восточный,,,2,,,,,,,10.0,748,,,10.7,,,7.0,
1588327200,"Пятница, 1 мая
10:00 (UTC)",,,,,,,,,,,30.3,,,,восточный,,,2,,,,,,,10.0,748,,,11.3,,,2.0,
1588330800,"Пятница, 1 мая
11:00 (UTC)",,,,,,,,,,,30.5,,,,северо-восточный,,,2,,,,,,,10.0,747,,,11.9,,,0.0,
1588334400,"Пятница, 1 мая
12:00 (UTC)",,,,,,,,,,,29.2,,,,северо-восточный,,,2,,,,,,,10.0,747,,,12.8,,,0.0,
1588338000,"Пятница, 1 мая
13:00 (UTC)",,,,,,,,,,,29.1,,,,северный,,,1,,,,,,,10.0,747,,,12.4,,,0.0,
1588341600,"Пятница, 1 мая
14:00 (UTC)",,,,,,,,,,,27.2,,,,северо-восточный,,,2,,,,,,,10.0,747,,,13.3,,,0.0,
1588345200,"Пятница, 1 мая
15:00 (UTC)",,,,,,,,,,,29.1,,,,северо-восточный,,,1,,0,,,,,10.0,747,,,12.6,,,0.0,
1588348800,"Пятница, 1 мая
16:00 (UTC)",,,,,,,,,,,31.3,,,,восточный,,,1,,,,,,,10.0,747,,,11.5,,,0.0,
1588352400,"Пятница, 1 мая
17:00 (UTC)",,,,,,,,,,,33.7,,,,восточный,,,1,,,,,,,10.0,747,,,10.4,,,0.0,
1588356000,"Пятница, 1 мая
18:00 (UTC)",,,,,,,,,,,38.8,,,,восточный,,13.5,1,,0,,,,,10.0,748,,,9.0,,,0.0,
1588359600,"Пятница, 1 мая
19:00 (UTC)",,,,,,,,,,,41.2,,,,восточный,,,1,,,,,,,,748,,,8.3,,,,
1588363200,"Пятница, 1 мая
20:00 (UTC)",,,,,,,,,,,42.9,,,,восточный,,,1,,,,,,,,748,,,7.5,,,,
1588366800,"Пятница, 1 мая
21:00 (UTC)",,,,,,,,,,,47.6,,,,северо-восточный,,,1,,,,,,,,748,,,6.2,,,0.0,
1588370400,"Пятница, 1 мая
22:00 (UTC)",,,,,,,,,,,53.3,,,,,,,0,,,,,,,,748,,,4.7,,,,
1588374000,"Пятница, 1 мая
23:00 (UTC)",,,,,,,,,,,54.8,,,,,,,0,,,,,,,,749,,,4.5,,,,
1588377600,"Суббота, 2 мая
00:00 (UTC)",,,,,,,,,,,60.6,,,,,,,0,,,,,,,,749,,,3.4,,,0.0,
1588381200,"Суббота, 2 мая
01:00 (UTC)",,,,,,,,,,,66.0,,,,,,,0,,,,,,,,749,,,2.3,,,,
1588384800,"Суббота, 2 мая
02:00 (UTC)",,,,,,,,,,,66.9,,,,,,,0,,,,,,,,749,,,2.1,,,,
1588388400,"Суббота, 2 мая
03:00 (UTC)",,,,,,,,,,,66.0,,,1.8,,,,0,,0,,0,,,10.0,749,,,2.6,,,0.0,
1588392000,"Суббота, 2 мая
04:00 (UTC)",,,,,,,,,,,60.3,,,,восточный,,,1,,,,,,,10.0,749,,,4.2,,,0.0,
1588395600,"Суббота, 2 мая
05:00 (UTC)",,,,,,,,,,,46.5,,,,юго-восточный,,,1,,,,,,,10.0,749,,,8.3,,,0.0,
1588399200,"Суббота, 2 мая
06:00 (UTC)",,,,,,,,,,,43.9,,,1.8,восточный,,,2,,0,,,,,10.0,749,,,9.8,,,2.0,
1588402800,"Суббота, 2 мая
07:00 (UTC)",,,,,,,,,,,41.7,,,,юго-восточный,,,3,,,,,,,10.0,749,,,10.8,,,0.0,
1588406400,"Суббота, 2 мая
08:00 (UTC)",,,,,,,,,,,38.0,,,,восточный,,,2,,,,,,,10.0,748,,,12.2,,,0.0,
1588410000,"Суббота, 2 мая
09:00 (UTC)",,,,,,,,,,,32.3,,,,юго-восточный,,,3,,,,,,,10.0,748,,,13.1,,,0.0,
1588413600,"Суббота, 2 мая
10:00 (UTC)",,,,,,,,,,,29.3,,,,восточный,,,3,,,,,,,10.0,748,,,14.5,,,2.0,
1588417200,"Суббота, 2 мая
11:00 (UTC)",,,,,,,,,,,25.9,,,,юго-восточный,,,2,,,,,,,10.0,748,,,15.8,,,2.0,
1588420800,"Суббота, 2 мая
12:00 (UTC)",,,,,,,,,,,24.9,,,,юго-восточный,,,2,,,,,,,10.0,747,,,15.7,,,9.0,
1588424400,"Суббота, 2 мая
13:00 (UTC)",,,,,,,,,,,26.2,,,,юго-восточный,,,2,,,,,,,10.0,747,,,16.2,,,9.0,
1588428000,"Суббота, 2 мая
14:00 (UTC)",,,,,,,,,,,29.4,,,,юго-восточный,,,2,,,,,,,10.0,747,,,15.9,,,10.0,
1588431600,"Суббота, 2 мая
15:00 (UTC)",,,,,,,,,,,33.0,,,,юго-восточный,,,2,,0,,,,,10.0,747,,,15.6,,,9.0,
1588435200,"Суббота, 2 мая
16:00 (UTC)",,,,,,,,,,,35.7,,,,юго-восточный,,,2,,,,,,,10.0,746,,,15.3,,,6.0,
1588438800,"Суббота, 2 мая
17:00 (UTC)",,,,,,,,,,,40.5,,,,юго-восточный,,,1,,,,,,,10.0,746,,,15.0,,,9.0,
1588442400,"Суббота, 2 мая
18:00 (UTC)",,,,,,,,,,,44.0,,,,юго-восточный,,16.5,1,,0,,,,,,746,,,14.5,,,7.0,
1588446000,"Суббота, 2 мая
19:00 (UTC)",,,,,,,,,,,44.7,,,,юго-восточный,,,1,,,,,,,,746,,,14.6,,,,
1588449600,"Суббота, 2 мая
20:00 (UTC)",,,,,,,,,,,47.5,,,,юго-восточный,,,1,,,,,,,,746,,,14.3,,,,
1588453200,"Суббота, 2 мая
21:00 (UTC)",,,,,,,,,,,46.4,,,,юго-восточный,,,1,,,,,,,,746,,,13.8,,,7.0,
1588456800,"Суббота, 2 мая
22:00 (UTC)",,,,,,,,,,,50.2,,,,,,,0,,,,,,,,746,,,12.7,,,,
1588460400,"Суббота, 2 мая
23:00 (UTC)",,,,,,,,,,,54.3,,,,юго-восточный,,,1,,,,,,,,746,,,12.8,,,,
1588464000,"Воскресенье, 3 мая
00:00 (UTC)",,,,,,,,,,,59.8,,,,юго-восточный,,,1,,,,,,,,746,,,12.6,,,10.0,
1588467600,"Воскресенье, 3 мая
01:00 (UTC)",,,,,,,,,,,61.0,,,,юго-восточный,,,1,,,,,,,,746,,,12.4,,,,
1588471200,"Воскресенье, 3 мая
02:00 (UTC)",,,,,,,,,,,64.4,,,,юго-восточный,,,1,,,,,,,,746,,,11.7,,,,
1588474800,"Воскресенье, 3 мая
03:00 (UTC)",,,,,,,,,,,64.0,,,11.5,юго-восточный,,,1,,0,,0,,,10.0,746,,,12.1,,,7.0,
1588478400,"Воскресенье, 3 мая
04:00 (UTC)",,,,,,,,,,,62.0,,,,юго-восточный,,,1,,,,,,,10.0,746,,,12.8,,,7.0,
1588482000,"Воскресенье, 3 мая
05:00 (UTC)",,,,,,,,,,,59.6,,,,восточный,,,1,,,,,,,10.0,746,,,13.5,,,9.0,
1588485600,"Воскресенье, 3 мая
06:00 (UTC)",,,,,,,,,,,53.8,,,11.5,юго-восточный,,,1,,0,,,,,10.0,746,,,15.4,,,7.0,
1588489200,"Воскресенье, 3 мая
07:00 (UTC)",,,,,,,,,,,48.2,,,,юго-восточный,,,2,,,,,,,10.0,746,,,17.8,,,7.0,
1588492800,"Воскресенье, 3 мая
08:00 (UTC)",,,,,,,,,,,43.9,,,,юго-восточный,,,3,,,,,,,10.0,746,,,19.4,,,5.0,
1588496400,"Воскресенье, 3 мая
09:00 (UTC)",,,,,,,,,,,40.7,,,,юго-восточный,,,2,,,,,,,10.0,746,,,20.6,,,5.0,
1588500000,"Воскресенье, 3 мая
10:00 (UTC)",,,,,,,,,,,36.8,,,,юго-восточный,,,2,,,,,,,10.0,745,,,22.5,,,4.0,
1588503600,"Воскресенье, 3 мая
11:00 (UTC)",,,,,,,,,,,34.3,,,,юго-восточный,,,3,,,,,,,10.0,745,,,23.3,,,2.0,
1588507200,"Воскресенье, 3 мая
12:00 (UTC)",,,,,,,,,,,31.5,,,,юго-восточный,,,3,,,,,,,10.0,744,,,24.4,,,6.0,
1588510800,"Воскресенье, 3 мая
13:00 (UTC)",,,,,,,,,,,27.8,,,,южный,,,3,,,,,,,10.0,744,,,24.7,,,6.0,
1588514400,"Воскресенье, 3 мая
14:00 (UTC)",,,,,,,,,,True,32.0,,,,южный,,,6,,,,,,,10.0,744,,,22.5,,,7.0,
1588518000,"Воскресенье, 3 мая
15:00 (UTC)",,,13.0,,,,,,,,52.5,,,,западный,True,,2,,0.3,,,,,10.0,746,,,18.6,,,10.0,
1588521600,"Воскресенье, 3 мая
16:00 (UTC)",,,,,,,,,,,58.1,,,,,,,0,,,,,,,10.0,745,,,17.3,,,10.0,
1588525200,"Воскресенье, 3 мая
17:00 (UTC)",,,,,,,,,,,61.7,,,,,,,0,,,,,,,10.0,745,,,16.8,,,7.0,
1588528800,"Воскресенье, 3 мая
18:00 (UTC)",,,,,,,,,,,67.0,,,,,,24.8,0,,0.3,,,,,,746,,,15.5,,True,6.0,
1588532400,"Воскресенье, 3 мая
19:00 (UTC)",,,,,,,,,,,68.8,,,,,,,0,,,,,,,,746,,,15.3,,,,
1588536000,"Воскресенье, 3 мая
20:00 (UTC)",,,,,,,,,,,71.5,,,,,,,0,,,,,,,,746,,,14.8,,,,
1588539600,"Воскресенье, 3 мая
21:00 (UTC)",,,,,,,,,,,78.8,,,,,,,0,,,,,,,,746,,,13.0,,,4.0,
1588543200,"Воскресенье, 3 мая
22:00 (UTC)",,,,,,,,,,,83.0,,,,,,,0,,,,,,,,746,,,12.1,,,,
1588546800,"Воскресенье, 3 мая
23:00 (UTC)",,,,,,,,,,,67.6,,,,,,,0,,,,,,,,746,,,14.0,,,,
1588550400,"Понедельник, 4 мая
00:00 (UTC)",,,,,,,,,,,74.6,,,,,,,0,,,,,,,,746,,,12.8,,,6.0,
1588554000,"Понедельник, 4 мая
01:00 (UTC)",,,,,,,,,,,67.7,,,,южный,,,1,,,,,,,,747,,,14.7,,,,
1588557600,"Понедельник, 4 мая
02:00 (UTC)",,,,,,,,,,,69.6,,,,южный,,,1,,,,,,,,747,,,14.6,,,,
1588561200,"Понедельник, 4 мая
03:00 (UTC)",,,,,,,,,,,71.5,,,12.1,южный,,,2,,менее 0.1,,0.3,True,,10.0,747,,,14.8,,,10.0,
1588564800,"Понедельник, 4 мая
04:00 (UTC)",,,,,,,True,,,,74.0,,,,южный,,,1,,,,,,,10.0,747,,,15.0,,,10.0,
1588568400,"Понедельник, 4 мая
05:00 (UTC)",,,,,,,,,,,79.0,,,,южный,,,2,,,,,True,,4.0,747,,,14.6,,,10.0,
1588572000,"Понедельник, 4 мая
06:00 (UTC)",,,,,,,,,,,87.1,,,12.1,юго-восточный,,,1,,2,,,True,,10.0,748,,,13.7,,,10.0,
1588575600,"Понедельник, 4 мая
07:00 (UTC)",,,,,,,,,,,84.4,,,,юго-восточный,,,1,,,,,,,10.0,747,,,14.4,,,10.0,
1588579200,"Понедельник, 4 мая
08:00 (UTC)",,,,,,,,,,,77.5,,,,юго-восточный,,,1,,,,,True,,10.0,747,,,15.2,,,10.0,
1588582800,"Понедельник, 4 мая
09:00 (UTC)",,,,,,,True,,,,79.6,,,,,,,0,,,,,,,10.0,747,,,15.5,,,10.0,
1588586400,"Понедельник, 4 мая
10:00 (UTC)",,,,,,,True,,,,68.6,,,,,,,0,,,,,,,10.0,747,,,16.9,,,10.0,
1588590000,"Понедельник, 4 мая
11:00 (UTC)",,,,,,,,,,,66.0,,,,,,,0,,,,,,,10.0,747,,,17.3,,,10.0,
1588593600,"Понедельник, 4 мая
12:00 (UTC)",,,,,,,,True,,,56.3,,,,северо-восточный,,,1,,,,,,,10.0,746,,,19.3,,,7.0,
1588597200,"Понедельник, 4 мая
13:00 (UTC)",,,,,,,,,,,49.8,,,,,,,0,,,,,,,10.0,746,,,20.2,,,7.0,
1588600800,"Понедельник, 4 мая
14:00 (UTC)",,,,,,,,,,,48.3,,,,,,,0,,,,,,,10.0,746,,,20.6,,,9.0,
1588604400,"Понедельник, 4 мая
15:00 (UTC)",,,,,,,,,,,69.4,,,,северо-западный,,,1,,2,,,,,10.0,746,,,18.5,,,9.0,
1588608000,"Понедельник, 4 мая
16:00 (UTC)",,,,,,,,,,,76.7,,,,северо-западный,,,1,,,,,,,10.0,746,,,16.4,,,10.0,
1588611600,"Понедельник, 4 мая
17:00 (UTC)",,,,,,,,,,,93.7,,,,,,,0,,,,,,,1.0,747,,True,14.2,,,10.0,
1588615200,"Понедельник, 4 мая
18:00 (UTC)",,,,,,,,,,,94.9,,,,,,20.9,0,,7,,,True,,,746,,,13.9,,,10.0,
1588618800,"Понедельник, 4 мая
19:00 (UTC)",,,,,,,,,,,94.9,,,,,,,0,,,,,,,,747,,,13.8,,,,
1588622400,"Понедельник, 4 мая
20:00 (UTC)",,,,,,,,,,,95.5,,,,,,,0,,,,,,,,746,,,13.7,,,,
1588626000,"Понедельник, 4 мая
21:00 (UTC)",,,,,,,,,,,95.5,,,,,,,0,,,,,,True,,746,,,13.6,,,10.0,
1588629600,"Понедельник, 4 мая
22:00 (UTC)",,,,,,,,,,,95.5,,,,,,,0,,,,,,,,746,,,13.2,,,,
1588633200,"Понедельник, 4 мая
23:00 (UTC)",,,,,,,,,,,95.5,,,,юго-восточный,,,1,,,,,,,,746,,,13.4,,,,
1588636800,"Вторник, 5 мая
00:00 (UTC)",,,,,,,,,,,93.7,,,,,,,0,,,,,True,,,745,,,13.3,,,10.0,
1588640400,"Вторник, 5 мая
01:00 (UTC)",,,,,,,,,,,94.3,,,,,,,0,,,,,,,,745,,,13.0,,,,
1588644000,"Вторник, 5 мая
02:00 (UTC)",,,,,,,,,,,93.6,,,,,,,0,,,,,,,,745,,,12.8,,,,
1588647600,"Вторник, 5 мая
03:00 (UTC)",,,,,,,,,,,94.3,,,12.7,,,,0,,8,,10,,True,4.0,744,,,12.8,,,9.0,
1588651200,"Вторник, 5 мая
04:00 (UTC)",,,,,,,,,,,88.9,,,,северо-восточный,,,1,,,,,,True,4.0,744,,,13.4,,,10.0,
1588654800,"Вторник, 5 мая
05:00 (UTC)",,,,,,,,,,,88.9,,,,,,,0,,,,,,True,4.0,744,,,13.8,,,9.0,
1588658400,"Вторник, 5 мая
06:00 (UTC)",,,,,,,,,,,75.6,,,12.7,юго-восточный,,,1,,0.9,,,,True,10.0,744,,,16.1,,,9.0,
1588662000,"Вторник, 5 мая
07:00 (UTC)",,,,,,,,,,,75.1,,,,юго-восточный,,,1,,,,,,,10.0,744,,,16.1,,,10.0,
1588665600,"Вторник, 5 мая
08:00 (UTC)",,,,,,,,,,,70.1,,,,южный,,,1,,,,,,,10.0,744,,,17.5,,,10.0,
1588669200,"Вторник, 5 мая
09:00 (UTC)",,,,,,,,,,,54.6,,,,юго-восточный,,,1,,,,,,,10.0,744,,,21.1,,,7.0,
1588672800,"Вторник, 5 мая
10:00 (UTC)",,,,,,,,,,,48.2,,,,юго-восточный,,,1,,,,,,,10.0,743,,,22.8,,,6.0,
1588676400,"Вторник, 5 мая
11:00 (UTC)",True,,,,,,,,,,79.3,,,,юго-западный,,,1,,,,,,,4.0,744,,,16.4,,,10.0,
1588680000,"Вторник, 5 мая
12:00 (UTC)",,,11.0,,,,,,,,79.9,,,,,True,,0,,,,,,,10.0,743,,,17.4,,,9.0,
1588683600,"Вторник, 5 мая
13:00 (UTC)",,,,,,,True,,,,68.9,,,,южный,,,2,,,,,,,10.0,743,,,18.2,,,10.0,
1588687200,"Вторник, 5 мая
14:00 (UTC)",,,,,,,True,,,,59.3,,,,южный,,,1,,,,,,,10.0,742,,,20.6,,,7.0,
1588690800,"Вторник, 5 мая
15:00 (UTC)",,,,,,,,,,,55.4,,,,южный,,,1,,2,,,,,10.0,742,,,20.0,,True,7.0,
1588694400,"Вторник, 5 мая
16:00 (UTC)",,,,,,,,,,,53.7,,,,южный,,,1,,,,,,,10.0,742,,,20.5,,,9.0,
1588698000,"Вторник, 5 мая
17:00 (UTC)",,,,,,,,,,,62.9,,,,,,,0,,,,,,,10.0,742,,,18.5,,,9.0,
1588701600,"Вторник, 5 мая
18:00 (UTC)",,,,,,,,,,,59.6,,,,юго-восточный,,23.1,1,,2,,,,,,742,,,18.6,,True,10.0,
1588705200,"Вторник, 5 мая
19:00 (UTC)",,,,,,,,,,,80.3,,,,южный,,,3,,,,,,,,742,,,16.2,,,,
1588708800,"Вторник, 5 мая
20:00 (UTC)",,,,,,,,,,,93.1,,,,,,,0,,,,,,,,742,,,14.2,,,,
1588712400,"Вторник, 5 мая
21:00 (UTC)",,,,,,,,,,,95.5,,,,,,,0,,,,,,True,,742,,,13.9,,,10.0,
1588716000,"Вторник, 5 мая
22:00 (UTC)",,,,,,,,,,,95.5,,,,,,,0,,,,,,,,741,,,13.8,,,,
1588719600,"Вторник, 5 мая
23:00 (UTC)",,,,,,,,,,,95.5,,,,,,,0,,,,,,,,741,,,13.5,,,,
1588723200,"Среда, 6 мая
00:00 (UTC)",,,,,,,,,,,94.3,,,,юго-восточный,,,1,,,,,,True,,741,,,13.7,,,7.0,
1588726800,"Среда, 6 мая
01:00 (UTC)",,,,,,,,,,,91.9,,,,южный,,,1,,,,,,,,740,,,13.7,,,,
1588730400,"Среда, 6 мая
02:00 (UTC)",,,,,,,,,,,94.9,,,,,,,0,,,,,,,,740,,,13.3,,,,
1588734000,"Среда, 6 мая
03:00 (UTC)",,,,,,,,,,,91.9,,,13.3,,,,0,,4,,5,,True,4.0,740,,,14.1,,,7.0,
1588737600,"Среда, 6 мая
04:00 (UTC)",,,,,,,,,,,88.9,,,,,,,0,,,,,,True,4.0,740,,,14.4,,,10.0,
1588741200,"Среда, 6 мая
05:00 (UTC)",,,,,,,,,,,87.2,,,,южный,,,1,,,,,,True,10.0,740,,,14.7,,,9.0,
1588744800,"Среда, 6 мая
06:00 (UTC)",,,,,,,,,,,78.8,,,13.3,юго-восточный,,,2,,4,,,,,10.0,740,,,16.7,,,9.0,
1588748400,"Среда, 6 мая
07:00 (UTC)",,,,,,,,,,,73.6,,,,юго-восточный,,,2,,,,,,,10.0,740,,,18.3,,,7.0,
1588752000,"Среда, 6 мая
08:00 (UTC)",,,,,,,,,,,66.3,,,,юго-восточный,,,1,,,,,,,10.0,740,,,20.4,,,7.0,
1588755600,"Среда, 6 мая
09:00 (UTC)",,,,,,,,,,,62.8,,,,юго-восточный,,,2,,,,,,,10.0,739,,,19.9,,,9.0,
1588759200,"Среда, 6 мая
10:00 (UTC)",,,,,,,,,,,66.1,,,,юго-восточный,True,,3,,,,,,,10.0,739,,,19.8,,,9.0,
1588762800,"Среда, 6 мая
11:00 (UTC)",,,,,,,,,,,68.5,,,,южный,,,3,,,,,,,10.0,739,,,18.4,,,10.0,
1588766400,"Среда, 6 мая
12:00 (UTC)",,,,,,,,,,,77.3,,,,юго-восточный,,,1,,,,,,,10.0,739,,,17.2,,True,10.0,
1588770000,"Среда, 6 мая
13:00 (UTC)",,,,,,,,,,,93.7,,,,южный,,,1,,,,,,,1.0,739,,True,15.0,,,10.0,
1588773600,"Среда, 6 мая
14:00 (UTC)",,,,,,,,,,,92.5,,,,юго-восточный,,,1,,,,,True,,4.0,738,,,15.0,,,10.0,
1588777200,"Среда, 6 мая
15:00 (UTC)",,,,,,,,,,,90.2,,,,юго-восточный,,,1,,6,,,True,,4.0,738,,,15.1,,,10.0,
